chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr10	chr14	0.057232	-30.869	0	0	True
chr15	chr20	0.057840	-30.628	0	0	True
chr04	chr08	0.060131	-29.721	0	0	True
chr01	chr02	0.060562	-29.551	0	0	True
chr05	chr11	0.060754	-29.475	0	0	True
chr03	chr09	0.060785	-29.463	0	0	True
chr18	chr21	0.061407	-29.216	0	0	True
chr01	chr07	0.064741	-27.897	0	0	False
chr10	chr12	0.065008	-27.791	0	0	False
chr16	chr20	0.066090	-27.363	0	0	False
chr12	chr14	0.066259	-27.296	0	0	False
chr02	chr07	0.066416	-27.234	0	0	False
chr11	chr19	0.066718	-27.114	0	0	False
chr15	chr16	0.067096	-26.965	0	0	False
chr04	chr06	0.067490	-26.809	0	0	False
chr05	chr19	0.067881	-26.654	0	0	False
chr17	chr21	0.068088	-26.572	0	0	False
chr17	chr18	0.068344	-26.471	0	0	False
chr06	chr08	0.068412	-26.444	0	0	False
chr09	chr13	0.071225	-25.330	0	0	False
chr03	chr13	0.071902	-25.062	0	0	False
chr06	chr17	0.128273	-2.749	0.00298495	0.0284927	True
chr16	chr17	0.129252	-2.362	0.00909027	0.0829981	False
chr09	chr11	0.129457	-2.281	0.0112779	0.0986815	False
chr04	chr09	0.129977	-2.075	0.0190048	0.156941	False
chr01	chr09	0.130000	-2.066	0.0194308	0.156941	False
chr03	chr18	0.130049	-2.047	0.0203511	0.158287	False
chr07	chr17	0.130519	-1.861	0.0314064	0.235548	False
chr03	chr17	0.130641	-1.812	0.0349835	0.248112	False
chr01	chr11	0.130656	-1.806	0.0354445	0.248112	False
chr06	chr12	0.130695	-1.791	0.0366587	0.248333	False
chr01	chr04	0.130761	-1.765	0.0387967	0.254603	False
chr12	chr17	0.130797	-1.750	0.0400267	0.254715	False
chr01	chr05	0.130860	-1.725	0.0422241	0.260796	False
chr06	chr18	0.131059	-1.647	0.0498026	0.298816	False
chr08	chr17	0.131123	-1.621	0.0524725	0.30609	False
chr01	chr10	0.131343	-1.534	0.0624952	0.354703	False
chr04	chr11	0.131437	-1.497	0.06719	0.361771	False
chr15	chr17	0.131449	-1.492	0.0677971	0.361771	False
chr02	chr17	0.131481	-1.480	0.0694986	0.361771	False
chr09	chr20	0.131559	-1.449	0.073716	0.361771	False
chr16	chr18	0.131583	-1.439	0.0750523	0.361771	False
chr09	chr10	0.131596	-1.434	0.0757838	0.361771	False
chr13	chr17	0.131601	-1.432	0.0760241	0.361771	False
chr06	chr16	0.131653	-1.412	0.0790116	0.361771	False
chr06	chr07	0.131657	-1.410	0.079245	0.361771	False
chr03	chr06	0.132042	-1.257	0.10429	0.457655	False
chr04	chr10	0.132067	-1.248	0.106092	0.457655	False
chr10	chr11	0.132087	-1.240	0.107567	0.457655	False
chr01	chr20	0.132107	-1.232	0.108965	0.457655	False
chr03	chr08	0.132146	-1.217	0.111895	0.460743	False
chr11	chr20	0.132198	-1.196	0.115881	0.460761	False
chr09	chr21	0.132203	-1.194	0.116287	0.460761	False
chr12	chr18	0.132243	-1.178	0.119395	0.464312	False
chr09	chr17	0.132335	-1.142	0.12683	0.48426	False
chr08	chr18	0.132434	-1.102	0.135162	0.506856	False
chr12	chr16	0.132573	-1.047	0.147458	0.543266	False
chr07	chr16	0.132623	-1.028	0.152021	0.548751	False
chr03	chr12	0.132671	-1.008	0.156629	0.548751	False
chr02	chr06	0.132680	-1.005	0.15739	0.548751	False
chr04	chr20	0.132700	-0.997	0.159399	0.548751	False
chr02	chr18	0.132800	-0.958	0.169121	0.567582	False
