group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr05x11	1	250000	HAP1_chr05	HAP1_chr11	HAP1	HAP1	5	11	235618	217826	65078	388366	0.832431
chr05x11	1	250000	HAP1_chr05	HAP2_chr11	HAP1	HAP2	5	11	235618	222614	67918	390314	0.825991
chr05x11	1	250000	HAP1_chr11	HAP2_chr05	HAP1	HAP2	11	5	217826	235650	65079	388397	0.832442
chr05x11	1	250000	HAP2_chr05	HAP2_chr11	HAP2	HAP2	5	11	235650	222614	67901	390363	0.826057
chr05x11	250001	500000	HAP1_chr05	HAP1_chr11	HAP1	HAP1	5	11	240194	243923	75359	408758	0.815639
chr05x11	250001	500000	HAP1_chr05	HAP2_chr11	HAP1	HAP2	5	11	240194	244542	74867	409869	0.817339
chr05x11	250001	500000	HAP1_chr11	HAP2_chr05	HAP1	HAP2	11	5	243923	240149	75358	408714	0.815622
chr05x11	250001	500000	HAP2_chr05	HAP2_chr11	HAP2	HAP2	5	11	240149	244542	74867	409824	0.817319
chr05x11	500001	750000	HAP1_chr05	HAP1_chr11	HAP1	HAP1	5	11	245701	246161	94218	397644	0.763059
chr05x11	500001	750000	HAP1_chr05	HAP2_chr11	HAP1	HAP2	5	11	245701	247196	85681	407216	0.789593
chr05x11	500001	750000	HAP1_chr11	HAP2_chr05	HAP1	HAP2	11	5	246161	245849	94269	397741	0.762989
chr05x11	500001	750000	HAP2_chr05	HAP2_chr11	HAP2	HAP2	5	11	245849	247196	85881	407164	0.789075
chr05x11	750001	1000000	HAP1_chr05	HAP1_chr11	HAP1	HAP1	5	11	248410	214771	83479	379702	0.780146
chr05x11	750001	1000000	HAP1_chr05	HAP2_chr11	HAP1	HAP2	5	11	248410	241164	71380	418194	0.829314
chr05x11	750001	1000000	HAP1_chr11	HAP2_chr05	HAP1	HAP2	11	5	214771	248322	91557	371536	0.753572
chr05x11	750001	1000000	HAP2_chr05	HAP2_chr11	HAP2	HAP2	5	11	248322	241164	79201	410285	0.806961
chr05x11	1000001	1250000	HAP1_chr05	HAP1_chr11	HAP1	HAP1	5	11	242994	240233	90884	392343	0.768356
chr05x11	1000001	1250000	HAP1_chr05	HAP2_chr11	HAP1	HAP2	5	11	242994	243482	74975	411501	0.817801
chr05x11	1000001	1250000	HAP1_chr11	HAP2_chr05	HAP1	HAP2	11	5	240233	243160	92758	390635	0.762546
