unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1780976	1887969	1939001	0.870470	0.943329	0.006524	False	26.7808
HAP1_chr01	HAP1_chr02	13	3853721	7813538	8784405	0.302390	0.493211	0.059007	False	1264.2539
HAP1_chr01	HAP1_chr02	15	2447347	11489028	13255237	0.109762	0.213016	0.108029	False	4062.5022
HAP1_chr01	HAP1_chr02	17	1783018	13004108	14937187	0.068163	0.137112	0.121097	False	11706.6548
HAP1_chr01	HAP1_chr02	19	1588163	13985980	15868362	0.056186	0.113554	0.117927	False	39481.6863
HAP1_chr01	HAP1_chr02	23	1438224	15692584	17254021	0.045646	0.091650	0.106014	False	518449.8082
HAP1_chr01	HAP1_chr03	11	1761711	1887969	1911880	0.864373	0.933125	0.006866	False	30.8962
HAP1_chr01	HAP1_chr03	13	3764554	7813538	8213394	0.307000	0.481799	0.058115	False	1339.1330
HAP1_chr01	HAP1_chr03	15	2581988	11489028	12313646	0.121673	0.224735	0.101873	False	4516.5061
HAP1_chr01	HAP1_chr03	17	2033992	13004108	14055614	0.081276	0.156411	0.111465	False	13797.8589
HAP1_chr01	HAP1_chr03	19	1897071	13985980	15188930	0.069546	0.135641	0.107361	False	48214.1457
HAP1_chr01	HAP1_chr03	23	1836476	15692584	17137447	0.059253	0.117028	0.095233	False	664259.9350
HAP1_chr01	HAP1_chr04	11	1765041	1887969	1915189	0.866016	0.934889	0.006774	False	31.1368
HAP1_chr01	HAP1_chr04	13	3782114	7813538	8303038	0.306630	0.484046	0.058186	False	1329.5006
HAP1_chr01	HAP1_chr04	15	2506614	11489028	12291810	0.117824	0.218175	0.103787	False	4374.4645
HAP1_chr01	HAP1_chr04	17	1915088	13004108	13846056	0.076803	0.147268	0.114551	False	13082.7983
HAP1_chr01	HAP1_chr04	19	1744436	13985980	14813802	0.064477	0.124727	0.111094	False	44890.5347
HAP1_chr01	HAP1_chr04	23	1616129	15692584	16465494	0.052915	0.102987	0.099891	False	596368.0094
HAP1_chr01	HAP1_chr05	11	1802979	1887969	1968733	0.877908	0.954983	0.006111	False	22.9998
HAP1_chr01	HAP1_chr05	13	4044301	7813538	9472118	0.305430	0.517602	0.058417	False	1237.9891
HAP1_chr01	HAP1_chr05	15	2550978	11489028	14491131	0.108880	0.222036	0.108514	False	4024.0043
HAP1_chr01	HAP1_chr05	17	1833211	13004108	16264932	0.066818	0.140972	0.122195	False	11525.7219
HAP1_chr01	HAP1_chr05	19	1626540	13985980	17160311	0.055100	0.116298	0.118900	False	38881.6001
HAP1_chr01	HAP1_chr05	23	1484449	15692584	18405543	0.045516	0.094596	0.106133	False	518103.1515
HAP1_chr01	HAP1_chr06	11	1684939	1887969	1814726	0.835056	0.928481	0.008562	False	40.0769
HAP1_chr01	HAP1_chr06	13	3206616	7813538	6713616	0.283257	0.477629	0.062897	False	1314.2636
HAP1_chr01	HAP1_chr06	15	2109569	11489028	9471310	0.111909	0.222733	0.106867	False	4235.5747
HAP1_chr01	HAP1_chr06	17	1673024	13004108	10621539	0.076211	0.157512	0.114974	False	13066.7875
HAP1_chr01	HAP1_chr06	19	1577959	13985980	11410412	0.066249	0.138291	0.109754	False	46273.6575
HAP1_chr01	HAP1_chr06	23	1549995	15692584	12855099	0.057412	0.120574	0.096529	False	647319.4394
HAP1_chr01	HAP1_chr07	11	1755461	1887969	1906419	0.860973	0.929815	0.007059	False	29.9223
HAP1_chr01	HAP1_chr07	13	3598851	7813538	8065119	0.293071	0.460592	0.060863	False	1255.6678
HAP1_chr01	HAP1_chr07	15	2254357	11489028	11866416	0.106836	0.196218	0.109655	False	3969.6645
HAP1_chr01	HAP1_chr07	17	1650855	13004108	13316317	0.066919	0.126949	0.122112	False	11485.1194
HAP1_chr01	HAP1_chr07	19	1479426	13985980	14149334	0.055501	0.105779	0.118538	False	38950.3022
HAP1_chr01	HAP1_chr07	23	1360862	15692584	15443122	0.045705	0.088121	0.105960	False	518527.7571
HAP1_chr01	HAP1_chr08	11	1728243	1887969	1868564	0.852069	0.924904	0.007568	False	35.5139
HAP1_chr01	HAP1_chr08	13	3468189	7813538	7418792	0.294810	0.467487	0.060511	False	1324.3196
HAP1_chr01	HAP1_chr08	15	2287612	11489028	10631811	0.115342	0.215167	0.105058	False	4318.9300
HAP1_chr01	HAP1_chr08	17	1793768	13004108	11903122	0.077607	0.150697	0.113982	False	13228.3467
HAP1_chr01	HAP1_chr08	19	1666583	13985980	12732410	0.066525	0.130893	0.109549	False	46263.9105
HAP1_chr01	HAP1_chr08	23	1580545	15692584	14203707	0.055819	0.111277	0.097688	False	627959.9461
HAP1_chr01	HAP1_chr09	11	1786411	1887969	1945071	0.872855	0.946208	0.006391	False	26.7167
HAP1_chr01	HAP1_chr09	13	3913602	7813538	8889991	0.305991	0.500875	0.058309	False	1281.2540
HAP1_chr01	HAP1_chr09	15	2512205	11489028	13336524	0.112588	0.218661	0.106504	False	4168.2512
HAP1_chr01	HAP1_chr09	17	1851780	13004108	14901323	0.071076	0.142400	0.118796	False	12178.9111
HAP1_chr01	HAP1_chr09	19	1664777	13985980	15716095	0.059377	0.119032	0.115178	False	41588.6479
HAP1_chr01	HAP1_chr09	23	1535140	15692584	16898433	0.049432	0.097826	0.102707	False	559178.3008
HAP1_chr01	HAP1_chr10	11	1756712	1887969	1904353	0.862990	0.930477	0.006944	False	32.3145
HAP1_chr01	HAP1_chr10	13	3718843	7813538	8007337	0.307291	0.475949	0.058059	False	1357.9176
HAP1_chr01	HAP1_chr10	15	2546463	11489028	11772575	0.122928	0.221643	0.101263	False	4571.4221
HAP1_chr01	HAP1_chr10	17	2006693	13004108	13245709	0.082774	0.154312	0.110472	False	14029.3113
HAP1_chr01	HAP1_chr10	19	1865338	13985980	14134034	0.071048	0.133372	0.106310	False	49147.1050
HAP1_chr01	HAP1_chr10	23	1789071	15692584	15570964	0.060699	0.114898	0.094244	False	678884.3721
HAP1_chr01	HAP1_chr11	11	1773957	1887969	1920686	0.871853	0.939611	0.006447	False	34.1093
HAP1_chr01	HAP1_chr11	13	4134042	7813538	8473383	0.340170	0.529087	0.052151	False	1538.3696
HAP1_chr01	HAP1_chr11	15	3116597	11489028	12677980	0.148054	0.271267	0.090340	False	5462.5392
HAP1_chr01	HAP1_chr11	17	2437465	13004108	14225941	0.098314	0.187438	0.101189	False	16462.5933
HAP1_chr01	HAP1_chr11	19	2145728	13985980	15062257	0.079759	0.153420	0.100649	False	54768.1120
HAP1_chr01	HAP1_chr11	23	1823180	15692584	16299040	0.060433	0.116181	0.094424	False	676198.9235
HAP1_chr01	HAP1_chr12	11	1829869	1887969	2004865	0.887009	0.969226	0.005613	False	18.5950
HAP1_chr01	HAP1_chr12	13	4407590	7813538	10561855	0.315554	0.564097	0.056503	False	1242.2274
HAP1_chr01	HAP1_chr12	15	2910842	11489028	16749465	0.114927	0.253358	0.105273	False	4263.2637
HAP1_chr01	HAP1_chr12	17	2158376	13004108	18959125	0.072417	0.165976	0.117770	False	12570.6771
HAP1_chr01	HAP1_chr12	19	1956624	13985980	20076454	0.060943	0.139899	0.113886	False	43243.2808
HAP1_chr01	HAP1_chr12	23	1841187	15692584	21629986	0.051892	0.117328	0.100697	False	592782.2304
HAP1_chr01	HAP1_chr13	11	1803027	1887969	1966952	0.878714	0.955009	0.006067	False	24.2512
HAP1_chr01	HAP1_chr13	13	4121803	7813538	9486380	0.312776	0.527521	0.057020	False	1286.9688
HAP1_chr01	HAP1_chr13	15	2697212	11489028	14582280	0.115393	0.234764	0.105031	False	4269.6919
HAP1_chr01	HAP1_chr13	17	1980488	13004108	16370350	0.072296	0.152297	0.117861	False	12423.0741
HAP1_chr01	HAP1_chr13	19	1774922	13985980	17252376	0.060242	0.126907	0.114460	False	42318.8150
HAP1_chr01	HAP1_chr13	23	1641264	15692584	18440066	0.050514	0.104589	0.101810	False	572298.6260
HAP1_chr01	HAP1_chr14	11	1804435	1887969	1970043	0.878679	0.955755	0.006069	False	23.1999
HAP1_chr01	HAP1_chr14	13	4065710	7813538	9438932	0.308318	0.520342	0.057863	False	1259.8166
HAP1_chr01	HAP1_chr14	15	2633834	11489028	14425646	0.113133	0.229248	0.106215	False	4184.7743
HAP1_chr01	HAP1_chr14	17	1949243	13004108	16259060	0.071364	0.149894	0.118573	False	12267.4389
HAP1_chr01	HAP1_chr14	19	1758274	13985980	17256917	0.059634	0.125717	0.114964	False	41915.9628
HAP1_chr01	HAP1_chr14	23	1631310	15692584	18749193	0.049719	0.103954	0.102467	False	564118.9044
HAP1_chr01	HAP1_chr15	11	1799267	1887969	1962227	0.877294	0.953017	0.006145	False	24.6519
HAP1_chr01	HAP1_chr15	13	4071217	7813538	9368675	0.310519	0.521047	0.057445	False	1279.3364
HAP1_chr01	HAP1_chr15	15	2648717	11489028	14374251	0.114097	0.230543	0.105707	False	4221.0664
HAP1_chr01	HAP1_chr15	17	1942387	13004108	16217595	0.071204	0.149367	0.118697	False	12239.7567
HAP1_chr01	HAP1_chr15	19	1726262	13985980	17214158	0.058569	0.123428	0.115859	False	41203.2392
HAP1_chr01	HAP1_chr15	23	1553296	15692584	18681787	0.047326	0.098983	0.104512	False	538109.1261
HAP1_chr01	HAP1_chr16	11	1822806	1887969	1994610	0.884955	0.965485	0.005725	False	20.2615
HAP1_chr01	HAP1_chr16	13	4331581	7813538	10313554	0.313985	0.554369	0.056794	False	1245.3548
HAP1_chr01	HAP1_chr16	15	2803792	11489028	16250819	0.112439	0.244041	0.106583	False	4164.7449
HAP1_chr01	HAP1_chr16	17	2026958	13004108	18323670	0.069178	0.155871	0.120284	False	12003.5198
HAP1_chr01	HAP1_chr16	19	1803117	13985980	19323551	0.057230	0.128923	0.117009	False	40617.6720
HAP1_chr01	HAP1_chr16	23	1648517	15692584	20632339	0.047540	0.105051	0.104325	False	543431.0446
