chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
7	1	250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	214493	149824	144679	219638	0.341284
7	250001	500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	241999	236682	130470	348211	0.625313
7	500001	750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242894	244166	124800	362260	0.655496
7	750001	1000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	229044	227735	67891	388888	0.825423
7	1000001	1250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240029	239417	110758	368688	0.699589
7	1250001	1500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	244100	237368	69969	411499	0.829966
7	1500001	1750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242790	243919	122472	364237	0.663757
7	1750001	2000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240290	241590	141179	340701	0.585622
7	2000001	2250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	236400	236859	137264	335995	0.591470
7	2250001	2500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	236358	231578	105047	362889	0.710526
7	2500001	2750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242038	242377	150075	334340	0.551131
7	2750001	3000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	229102	233773	75011	387864	0.806605
7	3000001	3250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237210	232375	89284	380301	0.765228
7	3250001	3500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240304	241828	122181	359951	0.660562
7	3500001	3750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	225931	229324	117905	337350	0.650497
7	3750001	4000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	233052	232070	105801	359321	0.705553
7	4000001	4250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	241861	239399	101816	379444	0.731671
7	4250001	4500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	245192	243677	125153	363716	0.655905
7	4500001	4750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	245780	245741	107539	383982	0.719937
7	4750001	5000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	236726	235949	89355	383320	0.766892
7	5000001	5250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	245493	236169	100082	381580	0.737717
7	5250001	5500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237957	241881	56231	423607	0.867257
7	5500001	5750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242848	244678	92325	395201	0.766385
7	5750001	6000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	226117	233046	99131	360032	0.724661
7	6000001	6250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	238305	238131	130224	346212	0.623861
7	6250001	6500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240268	166081	117612	288737	0.592667
7	6500001	6750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	221562	205860	76393	351029	0.782374
7	6750001	7000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	204659	241091	134631	311119	0.567268
7	7000001	7250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	233548	233077	138347	328278	0.578568
7	7250001	7500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	244712	240644	127978	357378	0.641897
7	7500001	7750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	244404	243124	117120	370408	0.683808
7	7750001	8000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242739	243167	162596	323310	0.497089
7	8000001	8250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	225092	231462	94515	362039	0.738937
7	8250001	8500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237578	215995	79903	373670	0.786167
7	8500001	8750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	221205	235192	24062	432335	0.944344
7	8750001	9000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240254	235040	17737	457557	0.961235
7	9000001	9250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	239230	239727	16930	462027	0.963357
7	9250001	9500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	213668	239356	38683	414341	0.906640
7	9500001	9750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	235484	233492	44521	424455	0.895110
7	9750001	10000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	236523	241221	52252	425492	0.877196
7	10000001	10250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	242097	241263	51362	431998	0.881106
7	10250001	10500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	241210	237608	39957	438861	0.908953
7	10500001	10750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	239164	236700	38994	436870	0.910742
7	10750001	11000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	239998	243665	74369	409294	0.818299
7	11000001	11250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	233956	238961	49197	423720	0.883893
7	11250001	11500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237455	231859	25887	443427	0.941621
7	11500001	11750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	214051	242281	38938	417394	0.906712
7	11750001	12000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	228448	224703	56085	397066	0.858751
7	12000001	12250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	230332	232900	58288	404944	0.856059
7	12250001	12500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	230502	229110	29468	430144	0.931493
7	12500001	12750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	234957	229917	15493	449381	0.965524
7	12750001	13000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237657	233940	16960	454637	0.962696
7	13000001	13250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	243617	238868	4684	477801	0.990197
7	13250001	13500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	235226	243148	3257	475117	0.993145
7	13500001	13750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237821	237366	3700	471487	0.992152
7	13750001	14000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240841	235637	4305	472173	0.990883
7	14000001	14250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	243200	243167	4794	481573	0.990045
7	14250001	14500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240325	243539	6626	477238	0.986116
7	14500001	14750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	234638	239748	3989	470397	0.991520
7	14750001	15000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	216023	240156	4647	451532	0.989708
7	15000001	15250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	235015	230422	5755	459682	0.987480
7	15250001	15500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	241688	202784	6088	438384	0.986113
7	15500001	15750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	222803	237415	5843	454375	0.987141
7	15750001	16000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	232639	227998	4043	456594	0.991145
7	16000001	16250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	222599	224860	5665	441794	0.987177
7	16250001	16500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	244614	236857	2918	478553	0.993902
7	16500001	16750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	236044	238678	3678	471044	0.992192
7	16750001	17000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	239677	238619	2772	475524	0.994171
7	17000001	17250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	226947	222922	3747	446122	0.991601
7	17250001	17500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	237941	234489	4419	468011	0.990558
7	17500001	17750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	228499	227883	12389	443993	0.972096
7	17750001	18000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	239016	237889	7528	469377	0.983962
