unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	37975549	38730051	2821450	73884150	0.038187	0.074296	0.113460	0.106876	False	0.124545
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	37975549	37609485	2459697	73125337	0.033637	0.065401	0.118786	0.111815	False	0.129677
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	37975549	34970115	2573906	70371758	0.036576	0.073603	0.115267	0.107240	False	0.125937
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	37975549	37756389	12484218	63247720	0.197386	0.330652	0.048243	0.046978	False	0.048505
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	37975549	29140521	2363900	64752170	0.036507	0.081121	0.115346	0.103457	False	0.125854
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	37975549	32942460	2574665	68343344	0.037673	0.078156	0.114029	0.104907	False	0.124337
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	37975549	31191442	2806096	66360895	0.042285	0.089964	0.109199	0.099415	False	0.119814
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	37975549	28927374	2579506	64323417	0.040102	0.089172	0.111413	0.099761	False	0.122361
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	37975549	30329775	2271599	66033725	0.034401	0.074897	0.117842	0.106564	False	0.128714
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	37975549	28065968	2250889	63790628	0.035286	0.080200	0.116774	0.103902	False	0.126957
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	37975549	27267332	2354374	62888507	0.037437	0.086344	0.114291	0.101022	False	0.124892
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	37975549	27877796	2161844	63691501	0.033942	0.077547	0.118405	0.105212	False	0.128689
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	37975549	23214755	1976312	59213992	0.033376	0.085132	0.119113	0.101574	False	0.129143
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	37975549	26348115	2372651	61951013	0.038299	0.090050	0.113338	0.099377	False	0.123832
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	37975549	24069670	2332598	59712621	0.039064	0.096910	0.112510	0.096498	False	0.123032
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	37975549	22464538	2156892	58283195	0.037007	0.096013	0.114776	0.096863	False	0.124890
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	37975549	23846329	2018074	59803804	0.033745	0.084628	0.118651	0.101806	False	0.128834
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	37975549	38178359	30348918	45804990	0.662568	0.799170	0.009863	0.009700	False	0.009803
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	37975549	38936039	2815639	74095949	0.038000	0.074143	0.113666	0.106956	False	0.124695
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	37975549	37243766	2435063	72784252	0.033456	0.065382	0.119013	0.111826	False	0.130017
