chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
13	1	250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	47252	171050	34515	183787	0.812201
13	250001	500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	245016	230332	71634	403714	0.822563
13	500001	750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	238650	235893	104792	369751	0.716588
13	750001	1000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	227675	236359	51595	412439	0.874903
13	1000001	1250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	206419	219943	77502	348860	0.777842
13	1250001	1500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	226695	223598	87854	362439	0.757603
13	1500001	1750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	238257	237263	88697	386823	0.770704
13	1750001	2000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	233355	227436	47296	413495	0.885619
13	2000001	2250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	220966	197686	1845	416807	0.995573
13	2250001	2500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	239020	235423	4600	469843	0.990209
13	2500001	2750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	232513	241514	6168	467859	0.986817
13	2750001	3000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	236341	233157	2936	466562	0.993707
13	3000001	3250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	243410	236614	3705	476319	0.992222
13	3250001	3500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	228016	242225	2850	467391	0.993902
13	3500001	3750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	238264	230372	4058	464578	0.991265
13	3750001	4000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	241290	236542	3882	473950	0.991809
13	4000001	4250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	236072	228384	2806	461650	0.993922
13	4250001	4500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	243674	240601	3778	480497	0.992137
13	4500001	4750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	241565	239211	3298	477478	0.993093
13	4750001	5000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	240351	241182	7090	474443	0.985056
13	5000001	5250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	226006	230950	3461	453495	0.992368
13	5250001	5500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	225649	241294	3800	463143	0.991795
13	5500001	5750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	234737	240091	2662	472166	0.994362
13	5750001	6000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	242775	239780	4908	477647	0.989725
13	6000001	6250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	237812	241776	4035	475553	0.991515
13	6250001	6500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	241102	238894	3842	476154	0.991931
13	6500001	6750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	241175	237562	2938	475799	0.993825
13	6750001	7000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	234954	205127	8982	431099	0.979165
