chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
2	1	250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	14007	13692	2248	25451	0.911673
2	250001	500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	93576	55574	36721	112429	0.673385
2	500001	750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	241189	240829	188339	293679	0.358691
2	750001	1000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	226634	234243	143526	317351	0.547737
2	1000001	1250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	185733	213126	106070	292789	0.637725
2	1250001	1500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	214906	218264	164416	268754	0.388229
2	1500001	1750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	192134	189423	24418	357139	0.931629
2	1750001	2000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	232224	224139	79860	376503	0.787890
2	2000001	2250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	235634	232749	103288	365095	0.717093
2	2250001	2500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	221735	231378	62388	390725	0.840328
2	2500001	2750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	234121	234982	101994	367109	0.722170
2	2750001	3000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	224958	241249	113734	352473	0.677326
2	3000001	3250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	240422	233038	69200	404260	0.828823
2	3250001	3500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	242442	239048	90613	390877	0.768180
2	3500001	3750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	237109	233903	101003	370009	0.727026
2	3750001	4000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	241805	239980	131880	349905	0.623098
2	4000001	4250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	241190	239121	134384	345927	0.611525
2	4250001	4500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	222247	229666	72555	379358	0.808743
2	4500001	4750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	218428	230199	127626	321001	0.602412
2	4750001	5000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	238087	234456	70559	401984	0.824473
2	5000001	5250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	238298	241727	46164	433861	0.893597
2	5250001	5500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	220964	236427	19043	438348	0.956557
2	5500001	5750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	229888	194793	10401	414280	0.974894
2	5750001	6000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	218418	231061	4356	445123	0.990214
2	6000001	6250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	221351	229735	9637	441449	0.978170
2	6250001	6500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	204051	219690	44811	378930	0.881743
2	6500001	6750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	224448	221748	13851	432345	0.967963
2	6750001	7000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	202797	215535	39993	378339	0.894293
2	7000001	7250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	223357	162385	44277	341465	0.870332
