chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
1	1	250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	6463	12140	2687	15916	0.831176
1	250001	500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	12639	116460	2165	126934	0.982944
1	500001	750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	23711	229502	255	252958	0.998992
1	750001	1000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	241970	241251	2343	480878	0.995128
1	1000001	1250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	239513	241099	4022	476590	0.991561
1	1250001	1500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	240359	243473	3553	480279	0.992602
1	1500001	1750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	241114	238360	5865	473609	0.987616
1	1750001	2000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	232410	228308	3735	456983	0.991827
1	2000001	2250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	238525	245183	6490	477218	0.986400
1	2250001	2500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	244466	236471	4126	476811	0.991347
1	2500001	2750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	241581	239929	4462	477048	0.990647
1	2750001	3000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	233378	239837	2621	470594	0.994430
1	3000001	3250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	234526	235036	3582	465980	0.992313
1	3250001	3500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	243161	244754	8313	479602	0.982667
1	3500001	3750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	233196	235386	9277	459305	0.979802
1	3750001	4000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	241296	245332	4641	481987	0.990371
1	4000001	4250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	236165	241856	11356	466665	0.975666
1	4250001	4500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	243865	245182	3806	485241	0.992156
1	4500001	4750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	243808	245138	2925	486021	0.993982
1	4750001	5000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	241310	243326	2728	481908	0.994339
1	5000001	5250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	243288	234726	3503	474511	0.992618
1	5250001	5500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	231873	235806	3054	464625	0.993427
1	5500001	5750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	239383	241937	4345	476975	0.990891
1	5750001	6000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	229937	233359	7391	455905	0.983788
1	6000001	6250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	234661	234540	5191	464010	0.988813
1	6250001	6500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	230569	198686	6037	423218	0.985735
1	6500001	6750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	233849	238187	7502	464534	0.983850
1	6750001	7000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	200006	234087	2110	431983	0.995116
1	7000001	7250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	235811	211742	3939	443614	0.991121
1	7250001	7500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	235301	198616	6174	427743	0.985566
1	7500001	7750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	235727	226027	4894	456860	0.989288
1	7750001	8000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	209215	235309	6561	437963	0.985019
1	8000001	8250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	232108	223367	6465	449010	0.985602
1	8250001	8500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	208438	224839	9187	424090	0.978337
1	8500001	8750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	211497	226914	7897	430514	0.981657
1	8750001	9000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	226884	223453	8790	441547	0.980093
1	9000001	9250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	208689	216799	10830	414658	0.973882
1	9250001	9500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	224280	227644	3563	448361	0.992053
1	9500001	9750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	219815	223442	18799	424458	0.955711
1	9750001	10000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	232642	216544	8587	440599	0.980511
1	10000001	10250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	224792	188606	27806	385592	0.927888
1	10250001	10500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	220138	39117	574	258681	0.997781
1	10500001	10750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	210733	32519	55	243197	0.999774
1	10750001	11000000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	174641	36315	1878	209078	0.991018
1	11000001	11250000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	24667	21317	1772	44212	0.959920
1	11250001	11500000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	49081	22553	4821	66813	0.927843
1	11500001	11750000	HAP1_chr01	HAP2_chr01	HAP1	HAP2	30394	6306	1002	35698	0.971931
