seq_id	source	length	reason
CBDIKN020000001.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	608313	below-min-len
CBDIKN020000002.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	516000	below-min-len
CBDIKN020000003.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	384832	below-min-len
CBDIKN020000004.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	278114	below-min-len
CBDIKN020000005.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	264070	below-min-len
CBDIKN020000006.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	257960	below-min-len
CBDIKN020000007.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	252688	below-min-len
CBDIKN020000008.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	246126	below-min-len
CBDIKN020000009.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	234596	below-min-len
CBDIKN020000010.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	221740	below-min-len
CBDIKN020000011.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	216658	below-min-len
CBDIKN020000012.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	210498	below-min-len
CBDIKN020000013.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	210203	below-min-len
CBDIKN020000014.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	208123	below-min-len
CBDIKN020000015.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	207750	below-min-len
CBDIKN020000016.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	206424	below-min-len
CBDIKN020000017.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	193970	below-min-len
CBDIKN020000018.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	193624	below-min-len
CBDIKN020000019.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	193075	below-min-len
CBDIKN020000020.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	180041	below-min-len
CBDIKN020000021.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	178196	below-min-len
CBDIKN020000022.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	173882	below-min-len
CBDIKN020000023.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	162253	below-min-len
CBDIKN020000024.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	153316	below-min-len
CBDIKN020000025.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	150388	below-min-len
CBDIKN020000026.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	149607	below-min-len
CBDIKN020000027.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	147202	below-min-len
CBDIKN020000028.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	146124	below-min-len
CBDIKN020000029.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	143116	below-min-len
CBDIKN020000030.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	142293	below-min-len
CBDIKN020000031.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	138627	below-min-len
CBDIKN020000032.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	127683	below-min-len
CBDIKN020000033.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	126602	below-min-len
CBDIKN020000034.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	125522	below-min-len
CBDIKN020000035.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	124000	below-min-len
CBDIKN020000036.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	119637	below-min-len
CBDIKN020000037.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	118937	below-min-len
CBDIKN020000038.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	118182	below-min-len
CBDIKN020000039.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	118033	below-min-len
CBDIKN020000040.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	115607	below-min-len
CBDIKN020000041.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	115260	below-min-len
CBDIKN020000042.1	/Users/mc9148/Documents/software/ploidyspec/data/daGleHede1/GCA_965282405.2.fa.gz	114386	below-min-len
