unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ218466.1	72540539	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ218467.1	71276801	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ218468.1	69102451	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ218469.1	64024230	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ218470.1	59866756	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ218471.1	58843574	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ218472.1	57400696	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ218473.1	57068383	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ218474.1	53186991	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ218475.1	50826972	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ218476.1	50479688	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ218477.1	47870237	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ218478.1	46321206	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 13
HAP1_chr14	HAP1	14	OZ218479.1	40190813	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap1.1/insdc/GCA_965112335.1.fa.gz	Rosa spinosissima genome assembly, chromosome: 14
HAP2_chr01	HAP2	1	CBCORO010000001.1	74748662	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CBCORO010000002.1	70882604	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CBCORO010000003.1	65364270	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_3, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CBCORO010000004.1	63533878	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_4, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CBCORO010000005.1	58626372	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_5, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CBCORO010000006.1	55849525	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_6, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CBCORO010000007.1	55814085	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_7, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CBCORO010000008.1	54011235	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_8, whole genome shotgun sequence
HAP2_chr09	HAP2	9	CBCORO010000009.1	51455317	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_9, whole genome shotgun sequence
HAP2_chr10	HAP2	10	CBCORO010000010.1	51161670	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_10, whole genome shotgun sequence
HAP2_chr11	HAP2	11	CBCORO010000011.1	50758882	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_11, whole genome shotgun sequence
HAP2_chr12	HAP2	12	CBCORO010000012.1	47119229	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_12, whole genome shotgun sequence
HAP2_chr13	HAP2	13	CBCORO010000013.1	45184319	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_13, whole genome shotgun sequence
HAP2_chr14	HAP2	14	CBCORO010000014.1	40202813	/lustre/scratch122/tol/data/e/6/b/c/9/5/Rosa_spinosissima/assembly/release/drRosSpin1.hap2.1/insdc/GCA_965112575.1.fa.gz	Rosa spinosissima genome assembly, contig: SUPER_14, whole genome shotgun sequence
