group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr06	1	250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3195	230004	9	233190	0.999961
chr06	250001	500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3013	241130	11	244132	0.999955
chr06	500001	750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3332	241784	9	245107	0.999963
chr06	750001	1000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3363	243572	5	246930	0.999980
chr06	1000001	1250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	7203	239384	247	246340	0.998997
chr06	1250001	1500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3359	243833	8	247184	0.999968
chr06	1500001	1750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	18030	240375	27	258378	0.999896
chr06	1750001	2000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3015	237775	4	240786	0.999983
chr06	2000001	2250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	3134	240824	4	243954	0.999984
chr06	2250001	2500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	127500	239545	2652	364393	0.992722
chr06	2500001	2750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202788	245697	779	447706	0.998260
chr06	2750001	3000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	181271	237373	886	417758	0.997879
chr06	3000001	3250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	176876	237586	799	413663	0.998068
chr06	3250001	3500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	187568	243040	1333	429275	0.996895
chr06	3500001	3750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	234951	225878	2418	458411	0.994725
chr06	3750001	4000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	217052	242692	985	458759	0.997853
chr06	4000001	4250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	215995	239858	1622	454231	0.996429
chr06	4250001	4500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	226194	243427	1283	468338	0.997261
chr06	4500001	4750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	210764	242845	1719	451890	0.996196
chr06	4750001	5000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209841	241909	4745	447005	0.989385
chr06	5000001	5250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	195445	240807	1088	435164	0.997500
chr06	5250001	5500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	229465	241570	1721	469314	0.996333
chr06	5500001	5750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	230041	232139	3109	459071	0.993228
chr06	5750001	6000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	205158	226006	777	430387	0.998195
chr06	6000001	6250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	229575	225915	2219	453271	0.995104
chr06	6250001	6500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	215505	243356	1513	457348	0.996692
chr06	6500001	6750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	191580	231650	716	422514	0.998305
chr06	6750001	7000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	223336	242175	1111	464400	0.997608
chr06	7000001	7250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	222226	241140	1024	462342	0.997785
chr06	7250001	7500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	214133	240855	3453	451535	0.992353
chr06	7500001	7750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209737	240631	1160	449208	0.997418
chr06	7750001	8000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	204044	214302	2537	415809	0.993899
chr06	8000001	8250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	213935	242437	1146	455226	0.997483
chr06	8250001	8500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	220457	239008	1366	458099	0.997018
chr06	8500001	8750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	219701	244900	1358	463243	0.997068
chr06	8750001	9000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209054	241881	805	450130	0.998212
chr06	9000001	9250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	193074	244796	983	436887	0.997750
chr06	9250001	9500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	233414	239324	1093	471645	0.997683
chr06	9500001	9750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	189670	237490	3203	423957	0.992445
chr06	9750001	10000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	218838	239227	1964	456101	0.995694
chr06	10000001	10250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	210639	240937	4176	447400	0.990666
chr06	10250001	10500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	205672	241412	1637	445447	0.996325
chr06	10500001	10750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	218273	242157	2744	457686	0.994005
chr06	10750001	11000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	204736	236976	2293	439419	0.994782
chr06	11000001	11250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	203526	240191	1835	441882	0.995847
chr06	11250001	11500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	217107	243426	1134	459399	0.997532
chr06	11500001	11750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	216902	242023	1501	457424	0.996719
chr06	11750001	12000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	213729	239287	1750	451266	0.996122
chr06	12000001	12250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	219745	233514	3414	449845	0.992411
chr06	12250001	12500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	214808	240394	8471	446731	0.981038
chr06	12500001	12750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202316	241598	819	443095	0.998152
chr06	12750001	13000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	223774	244835	1363	467246	0.997083
chr06	13000001	13250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	231740	240304	4536	467508	0.990297
chr06	13250001	13500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	225111	235868	2694	458285	0.994122
chr06	13500001	13750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202980	235454	2950	435484	0.993226
chr06	13750001	14000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	222844	230910	2673	451081	0.994074
chr06	14000001	14250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	213706	242544	1417	454833	0.996885
chr06	14250001	14500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	219172	245160	1654	462678	0.996425
chr06	14500001	14750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	215974	240361	2001	454334	0.995596
chr06	14750001	15000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	217130	243017	1961	458186	0.995720
chr06	15000001	15250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	206365	239277	1200	444442	0.997300
chr06	15250001	15500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	200386	212529	8027	404888	0.980175
chr06	15500001	15750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202436	240119	1521	441034	0.996551
chr06	15750001	16000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	225469	238772	1294	462947	0.997205
chr06	16000001	16250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	222206	238157	818	459545	0.998220
chr06	16250001	16500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	201368	241345	1382	441331	0.996869
chr06	16500001	16750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	205292	243318	1250	447360	0.997206
chr06	16750001	17000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	230587	238634	3116	466105	0.993315
chr06	17000001	17250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	229361	239518	1552	467327	0.996679
chr06	17250001	17500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	213446	237660	1786	449320	0.996025
chr06	17500001	17750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202719	236331	3628	435422	0.991668
chr06	17750001	18000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	66836	231954	297	298493	0.999005
chr06	18000001	18250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	23012	216328	58	239282	0.999758
chr06	18250001	18500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	213280	220979	800	433459	0.998154
chr06	18500001	18750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	221262	237257	4105	454414	0.990966
chr06	18750001	19000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	218173	242971	2493	458651	0.994564
chr06	19000001	19250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	196805	233443	2669	427579	0.993758
chr06	19250001	19500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	215721	227864	5252	438333	0.988018
chr06	19500001	19750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	225233	228134	2300	451067	0.994901
chr06	19750001	20000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	222553	245005	1341	466217	0.997124
chr06	20000001	20250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	217399	237646	3678	451367	0.991851
chr06	20250001	20500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	205094	239172	2212	442054	0.994996
chr06	20500001	20750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	223138	236473	3277	456334	0.992819
chr06	20750001	21000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	208917	235852	2205	442564	0.995018
chr06	21000001	21250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209293	230193	2423	437063	0.994456
chr06	21250001	21500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	200558	236772	5445	431885	0.987392
chr06	21500001	21750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	223713	238586	3294	459005	0.992824
chr06	21750001	22000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	216733	236252	3246	449739	0.992782
chr06	22000001	22250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209748	231066	5976	434838	0.986257
chr06	22250001	22500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	202970	222339	2289	423020	0.994589
chr06	22500001	22750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	209912	239100	1727	447285	0.996139
chr06	22750001	23000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	6	6	219351	233444	4516	448279	0.989926
