unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	SUPER_1_HAP1	29763089	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr02	HAP1	2	SUPER_2_HAP1	20528907	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr03	HAP1	3	SUPER_3_HAP1	19982732	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr04	HAP1	4	SUPER_4_HAP1	19854320	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr05	HAP1	5	SUPER_5_HAP1	19577313	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr06	HAP1	6	SUPER_6_HAP1	17664853	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr07	HAP1	7	SUPER_7_HAP1	17218485	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr08	HAP1	8	SUPER_8_HAP1	16694743	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr09	HAP1	9	SUPER_9_HAP1	16526680	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr10	HAP1	10	SUPER_10_HAP1	16029138	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr11	HAP1	11	SUPER_11_HAP1	16005295	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr12	HAP1	12	SUPER_12_HAP1	15728322	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr13	HAP1	13	SUPER_13_HAP1	15707577	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr14	HAP1	14	SUPER_14_HAP1	15287234	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr15	HAP1	15	SUPER_15_HAP1	14678797	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr16	HAP1	16	SUPER_16_HAP1	14383567	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr17	HAP1	17	SUPER_17_HAP1	13223854	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr18	HAP1	18	SUPER_18_HAP1	13059565	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP1_chr19	HAP1	19	SUPER_19_HAP1	10484420	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap1.1.primary.fa.gz	
HAP2_chr01	HAP2	1	SUPER_1_HAP2	30923581	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr02	HAP2	2	SUPER_2_HAP2	15969661	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr03	HAP2	3	SUPER_3_HAP2	11178771	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr04	HAP2	4	SUPER_4_HAP2	18964820	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr05	HAP2	5	SUPER_5_HAP2	17187791	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr06	HAP2	6	SUPER_6_HAP2	17270903	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr07	HAP2	7	SUPER_7_HAP2	17039928	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr08	HAP2	8	SUPER_8_HAP2	16877053	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr09	HAP2	9	SUPER_9_HAP2	14543367	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr10	HAP2	10	SUPER_10_HAP2	15957273	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr11	HAP2	11	SUPER_11_HAP2	15869467	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr12	HAP2	12	SUPER_12_HAP2	15341766	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr13	HAP2	13	SUPER_13_HAP2	15680537	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr14	HAP2	14	SUPER_14_HAP2	15389973	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr15	HAP2	15	SUPER_15_HAP2	15030406	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
HAP2_chr16	HAP2	16	SUPER_16_HAP2	11307787	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddSalTria1/ddSalTria1.hap2.1.primary.fa.gz	
