unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	288012011	273173320	50167744	511017587	0.098172	0.183648	0.074849	0.071035	False	0.072029
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	288012011	244529719	44553447	487988283	0.091300	0.182201	0.077732	0.071354	False	0.074276
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	288012011	180162950	39103632	429071329	0.091136	0.217046	0.077803	0.064262	False	0.071616
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	288012011	178844368	39081967	427774412	0.091361	0.218525	0.077705	0.063985	False	0.071548
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	288012011	193557461	49636574	431932898	0.114917	0.256444	0.068660	0.057451	False	0.063047
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	288012011	179919267	25908511	442022767	0.058614	0.144001	0.095678	0.080806	False	0.092383
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	288012011	172527745	25042916	435496840	0.057504	0.145153	0.096464	0.080487	False	0.092969
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	288012011	123182191	31412227	379781975	0.082711	0.255006	0.081684	0.057681	False	0.074121
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	288012011	124157601	31742319	380427293	0.083439	0.255662	0.081332	0.057576	False	0.073837
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	288012011	120013414	30223463	377801962	0.079998	0.251834	0.083025	0.058194	False	0.075359
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	288012011	118463843	29715403	376760451	0.078871	0.250839	0.083596	0.058356	False	0.075789
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	288012011	107477184	28713872	366775323	0.078287	0.267162	0.083895	0.055771	False	0.075511
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	288012011	108558084	19884062	376686033	0.052787	0.183165	0.099991	0.071141	False	0.094199
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	288012011	104686714	19463541	373235184	0.052148	0.185922	0.100494	0.070538	False	0.094486
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	288012011	101221911	19295715	369938207	0.052159	0.190628	0.100485	0.069527	False	0.093789
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	288012011	98529408	26722417	359819002	0.074266	0.271213	0.086026	0.055153	False	0.077005
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	288012011	101548038	57420590	332139459	0.172881	0.565452	0.053107	0.024484	False	0.045912
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	288012011	97671460	18886776	366796695	0.051491	0.193370	0.101018	0.068949	False	0.094090
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	288012011	289442426	244136142	333318295	0.732441	0.847660	0.007294	0.007160	False	0.005931
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	288012011	273735782	50265717	511482076	0.098275	0.183629	0.074808	0.071039	False	0.072006
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	288012011	245230723	44526251	488716483	0.091109	0.181569	0.077815	0.071495	False	0.074368
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	288012011	183388049	39786179	431613881	0.092180	0.216951	0.077350	0.064280	False	0.071245
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	288012011	181417701	39325615	430104097	0.091433	0.216768	0.077674	0.064314	False	0.071521
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	288012011	191919894	49653024	430278881	0.115397	0.258717	0.068497	0.057089	False	0.062859
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	288012011	174407887	25307407	437112491	0.057897	0.145105	0.096184	0.080501	False	0.092754
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	288012011	178588004	25663604	440936411	0.058203	0.143703	0.095967	0.080889	False	0.092597
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	288012011	125256213	31747218	381521006	0.083212	0.253458	0.081441	0.057931	False	0.074044
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	288012011	126140289	31953875	382198425	0.083605	0.253320	0.081252	0.057953	False	0.073872
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	288012011	118214859	29682293	376544577	0.078828	0.251088	0.083618	0.058315	False	0.075845
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	288012011	115234115	29201541	374044585	0.078070	0.253411	0.084008	0.057938	False	0.076044
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	288012011	99273031	27091304	360193738	0.075213	0.272897	0.085513	0.054899	False	0.076510
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	288012011	105104994	19462421	373654584	0.052087	0.185171	0.100542	0.070701	False	0.094536
