unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	42714086	41906891	4643420	79977557	0.058059	0.110803	0.096069	0.091220	False	0.077996
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	42714086	34691575	4163030	73242631	0.056839	0.120001	0.096942	0.088064	False	0.077023
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	42714086	35939077	4028050	74625113	0.053977	0.112080	0.099070	0.090767	False	0.079622
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	42714086	34745814	3918525	73541375	0.053283	0.112777	0.099604	0.090522	False	0.079626
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	42714086	33321830	3966804	72069112	0.055042	0.119045	0.098265	0.088381	False	0.077812
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	42714086	32584870	3885483	71413473	0.054408	0.119242	0.098742	0.088315	False	0.078136
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	42714086	32074851	3963766	70825171	0.055965	0.123579	0.097579	0.086898	False	0.076911
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	42714086	31811883	3821132	70704837	0.054043	0.120116	0.099020	0.088025	False	0.078248
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	42714086	29688355	3813801	68588640	0.055604	0.128461	0.097846	0.085358	False	0.076370
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	42714086	29545808	3733790	68526104	0.054487	0.126373	0.098683	0.086010	False	0.077298
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	42714086	43388770	26246260	59856596	0.438486	0.614464	0.021516	0.020952	False	0.022749
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	42714086	42515565	4637832	80591819	0.057547	0.109086	0.096433	0.091837	False	0.078340
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	42714086	33818972	4121277	72411781	0.056914	0.121863	0.096888	0.087453	False	0.076715
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	42714086	35978720	4037604	74655202	0.054083	0.112222	0.098989	0.090717	False	0.079546
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	42714086	35464132	4057430	74120788	0.054741	0.114409	0.098491	0.089954	False	0.078823
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	42714086	32090293	3800650	71003729	0.053527	0.118436	0.099416	0.088584	False	0.078594
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	42714086	32291536	3673742	71331880	0.051502	0.113768	0.101009	0.090176	False	0.079951
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	42714086	31355757	4008789	70061054	0.057219	0.127849	0.096668	0.085548	False	0.075810
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	42714086	30239867	3686495	69267458	0.053221	0.121908	0.099652	0.087438	False	0.078341
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	42714086	28246993	3563423	67397656	0.052872	0.126152	0.099924	0.086079	False	0.111151
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	42714086	29455407	3670485	68499008	0.053584	0.124612	0.099372	0.086568	False	0.077894
HAP1_chr01	HAP3_chr01	11,13,15,17,19,23	23	42714086	43454326	25638930	60529482	0.423578	0.600245	0.022567	0.021948	False	0.023975
HAP1_chr01	HAP3_chr02	11,13,15,17,19,23	23	42714086	42614932	4562390	80766628	0.056489	0.107061	0.097197	0.092576	False	0.078993
HAP1_chr01	HAP3_chr03	11,13,15,17,19,23	23	42714086	33410761	4003920	72120927	0.055517	0.119839	0.097911	0.088117	False	0.077556
