unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ365310.1	55946015	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ365311.1	45080644	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ365312.1	52170905	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ365313.1	44733320	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ365314.1	43644005	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ365315.1	43358103	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ365316.1	39808636	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ365317.1	39881116	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ365318.1	39041625	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ365319.1	37678182	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ365320.1	33102955	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ365321.1	32618294	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ365322.1	31962273	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap1.1/insdc/GCA_977035805.1.fa.gz	Empetrum nigrum genome assembly, chromosome: 13
HAP2_chr01	HAP2	1	CDRQJQ010000001.1	60206537	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_1_HAP2, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CDRQJQ010000002.1	48440469	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_2_HAP2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CDRQJQ010000003.1	38009355	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_3_HAP2, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CDRQJQ010000004.1	45059535	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_4_HAP2, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CDRQJQ010000005.1	38313187	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_5_HAP2, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CDRQJQ010000006.1	44251412	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_6_HAP2, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CDRQJQ010000007.1	42988360	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_7_HAP2, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CDRQJQ010000008.1	33751005	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_8_HAP2, whole genome shotgun sequence
HAP2_chr09	HAP2	9	CDRQJQ010000009.1	34148561	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_9_HAP2, whole genome shotgun sequence
HAP2_chr10	HAP2	10	CDRQJQ010000010.1	37033455	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_10_HAP2, whole genome shotgun sequence
HAP2_chr11	HAP2	11	CDRQJQ010000011.1	33857989	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_11_HAP2, whole genome shotgun sequence
HAP2_chr12	HAP2	12	CDRQJQ010000012.1	30773036	/lustre/scratch122/tol/data/8/a/6/f/5/7/Empetrum_nigrum/assembly/release/ddEmpNigr1.hap2.1/insdc/GCA_977035825.1.fa.gz	Empetrum nigrum genome assembly, contig: SUPER_12_HAP2, whole genome shotgun sequence
