unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	43576764	19258327	1087376	61747715	0.017610	0.056463	0.146243	0.117471	False	0.150583
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	43576764	25220268	1059407	67737625	0.015640	0.042006	0.151318	0.128747	False	0.152931
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	43576764	23054778	957494	65674048	0.014579	0.041531	0.154325	0.129178	False	0.156190
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	43576764	21955632	910571	64621825	0.014091	0.041473	0.155786	0.129231	False	0.156957
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	43576764	20361486	948056	62990194	0.015051	0.046561	0.152961	0.124839	False	0.157164
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	43576764	20407861	1050822	62933803	0.016697	0.051491	0.148518	0.121001	False	0.150697
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	43576764	19415281	1155159	61836886	0.018681	0.059497	0.143723	0.115460	False	0.144108
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	43576764	15346638	1000801	57922601	0.017278	0.065213	0.147056	0.111926	False	0.147029
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	43576764	15088368	526232	58138900	0.009051	0.034877	0.174814	0.135765	False	0.177046
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	43576764	13525827	950154	56152437	0.016921	0.070247	0.147949	0.109050	False	0.149167
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	43576764	14255798	836168	56996394	0.014671	0.058655	0.154058	0.116009	False	0.155398
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	43576764	13376342	880131	56072975	0.015696	0.065798	0.151164	0.111581	False	0.152304
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	43576764	13798064	763420	56611408	0.013485	0.055328	0.157670	0.118250	False	0.158461
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	43576764	13753005	760268	56569501	0.013440	0.055280	0.157816	0.118283	False	0.158213
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	43576764	13473356	755165	56294955	0.013414	0.056049	0.157896	0.117754	False	0.158572
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	43576764	13010326	754388	55832702	0.013512	0.057984	0.157586	0.116451	False	0.158193
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	43576764	12793202	705759	55664207	0.012679	0.055167	0.160316	0.118362	False	0.160511
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	43576764	12432983	598680	55411067	0.010804	0.048153	0.167192	0.123559	False	0.166886
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	19258327	25220268	686714	43791881	0.015681	0.035658	0.151204	0.134932	False	0.154420
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	19258327	23054778	794394	41518711	0.019133	0.041249	0.142701	0.129436	False	0.143711
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	19258327	21955632	605972	40607987	0.014922	0.031465	0.153328	0.139624	False	0.155675
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	19258327	20361486	673554	38946259	0.017294	0.034975	0.147016	0.135659	False	0.151440
