unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2058874	2075823	2076763	0.983361	0.991835	0.000766	True	2.2547
HAP1_chr01	HAP1_chr02	13	13164290	18127116	18377723	0.564009	0.726221	0.025138	False	1027.0352
HAP1_chr01	HAP1_chr02	15	12172541	40112937	41197227	0.176062	0.303457	0.080396	False	5183.6393
HAP1_chr01	HAP1_chr02	17	7366147	46989181	48232969	0.083843	0.156763	0.109775	False	13826.8423
HAP1_chr01	HAP1_chr02	19	6360108	49184718	50343740	0.068265	0.129311	0.108276	False	47249.7599
HAP1_chr01	HAP1_chr02	23	5841936	51733830	52701839	0.059253	0.112923	0.095233	False	663629.5802
HAP1_chr01	HAP1_chr03	11	2054802	2075823	2070391	0.982495	0.992471	0.000806	True	3.8195
HAP1_chr01	HAP1_chr03	13	13845259	18127116	17580364	0.633296	0.787541	0.019559	False	1410.8078
HAP1_chr01	HAP1_chr03	15	19327705	40112937	38141654	0.327995	0.506735	0.047019	False	9761.0152
HAP1_chr01	HAP1_chr03	17	17510408	46989181	44375484	0.237094	0.394596	0.056407	False	35047.5765
HAP1_chr01	HAP1_chr03	19	16314808	49184718	46298625	0.206077	0.352382	0.056512	False	126618.2977
HAP1_chr01	HAP1_chr03	23	14542682	51733830	48487329	0.169736	0.299927	0.053789	False	1722327.8917
HAP1_chr01	HAP1_chr04	11	2051306	2075823	2068736	0.979961	0.991575	0.000925	True	2.5227
HAP1_chr01	HAP1_chr04	13	12473657	18127116	17389290	0.541327	0.717318	0.027171	False	1004.7110
HAP1_chr01	HAP1_chr04	15	10323716	40112937	37357233	0.153749	0.276351	0.088153	False	4508.6450
HAP1_chr01	HAP1_chr04	17	5331965	46989181	43117431	0.062896	0.123661	0.125537	False	10493.1919
HAP1_chr01	HAP1_chr04	19	4265082	49184718	44730459	0.047575	0.095351	0.126252	False	33584.0057
HAP1_chr01	HAP1_chr04	23	3667655	51733830	46450195	0.038804	0.078959	0.112789	False	443786.6209
HAP1_chr01	HAP1_chr05	11	2049294	2075823	2065945	0.979364	0.991940	0.000953	True	3.0494
HAP1_chr01	HAP1_chr05	13	12235821	18127116	16722468	0.541079	0.731699	0.027194	False	1065.2707
HAP1_chr01	HAP1_chr05	15	10647466	40112937	34320934	0.166924	0.310232	0.083429	False	5047.6951
HAP1_chr01	HAP1_chr05	17	6529903	46989181	39408088	0.081759	0.165700	0.111142	False	13599.7404
HAP1_chr01	HAP1_chr05	19	5684507	49184718	41060396	0.067224	0.138443	0.109034	False	46773.1896
HAP1_chr01	HAP1_chr05	23	5228656	51733830	43016737	0.058406	0.121549	0.095824	False	657436.2865
HAP1_chr01	HAP1_chr06	11	2047657	2075823	2064183	0.978640	0.991994	0.000987	True	3.1256
HAP1_chr01	HAP1_chr06	13	12188343	18127116	16615104	0.540410	0.733570	0.027256	False	1072.2194
HAP1_chr01	HAP1_chr06	15	10608713	40112937	34132375	0.166708	0.310811	0.083503	False	5046.1737
HAP1_chr01	HAP1_chr06	17	6475025	46989181	39194644	0.081234	0.165202	0.111493	False	13520.7250
HAP1_chr01	HAP1_chr06	19	5621686	49184718	40823914	0.066618	0.137706	0.109480	False	46389.4250
HAP1_chr01	HAP1_chr06	23	5156963	51733830	42739640	0.057738	0.120660	0.096297	False	650520.3393
HAP1_chr01	HAP1_chr07	11	2047560	2075823	2063994	0.978637	0.992038	0.000987	True	3.1887
HAP1_chr01	HAP1_chr07	13	12026589	18127116	16361347	0.535422	0.735061	0.027720	False	1072.2053
HAP1_chr01	HAP1_chr07	15	10329296	40112937	32956541	0.164636	0.313422	0.084219	False	5013.3272
HAP1_chr01	HAP1_chr07	17	6347199	46989181	37722269	0.080996	0.168261	0.111652	False	13518.4052
HAP1_chr01	HAP1_chr07	19	5532973	49184718	39320798	0.066684	0.140714	0.109431	False	46524.4559
HAP1_chr01	HAP1_chr07	23	5090172	51733830	41257446	0.057908	0.123376	0.096176	False	653527.2462
HAP1_chr01	HAP1_chr08	11	2044494	2075823	2060617	0.977317	0.992176	0.001049	True	3.3851
HAP1_chr01	HAP1_chr08	13	11958934	18127116	16202495	0.534581	0.738092	0.027799	False	1083.5872
HAP1_chr01	HAP1_chr08	15	10322470	40112937	32612769	0.165416	0.316516	0.083948	False	5051.7624
HAP1_chr01	HAP1_chr08	17	6380957	46989181	37331884	0.081870	0.170925	0.111069	False	13668.3310
HAP1_chr01	HAP1_chr08	19	5562468	49184718	38915365	0.067393	0.142938	0.108910	False	47017.3462
HAP1_chr01	HAP1_chr08	23	5103453	51733830	40828363	0.058353	0.124998	0.095862	False	658666.5578
HAP1_chr01	HAP1_chr09	11	2038619	2075823	2054763	0.974499	0.992143	0.001182	True	3.3334
HAP1_chr01	HAP1_chr09	13	11518805	18127116	15751587	0.515155	0.731279	0.029666	False	1031.6139
HAP1_chr01	HAP1_chr09	15	8953042	40112937	31021334	0.143983	0.288609	0.091962	False	4358.3244
HAP1_chr01	HAP1_chr09	17	4717519	46989181	35140544	0.060940	0.134247	0.127286	False	10321.3919
HAP1_chr01	HAP1_chr09	19	3819460	49184718	36386750	0.046720	0.104968	0.127163	False	33357.0013
HAP1_chr01	HAP1_chr09	23	3286834	51733830	37799341	0.038110	0.086955	0.113545	False	440875.4333
HAP1_chr01	HAP1_chr10	11	2034699	2075823	2050605	0.972735	0.992243	0.001265	True	3.4741
HAP1_chr01	HAP1_chr10	13	11431918	18127116	15571242	0.513415	0.734169	0.029838	False	1041.2051
HAP1_chr01	HAP1_chr10	15	8908701	40112937	30757649	0.143777	0.289642	0.092045	False	4360.7130
HAP1_chr01	HAP1_chr10	17	4663220	46989181	34908958	0.060377	0.133582	0.127801	False	10234.2138
HAP1_chr01	HAP1_chr10	19	3762475	49184718	36173656	0.046111	0.104011	0.127823	False	32954.9321
HAP1_chr01	HAP1_chr10	23	3235926	51733830	37609475	0.037580	0.086040	0.114131	False	435141.1055
HAP1_chr01	HAP1_chr11	11	2031175	2075823	2046709	0.971223	0.992410	0.001337	True	3.7110
HAP1_chr01	HAP1_chr11	13	11274363	18127116	15267545	0.509684	0.738453	0.030209	False	1053.7770
HAP1_chr01	HAP1_chr11	15	8818732	40112937	29640485	0.144724	0.297523	0.091663	False	4437.7646
HAP1_chr01	HAP1_chr11	17	4789107	46989181	33566217	0.063209	0.142676	0.125262	False	10747.8286
HAP1_chr01	HAP1_chr11	19	3925574	49184718	34834146	0.049013	0.112693	0.124757	False	35047.6645
HAP1_chr01	HAP1_chr11	23	3395336	51733830	36335362	0.040099	0.093444	0.111416	False	464513.9547
HAP1_chr01	HAP1_chr12	11	2032341	2075823	2048080	0.971686	0.992315	0.001315	True	3.5755
