unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	26658561	24901298	1892766	49667093	0.038109	0.076011	0.113546	0.105990	False	0.123791
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	26658561	25367675	1800775	50225461	0.035854	0.070987	0.116104	0.108644	False	0.126967
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	26658561	22336607	1768629	47226539	0.037450	0.079181	0.114277	0.104400	False	0.124737
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	26658561	22869383	1800090	47727854	0.037716	0.078712	0.113981	0.104632	False	0.124516
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	26658561	20286985	2270783	44674763	0.050829	0.111933	0.101553	0.090819	False	0.107569
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	26658561	23204967	1691719	48171809	0.035118	0.072903	0.116974	0.107611	False	0.127432
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	26658561	21097717	1734382	46021896	0.037686	0.082207	0.114014	0.102939	False	0.124477
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	26658561	17214112	1566662	42306011	0.037032	0.091010	0.114748	0.098962	False	0.124727
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	26658561	19866622	1656404	44868779	0.036917	0.083376	0.114878	0.102388	False	0.125358
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	26658561	19102497	1656897	44104161	0.037568	0.086737	0.114145	0.100844	False	0.123565
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	26658561	19782208	1592318	44848451	0.035504	0.080492	0.116515	0.103760	False	0.127377
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	26658561	17974967	1510664	43122864	0.035032	0.084043	0.117078	0.102077	False	0.126215
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	26658561	17631965	1570446	42720080	0.036761	0.089068	0.115055	0.099807	False	0.124945
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	26658561	15487359	2329681	39816239	0.058511	0.150425	0.095750	0.079060	False	0.101072
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	26658561	14420754	1882477	39196838	0.048026	0.130539	0.103903	0.084720	False	0.110320
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	26658561	13023404	1351132	38330833	0.035249	0.103746	0.116818	0.093816	False	0.126943
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	26658561	9039579	982110	34716030	0.028290	0.108646	0.126087	0.091997	False	0.134150
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	26658561	11138278	1199544	36597295	0.032777	0.107696	0.119876	0.092343	False	0.129457
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	26658561	12024517	1553743	37129335	0.041847	0.129215	0.109634	0.085126	False	0.116698
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	26658561	12227745	1317950	37568356	0.035081	0.107784	0.117018	0.092311	False	0.127163
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	26658561	12144914	1821369	36982106	0.049250	0.149970	0.102860	0.079181	False	0.108354
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	26658561	12006964	1176083	37489442	0.031371	0.097950	0.121722	0.096079	False	0.131545
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	26658561	10434186	1115820	35976927	0.031015	0.106939	0.122204	0.092621	False	0.132199
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	26658561	11519922	1205074	36973409	0.032593	0.104608	0.120112	0.093491	False	0.130421
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	26658561	11313962	1189048	36783475	0.032326	0.105096	0.120459	0.093307	False	0.130307
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	26658561	26476374	21874687	31260248	0.699761	0.826196	0.008450	0.008267	False	0.007803
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	26658561	24601655	1881757	49378459	0.038109	0.076489	0.113546	0.105746	False	0.123774
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	26658561	25347944	1784984	50221521	0.035542	0.070419	0.116470	0.108955	False	0.127373
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	26658561	22232870	1774393	47117038	0.037659	0.079809	0.114043	0.104092	False	0.124555
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	26658561	22905870	1806292	47758139	0.037822	0.078857	0.113863	0.104560	False	0.124445
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	26658561	20571523	2277618	44952466	0.050667	0.110717	0.101685	0.091251	False	0.107786
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	26658561	23002365	1654806	48006120	0.034471	0.071941	0.117756	0.108127	False	0.128157
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	26658561	21765514	1802044	46622031	0.038652	0.082794	0.112953	0.102661	False	0.123454
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	26658561	17191284	1542279	42307566	0.036454	0.089713	0.115407	0.099524	False	0.125312
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	26658561	19504305	1620681	44542185	0.036385	0.083094	0.115486	0.102520	False	0.125951
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	26658561	19043291	1629536	44072316	0.036974	0.085570	0.114813	0.101374	False	0.124118
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	26658561	19820654	1635673	44843542	0.036475	0.082524	0.115383	0.102789	False	0.126462
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	26658561	18277695	1553479	43382777	0.035809	0.084993	0.116157	0.101638	False	0.125504
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	26658561	17684959	1539981	42803539	0.035978	0.087079	0.115959	0.100690	False	0.125722
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	26658561	15375612	2340271	39693902	0.058958	0.152207	0.095438	0.078588	False	0.100674
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	26658561	15039626	1977841	39720346	0.049794	0.131509	0.102405	0.084426	False	0.108986
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	26658561	13706588	1390819	38974330	0.035686	0.101471	0.116301	0.094690	False	0.126373
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	26658561	9119501	1015507	34762555	0.029213	0.111356	0.124730	0.091023	False	0.132819
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	26658561	11098853	1201276	36556138	0.032861	0.108234	0.119767	0.092146	False	0.129378
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	26658561	12047592	1551113	37155040	0.041747	0.128749	0.109734	0.085269	False	0.117009
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	26658561	12125523	1295830	37488254	0.034566	0.106868	0.117640	0.092648	False	0.127819
HAP1_chr01	HAP2_chr22	11,13,15,17,19,23	23	26658561	12334495	1850458	37142598	0.049820	0.150023	0.102383	0.079167	False	0.108008
HAP1_chr01	HAP2_chr23	11,13,15,17,19,23	23	26658561	11965316	1221828	37402049	0.032667	0.102114	0.120016	0.094441	False	0.130009
HAP1_chr01	HAP2_chr24	11,13,15,17,19,23	23	26658561	10464079	1083032	36039608	0.030051	0.103500	0.123535	0.093910	False	0.133332
HAP1_chr01	HAP2_chr25	11,13,15,17,19,23	23	26658561	11665646	1241264	37082943	0.033473	0.106403	0.118991	0.092819	False	0.129392
HAP1_chr01	HAP2_chr26	11,13,15,17,19,23	23	26658561	11478306	1205047	36931820	0.032629	0.104985	0.120066	0.093349	False	0.129830
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	24901298	25367675	1651480	48617493	0.033969	0.066321	0.118373	0.111275	False	0.129642
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	24901298	22336607	1611402	45626503	0.035317	0.072142	0.116737	0.108018	False	0.127819
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	24901298	22869383	1761074	46009607	0.038276	0.077006	0.113363	0.105484	False	0.124032
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	24901298	20286985	1621312	43566971	0.037214	0.079919	0.114542	0.104039	False	0.123911
