unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	352063749	364170108	71605265	644628592	0.111080	0.203387	0.069987	0.066902	False	0.070410
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	352063749	250127271	57731156	544459864	0.106034	0.230807	0.071810	0.061757	False	0.071075
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	352063749	212417847	53066912	511414684	0.103765	0.249823	0.072661	0.058522	False	0.071545
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	352063749	207281139	51376427	507968461	0.101141	0.247859	0.073671	0.058845	False	0.072178
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	352063749	195575921	50860823	496778847	0.102381	0.260057	0.073190	0.056877	False	0.071799
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	352063749	358061974	70782925	639342798	0.110712	0.201051	0.070116	0.067371	False	0.070440
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	352063749	328396241	214351832	466108158	0.459876	0.652723	0.020087	0.018377	False	0.018651
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	352063749	239823892	57206860	534680781	0.106993	0.238537	0.071456	0.060413	False	0.070646
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	352063749	202787074	51888751	502962072	0.103166	0.255878	0.072889	0.057541	False	0.071585
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	352063749	202266028	51035792	503293985	0.101404	0.252320	0.073569	0.058115	False	0.072062
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	352063749	183994713	48602839	487455623	0.099707	0.264153	0.074235	0.056236	False	0.072547
HAP1_chr01	HAP3_chr01	11,13,15,17,19,23	23	352063749	337157614	68971763	620249600	0.111200	0.204568	0.069944	0.066667	False	0.070241
HAP1_chr01	HAP3_chr02	11,13,15,17,19,23	23	352063749	316281345	200498644	467846450	0.428557	0.633925	0.022211	0.019623	False	0.020627
HAP1_chr01	HAP3_chr03	11,13,15,17,19,23	23	352063749	247069862	57412103	541721508	0.105981	0.232372	0.071830	0.061482	False	0.071048
HAP1_chr01	HAP3_chr04	11,13,15,17,19,23	23	352063749	215816562	53760059	514120252	0.104567	0.249101	0.072358	0.058641	False	0.071306
HAP1_chr01	HAP3_chr05	11,13,15,17,19,23	23	352063749	189037817	49258343	491843223	0.100150	0.260574	0.074060	0.056796	False	0.072245
HAP1_chr01	HAP3_chr06	11,13,15,17,19,23	23	352063749	165075433	45877228	471261954	0.097350	0.277917	0.075182	0.054150	False	0.072880
HAP1_chr01	HAP4_chr01	11,13,15,17,19,23	23	352063749	378264369	73034508	657293610	0.111114	0.207447	0.069975	0.066100	False	0.070414
HAP1_chr01	HAP4_chr02	11,13,15,17,19,23	23	352063749	325180936	191074387	486170298	0.393019	0.587594	0.024879	0.022853	False	0.023283
HAP1_chr01	HAP4_chr03	11,13,15,17,19,23	23	352063749	232629798	56019886	528673661	0.105963	0.240811	0.071836	0.060025	False	0.070909
HAP1_chr01	HAP4_chr04	11,13,15,17,19,23	23	352063749	212764157	52988254	511839652	0.103525	0.249047	0.072752	0.058650	False	0.071632
HAP1_chr01	HAP4_chr05	11,13,15,17,19,23	23	352063749	190975267	49473430	493565586	0.100237	0.259057	0.074026	0.057035	False	0.072263
HAP1_chr01	HAP4_chr06	11,13,15,17,19,23	23	352063749	173665506	47000518	478728737	0.098178	0.270638	0.074847	0.055241	False	0.072858
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	364170108	250127271	58062099	556235280	0.104384	0.232130	0.072427	0.061524	False	0.071847
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	364170108	212417847	53343512	523244443	0.101948	0.251125	0.073358	0.058309	False	0.072386
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	364170108	207281139	51807785	519643462	0.099699	0.249940	0.074239	0.058503	False	0.072897
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	364170108	195575921	50999222	508746807	0.100245	0.260764	0.074023	0.056766	False	0.072737
HAP1_chr02	HAP2_chr01	11,13,15,17,19,23	23	364170108	358061974	163949012	558283070	0.293666	0.457879	0.034332	0.033393	False	0.032655
HAP1_chr02	HAP2_chr02	11,13,15,17,19,23	23	364170108	328396241	68932949	623633400	0.110534	0.209908	0.070179	0.065621	False	0.070477
HAP1_chr02	HAP2_chr03	11,13,15,17,19,23	23	364170108	239823892	57051484	546942516	0.104310	0.237889	0.072455	0.060524	False	0.071760
