unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	SUPER_1_HAP1	25527249	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr02	HAP1	2	SUPER_2_HAP1	30395776	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr03	HAP1	3	SUPER_3_HAP1	28551460	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr04	HAP1	4	SUPER_4_HAP1	28529989	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr05	HAP1	5	SUPER_5_HAP1	26874932	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr06	HAP1	6	SUPER_6_HAP1	26429296	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr07	HAP1	7	SUPER_7_HAP1	26418463	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr08	HAP1	8	SUPER_8_HAP1	26257017	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr09	HAP1	9	SUPER_9_HAP1	26113967	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr10	HAP1	10	SUPER_10_HAP1	25757603	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr11	HAP1	11	SUPER_11_HAP1	25527794	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr12	HAP1	12	SUPER_12_HAP1	24776716	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr13	HAP1	13	SUPER_13_HAP1	24705417	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr14	HAP1	14	SUPER_14_HAP1	24363754	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr15	HAP1	15	SUPER_15_HAP1	23906259	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP1_chr16	HAP1	16	SUPER_16_HAP1	23114391	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap1.1.primary.fa.gz	
HAP2_chr01	HAP2	1	SUPER_1_HAP2	24292730	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/ddLepDrab1/ddLepDrab1.hap2.1.primary.fa.gz	
