unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2097152	2097152	2097152	1.000000	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr02	13	30872648	31729635	32347478	0.929774	0.972991	0.002851	False	51.4095
HAP1_chr01	HAP1_chr02	15	81368659	145844712	167859930	0.350220	0.557913	0.043754	False	5296.8161
HAP1_chr01	HAP1_chr02	17	64310739	209844083	251463702	0.161993	0.306469	0.075129	False	23468.8019
HAP1_chr01	HAP1_chr02	19	60164289	237846815	286597118	0.129586	0.252954	0.077480	False	84725.4942
HAP1_chr01	HAP1_chr02	23	61712658	278772440	336046922	0.111575	0.221373	0.069813	False	1195929.3868
HAP1_chr01	HAP1_chr03	11	2097152	2097152	2097152	1.000000	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr03	13	30882130	31729635	32358148	0.930026	0.973290	0.002841	False	51.2912
HAP1_chr01	HAP1_chr03	15	81679127	145844712	168373974	0.351248	0.560042	0.043610	False	5313.9826
HAP1_chr01	HAP1_chr03	17	64917878	209844083	252934955	0.163167	0.309362	0.074763	False	23630.2352
HAP1_chr01	HAP1_chr03	19	60883329	237846815	289009987	0.130658	0.255977	0.077096	False	85381.8966
HAP1_chr01	HAP1_chr03	23	62533942	278772440	340321342	0.112358	0.224319	0.069539	False	1204210.6707
HAP1_chr01	HAP1_chr04	11	2097152	2097152	2097152	1.000000	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr04	13	30352625	31729635	31701318	0.917599	0.957456	0.003379	False	68.5507
HAP1_chr01	HAP1_chr04	15	73879610	145844712	145505404	0.339722	0.507745	0.045263	False	5463.9004
HAP1_chr01	HAP1_chr04	17	58712248	209844083	210182600	0.162496	0.279790	0.074972	False	23644.6078
HAP1_chr01	HAP1_chr04	19	55460169	237846815	239486925	0.131462	0.233176	0.076811	False	85504.4890
HAP1_chr01	HAP1_chr04	23	56932101	278772440	283140171	0.112741	0.204224	0.069406	False	1201958.1234
HAP1_chr01	HAP1_chr05	11	2097152	2097152	2097152	1.000000	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr05	13	30622254	31729635	32034820	0.923966	0.965099	0.003102	False	59.8832
HAP1_chr01	HAP1_chr05	15	77120177	145844712	155695913	0.343641	0.528783	0.044693	False	5354.6784
HAP1_chr01	HAP1_chr05	17	60547158	209844083	227799582	0.160561	0.288534	0.075579	False	23307.3248
HAP1_chr01	HAP1_chr05	19	56753342	237846815	258478120	0.129111	0.238613	0.077651	False	84187.8189
