unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	35190351	30030958	2005580	63215729	0.031726	0.066784	0.121248	0.111006	False	0.130534
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	35190351	24401332	1916347	57675336	0.033226	0.078535	0.119302	0.104719	False	0.128529
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	35190351	24487768	2358269	57319850	0.041142	0.096304	0.110343	0.096744	False	0.116485
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	35190351	22661406	1889555	55962202	0.033765	0.083382	0.118626	0.102385	False	0.127601
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	35190351	19811490	2160678	52841163	0.040890	0.109062	0.110600	0.091846	False	0.116685
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	35190351	23093094	1824957	56458488	0.032324	0.079026	0.120461	0.104477	False	0.128972
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	35190351	21451273	1839840	54801784	0.033573	0.085768	0.118866	0.101283	False	0.127704
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	35190351	22766461	1592748	56364064	0.028258	0.069960	0.126134	0.109208	False	0.135253
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	35190351	20092532	1705360	53577523	0.031830	0.084875	0.121110	0.101692	False	0.129546
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	35190351	19046101	1697142	52539310	0.032302	0.089107	0.120490	0.099790	False	0.128865
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	35190351	14451238	1528387	48113202	0.031766	0.105762	0.121194	0.093058	False	0.128336
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	35190351	16676341	1601074	50265618	0.031852	0.096009	0.121081	0.096865	False	0.129198
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	35190351	16438979	1587041	50042289	0.031714	0.096541	0.121264	0.096648	False	0.129183
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	35190351	16549560	1568916	50170995	0.031271	0.094801	0.121856	0.097362	False	0.129620
