chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
7	1	250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	230431	217174	159894	287711	0.444255
7	1	250000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	230431	233973	143039	321365	0.554902
7	1	250000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	230431	222590	135948	317073	0.571241
7	1	250000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	217174	233973	153795	297352	0.482785
7	1	250000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	217174	222590	159375	280389	0.431593
7	1	250000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	233973	222590	147911	308652	0.520784
7	250001	500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	243012	241801	136215	348598	0.609249
7	250001	500000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	243012	237201	166885	313328	0.467379
7	250001	500000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	243012	238611	111322	370301	0.699374
7	250001	500000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	241801	237201	141618	337384	0.580247
7	250001	500000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	241801	238611	114714	365698	0.686315
7	250001	500000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	237201	238611	151704	324108	0.531934
7	500001	750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	229232	227453	119615	337070	0.645133
7	500001	750000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	229232	224845	154097	299980	0.486309
7	500001	750000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	229232	229871	75225	383878	0.804039
7	500001	750000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	227453	224845	115883	336415	0.655536
7	500001	750000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	227453	229871	131306	326018	0.597243
7	500001	750000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	224845	229871	84259	370457	0.772554
7	750001	1000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	240321	239200	146768	332753	0.558928
7	750001	1000000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	240321	236911	154566	322666	0.520972
7	750001	1000000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	240321	220729	72990	388060	0.811911
7	750001	1000000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	239200	236911	155271	320840	0.516048
7	750001	1000000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	239200	220729	106919	353010	0.697122
7	750001	1000000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	236911	220729	80031	377609	0.788059
7	1000001	1250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	225202	201831	95855	331178	0.710564
7	1000001	1250000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	225202	240662	108403	357461	0.696742
7	1000001	1250000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	225202	210713	109835	326080	0.663165
7	1000001	1250000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	201831	240662	99403	343090	0.710271
7	1000001	1250000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	201831	210713	105541	307003	0.656222
7	1000001	1250000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	240662	210713	90685	360690	0.748579
7	1250001	1500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	221218	241407	121697	340928	0.643042
7	1250001	1500000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	221218	237590	45733	413075	0.889286
7	1250001	1500000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	221218	239827	133641	327404	0.591816
7	1250001	1500000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	241407	237590	30955	448042	0.930910
