chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
11	1	250000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	213080	239070	113163	338987	0.666173
11	1	250000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	213080	217199	76897	353382	0.782397
11	1	250000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	213080	238868	102539	349409	0.706536
11	1	250000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	239070	217199	92079	364190	0.747168
11	1	250000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	239070	238868	130621	347317	0.623914
11	1	250000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	217199	238868	135814	320253	0.575917
11	250001	500000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	225654	232394	73778	384270	0.808005
11	250001	500000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	225654	240933	83768	382819	0.781181
11	250001	500000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	225654	226348	57697	394305	0.853674
11	250001	500000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	232394	240933	74219	399108	0.814038
11	250001	500000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	232394	226348	73572	385170	0.808988
11	250001	500000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	240933	226348	65183	402098	0.837893
11	500001	750000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	231494	228636	17573	442557	0.960292
11	500001	750000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	231494	229359	10845	450008	0.975900
11	500001	750000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	231494	236348	3490	464352	0.992484
11	500001	750000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	228636	229359	40867	417128	0.902028
11	500001	750000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	228636	236348	16555	448429	0.963082
11	500001	750000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	229359	236348	47068	418639	0.887569
11	750001	1000000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	159661	233489	2518	390632	0.993554
11	750001	1000000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	159661	238415	3142	394934	0.992044
11	750001	1000000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	159661	239161	2087	396735	0.994740
11	750001	1000000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	233489	238415	30485	441419	0.930939
11	750001	1000000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	233489	239161	13704	458946	0.970140
11	750001	1000000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	238415	239161	80409	397167	0.797544
11	1000001	1250000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	216624	235205	6239	445590	0.985998
11	1000001	1250000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	216624	233585	3350	446859	0.992503
11	1000001	1250000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	216624	233183	6391	443416	0.985587
11	1000001	1250000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	235205	233585	62758	406032	0.845436
11	1000001	1250000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	235205	233183	7733	460655	0.983213
11	1000001	1250000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	233585	233183	55664	411104	0.864599
11	1250001	1500000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	234213	230928	3907	461234	0.991529
11	1250001	1500000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	234213	215710	4319	445604	0.990308
11	1250001	1500000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	234213	217760	4424	447549	0.990115
11	1250001	1500000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	230928	215710	30975	415663	0.925480
11	1250001	1500000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	230928	217760	27347	421341	0.935095
11	1250001	1500000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	215710	217760	71689	361781	0.801844
11	1500001	1750000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	223059	242684	4313	461430	0.990653
11	1500001	1750000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	223059	238411	4899	456571	0.989270
11	1500001	1750000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	223059	224277	3127	444209	0.992961
11	1500001	1750000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	242684	238411	22198	458897	0.951627
11	1500001	1750000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	242684	224277	4517	462444	0.990232
11	1500001	1750000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	238411	224277	43193	419495	0.897036
