seq_id	source	length	reason
CATPAB010000001.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	1574000	no-chrom-match
CATPAB010000002.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	1183000	no-chrom-match
CATPAB010000003.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	921000	below-min-len
CATPAB010000004.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	764774	below-min-len
CATPAB010000005.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	655680	below-min-len
CATPAB010000006.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	474480	below-min-len
CATPAB010000007.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	425000	below-min-len
CATPAB010000008.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	363000	below-min-len
CATPAB010000009.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	344000	below-min-len
CATPAB010000010.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	310000	below-min-len
CATPAB010000011.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	295000	below-min-len
CATPAB010000012.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	363020	below-min-len
CATPAB010000013.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	342043	below-min-len
CATPAB010000014.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	323325	below-min-len
CATPAB010000015.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	319218	below-min-len
CATPAB010000016.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	19162	below-min-len
CATPAB010000017.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	63144	below-min-len
CATPAB010000018.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	57096	below-min-len
CATPAB010000019.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	36190	below-min-len
CATPAB010000020.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	54000	below-min-len
CATPAB010000021.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	32343	below-min-len
CATPAB010000022.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	129699	below-min-len
CATPAB010000023.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	62125	below-min-len
CATPAB010000024.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	39000	below-min-len
CATPAB010000025.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	239608	below-min-len
CATPAB010000026.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	13276	below-min-len
CATPAB010000027.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	72233	below-min-len
CATPAB010000028.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	104000	below-min-len
CATPAB010000029.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	85000	below-min-len
CATPAB010000030.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	15246	below-min-len
CATPAB010000031.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	165000	below-min-len
CATPAB010000032.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	210761	below-min-len
CATPAB010000033.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	187000	below-min-len
CATPAB010000034.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	41988	below-min-len
CATPAB010000035.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	294000	below-min-len
CATPAB010000036.1	/lustre/scratch122/tol/data/a/6/a/3/3/6/Euphrasia_confusa/assembly/release/daEupConf1.1/insdc/GCA_954870475.1.fa.gz	59656	below-min-len
