unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1990673	2069673	2009790	0.953027	0.990488	0.002213	False	5.1246
HAP1_chr01	HAP1_chr02	13	7250253	14872896	10657747	0.396614	0.680280	0.043515	False	1162.3024
HAP1_chr01	HAP1_chr02	15	5766719	27740250	17047483	0.147785	0.338274	0.090446	False	5205.8500
HAP1_chr01	HAP1_chr02	17	4417270	32587379	19518878	0.092627	0.226308	0.104389	False	15960.8052
HAP1_chr01	HAP1_chr02	19	4030070	34591839	20827692	0.078422	0.193496	0.101474	False	55589.7648
HAP1_chr01	HAP1_chr02	23	3877330	36701867	22663298	0.069877	0.171084	0.088496	False	797442.5162
HAP1_chr01	HAP1_chr03	11	2046659	2069673	2066909	0.979299	0.990203	0.000956	True	4.7841
HAP1_chr01	HAP1_chr03	13	10741700	14872896	14625599	0.572683	0.734445	0.024389	False	1672.7184
HAP1_chr01	HAP1_chr03	15	13102649	27740250	26969581	0.314913	0.485831	0.049072	False	9918.9812
HAP1_chr01	HAP1_chr03	17	11978147	32587379	31457966	0.230052	0.380767	0.057845	False	34327.7906
HAP1_chr01	HAP1_chr03	19	11021321	34591839	33222796	0.194060	0.331740	0.059147	False	120435.3654
HAP1_chr01	HAP1_chr03	23	9697339	36701867	34996653	0.156406	0.277093	0.056847	False	1604975.8842
HAP1_chr01	HAP1_chr04	11	1997297	2069673	2016909	0.955972	0.990276	0.002070	True	4.8308
HAP1_chr01	HAP1_chr04	13	7452107	14872896	11125920	0.401802	0.669797	0.042801	False	1135.0353
HAP1_chr01	HAP1_chr04	15	5686431	27740250	17991250	0.142001	0.316066	0.092770	False	4933.6199
HAP1_chr01	HAP1_chr04	17	4123930	32587379	20414786	0.084371	0.202007	0.109434	False	14540.3721
HAP1_chr01	HAP1_chr04	19	3664588	34591839	21520197	0.069872	0.170286	0.107131	False	49719.6143
HAP1_chr01	HAP1_chr04	23	3454407	36701867	22881266	0.061544	0.150971	0.093677	False	707068.1962
HAP1_chr01	HAP1_chr05	11	1994190	2069673	2013809	0.954481	0.990258	0.002142	True	4.8008
HAP1_chr01	HAP1_chr05	13	7260139	14872896	10854107	0.393144	0.668884	0.044000	False	1116.5674
HAP1_chr01	HAP1_chr05	15	5458940	27740250	17442665	0.137422	0.312965	0.094688	False	4800.8321
HAP1_chr01	HAP1_chr05	17	3887784	32587379	19916771	0.079969	0.195202	0.112347	False	13868.8172
HAP1_chr01	HAP1_chr05	19	3378457	34591839	21166361	0.064499	0.159614	0.111077	False	46214.4758
HAP1_chr01	HAP1_chr05	23	3059219	36701867	22836929	0.054165	0.133959	0.098927	False	626785.8148
HAP1_chr01	HAP1_chr06	11	2006591	2069673	2026549	0.960261	0.990152	0.001862	True	4.6640
HAP1_chr01	HAP1_chr06	13	7782342	14872896	11587921	0.416648	0.671591	0.040820	False	1167.5342
HAP1_chr01	HAP1_chr06	15	6219154	27740250	19207445	0.152698	0.323789	0.088550	False	5246.5351
HAP1_chr01	HAP1_chr06	17	4604650	32587379	22012075	0.092103	0.209187	0.104695	False	15645.4481
HAP1_chr01	HAP1_chr06	19	4089033	34591839	23283465	0.076024	0.175620	0.102991	False	53338.6537
HAP1_chr01	HAP1_chr06	23	3810414	36701867	24757971	0.066096	0.153907	0.090761	False	749794.9648
HAP1_chr01	HAP1_chr07	11	2009525	2069673	2030175	0.961347	0.989828	0.001809	True	4.2045
HAP1_chr01	HAP1_chr07	13	7773780	14872896	11795043	0.411438	0.659072	0.041504	False	1113.3419
HAP1_chr01	HAP1_chr07	15	5897484	27740250	19718511	0.141899	0.299084	0.092813	False	4833.2585
HAP1_chr01	HAP1_chr07	17	4071659	32587379	22649031	0.079579	0.179772	0.112613	False	13597.3393
HAP1_chr01	HAP1_chr07	19	3450360	34591839	23973209	0.062603	0.143926	0.112553	False	44341.3882
HAP1_chr01	HAP1_chr07	23	3038623	36701867	25507554	0.051353	0.119126	0.101128	False	589073.4299
HAP1_chr01	HAP1_chr08	11	2011913	2069673	2032668	0.962441	0.989789	0.001757	True	4.1509
HAP1_chr01	HAP1_chr08	13	7842109	14872896	12039655	0.411218	0.651357	0.041534	False	1084.6177
HAP1_chr01	HAP1_chr08	15	5774531	27740250	20305973	0.136605	0.284376	0.095037	False	4613.1625
HAP1_chr01	HAP1_chr08	17	3837994	32587379	23285428	0.073758	0.164824	0.116764	False	12615.9400
HAP1_chr01	HAP1_chr08	19	3201538	34591839	24565235	0.057216	0.130328	0.117022	False	40637.4806
HAP1_chr01	HAP1_chr08	23	2802815	36701867	25983007	0.046806	0.107871	0.104972	False	538364.4225
HAP1_chr01	HAP1_chr09	11	1993893	2069673	2013184	0.954489	0.990418	0.002142	False	5.0284
HAP1_chr01	HAP1_chr09	13	7438137	14872896	11046449	0.402470	0.673351	0.042709	False	1148.7166
HAP1_chr01	HAP1_chr09	15	5803936	27740250	18025632	0.145237	0.321982	0.091457	False	5048.8278
HAP1_chr01	HAP1_chr09	17	4252440	32587379	20602439	0.086896	0.206405	0.107837	False	14931.1270
HAP1_chr01	HAP1_chr09	19	3767265	34591839	21771487	0.071626	0.173037	0.105912	False	50818.0575
