unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1895629	1961473	1992334	0.921023	0.966431	0.003816	False	23.5830
HAP1_chr01	HAP1_chr02	13	8823652	12716548	14346592	0.483766	0.693872	0.032892	False	1452.3539
HAP1_chr01	HAP1_chr02	15	8995804	27002258	32896856	0.176723	0.333150	0.080184	False	5707.2499
HAP1_chr01	HAP1_chr02	17	5115767	33370458	41243618	0.073610	0.153302	0.116874	False	12380.1717
HAP1_chr01	HAP1_chr02	19	3632482	35633803	43786903	0.047929	0.101939	0.125879	False	33985.6639
HAP1_chr01	HAP1_chr02	23	2968641	37657132	45506190	0.037018	0.078833	0.114763	False	425369.7482
HAP1_chr01	HAP1_chr03	11	1893298	1961473	1989272	0.920217	0.965243	0.003858	False	23.9918
HAP1_chr01	HAP1_chr03	13	8793057	12716548	14262589	0.483505	0.691466	0.032920	False	1457.1583
HAP1_chr01	HAP1_chr03	15	8969296	27002258	32862296	0.176230	0.332168	0.080342	False	5690.9834
HAP1_chr01	HAP1_chr03	17	5050043	33370458	41350246	0.072484	0.151333	0.117718	False	12199.1828
HAP1_chr01	HAP1_chr03	19	3534075	35633803	43942286	0.046475	0.099178	0.127427	False	33003.1930
HAP1_chr01	HAP1_chr03	23	2848824	37657132	45635461	0.035414	0.075652	0.116622	False	407622.5810
HAP1_chr01	HAP1_chr04	11	1869244	1961473	1956259	0.912499	0.955520	0.004257	False	29.2377
HAP1_chr01	HAP1_chr04	13	8252992	12716548	12835353	0.477082	0.648996	0.033615	False	1536.4157
HAP1_chr01	HAP1_chr04	15	8301621	27002258	27386993	0.180127	0.307442	0.079105	False	5899.7113
HAP1_chr01	HAP1_chr04	17	5056086	33370458	33660820	0.081582	0.151514	0.111260	False	13620.2755
HAP1_chr01	HAP1_chr04	19	3826157	35633803	35735637	0.056647	0.107374	0.117519	False	39653.6272
HAP1_chr01	HAP1_chr04	23	3247651	37657132	37428079	0.045208	0.086770	0.106415	False	513117.1250
HAP1_chr01	HAP1_chr05	11	1831801	1961473	1902539	0.901383	0.962819	0.004842	False	39.2442
HAP1_chr01	HAP1_chr05	13	8018016	12716548	11290960	0.501455	0.710127	0.031041	False	1807.4785
HAP1_chr01	HAP1_chr05	15	9491781	27002258	22690732	0.236107	0.418311	0.064153	False	7816.7283
HAP1_chr01	HAP1_chr05	17	7262853	33370458	27483741	0.135523	0.264260	0.084268	False	21900.3627
HAP1_chr01	HAP1_chr05	19	5920863	35633803	29154186	0.100580	0.203088	0.089447	False	68014.8262
HAP1_chr01	HAP1_chr05	23	4647012	37657132	30658215	0.072988	0.151575	0.086729	False	811238.5436
HAP1_chr01	HAP1_chr06	11	1833766	1961473	1915397	0.897539	0.957382	0.005046	False	31.5953
HAP1_chr01	HAP1_chr06	13	7536272	12716548	11743012	0.445320	0.641767	0.037242	False	1462.7792
HAP1_chr01	HAP1_chr06	15	6600228	27002258	23991817	0.148674	0.275103	0.090097	False	4909.9560
HAP1_chr01	HAP1_chr06	17	3080495	33370458	29032507	0.051928	0.106105	0.136199	False	8836.7552
HAP1_chr01	HAP1_chr06	19	1764881	35633803	30642582	0.027358	0.057596	0.154348	False	19711.3863
