seq_id	source	length	reason
CATORC010000001.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	26867	below-min-len
CATORC010000002.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	15274	below-min-len
CATORC010000003.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	15235	below-min-len
CATORC010000004.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	17902	below-min-len
CATORC010000005.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	17329	below-min-len
CATORC010000006.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	17246	below-min-len
CATORC010000007.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	19615	below-min-len
CATORC010000008.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	3613	below-min-len
CATORC010000009.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	13633	below-min-len
CATORC010000010.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	48000	below-min-len
CATORC010000011.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	32272	below-min-len
CATORC010000012.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	17748	below-min-len
CATORC010000013.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	18588	below-min-len
CATORC010000014.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	18577	below-min-len
CATORC010000015.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	92712	below-min-len
CATORC010000016.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	19227	below-min-len
CATORC010000017.1	/lustre/scratch122/tol/data/d/3/6/c/e/d/Trifolium_dubium/assembly/release/drTriDubi3.1/insdc/GCA_951804385.1.fa.gz	19199	below-min-len
