unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ286265.1	60976170	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ286266.1	50047701	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ286267.1	40061411	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ286268.1	39703796	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ286269.1	39024700	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ286270.1	39182822	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ286271.1	38126971	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ286272.1	37625160	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap1.1/insdc/GCA_965644135.1.fa.gz	Hypericum perforatum genome assembly, chromosome: 8
HAP2_chr01	HAP2	1	CBFFRD010000001.1	60772414	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CBFFRD010000002.1	30322625	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CBFFRD010000005.1	40468645	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_3, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CBFFRD010000006.1	39329025	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_4, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CBFFRD010000007.1	36807220	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_5, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CBFFRD010000008.1	39793381	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_6, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CBFFRD010000009.1	35255031	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_7, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CBFFRD010000010.1	38236039	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP2_SUPER_8, whole genome shotgun sequence
HAP3_chr01	HAP3	1	CBFFRD010000212.1	59745565	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_1, whole genome shotgun sequence
HAP3_chr02	HAP3	2	CBFFRD010000213.1	35754143	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_2, whole genome shotgun sequence
HAP3_chr03	HAP3	3	CBFFRD010000214.1	41020707	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_3, whole genome shotgun sequence
HAP3_chr04	HAP3	4	CBFFRD010000215.1	40535884	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_4, whole genome shotgun sequence
HAP3_chr05	HAP3	5	CBFFRD010000216.1	38278503	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_5, whole genome shotgun sequence
HAP3_chr06	HAP3	6	CBFFRD010000217.1	39788258	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_6, whole genome shotgun sequence
HAP3_chr07	HAP3	7	CBFFRD010000218.1	36235950	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_7, whole genome shotgun sequence
HAP3_chr08	HAP3	8	CBFFRD010000219.1	36862613	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP3_SUPER_8, whole genome shotgun sequence
HAP4_chr01	HAP4	1	CBFFRD010000220.1	60846929	/lustre/scratch122/tol/data/f/e/1/1/d/4/Hypericum_perforatum/assembly/release/ddHypPerf1.hap2.1/insdc/GCA_965644115.1.fa.gz	Hypericum perforatum genome assembly, contig: HAP4_SUPER_1, whole genome shotgun sequence
