unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1800070	1991127	1851482	0.881290	0.972232	0.005925	False	31.8232
HAP1_chr01	HAP1_chr02	13	6724857	14649297	9451896	0.387012	0.711482	0.044869	False	1279.0855
HAP1_chr01	HAP1_chr02	15	4635826	32089168	15577349	0.107733	0.297600	0.109151	False	3839.4463
HAP1_chr01	HAP1_chr02	17	2272045	39186621	17611970	0.041669	0.129006	0.148570	False	7732.2034
HAP1_chr01	HAP1_chr02	19	1535758	41659793	18429057	0.026228	0.083334	0.156508	False	20473.1668
HAP1_chr01	HAP1_chr02	23	1087376	43576764	19258327	0.017610	0.056463	0.146243	False	222642.6449
HAP1_chr01	HAP1_chr03	11	1831520	1991127	1883853	0.896284	0.972220	0.005113	False	32.0836
HAP1_chr01	HAP1_chr03	13	7759116	14649297	11017864	0.433275	0.704231	0.038707	False	1344.5543
HAP1_chr01	HAP1_chr03	15	5794751	32089168	20245573	0.124511	0.286223	0.100504	False	4167.7114
HAP1_chr01	HAP1_chr03	17	2653702	39186621	23434269	0.044253	0.113240	0.145176	False	7789.2311
HAP1_chr01	HAP1_chr03	19	1641855	41659793	24482862	0.025455	0.067061	0.158044	False	18972.8525
HAP1_chr01	HAP1_chr03	23	1059407	43576764	25220268	0.015640	0.042006	0.151318	False	189549.4806
HAP1_chr01	HAP1_chr04	11	1843568	1991127	1900030	0.900360	0.970284	0.004896	False	29.4815
HAP1_chr01	HAP1_chr04	13	7472466	14649297	10730199	0.417292	0.696396	0.040736	False	1288.0447
HAP1_chr01	HAP1_chr04	15	5282833	32089168	18799181	0.115838	0.281014	0.104802	False	3923.6949
HAP1_chr01	HAP1_chr04	17	2412596	39186621	21473356	0.041420	0.112353	0.148908	False	7395.3511
HAP1_chr01	HAP1_chr04	19	1500509	41659793	22385825	0.023991	0.067029	0.161087	False	18133.4331
HAP1_chr01	HAP1_chr04	23	957494	43576764	23054778	0.014579	0.041531	0.154325	False	179180.2142
HAP1_chr01	HAP1_chr05	11	1809072	1991127	1858789	0.886433	0.973253	0.005645	False	33.3146
HAP1_chr01	HAP1_chr05	13	7248442	14649297	10223514	0.411274	0.708997	0.041526	False	1318.2451
HAP1_chr01	HAP1_chr05	15	5157500	32089168	17920615	0.114989	0.287797	0.105241	False	3948.3634
HAP1_chr01	HAP1_chr05	17	2326666	39186621	20467490	0.040586	0.113676	0.150058	False	7308.6943
HAP1_chr01	HAP1_chr05	19	1433770	41659793	21323982	0.023294	0.067237	0.162601	False	17753.3134
HAP1_chr01	HAP1_chr05	23	910571	43576764	21955632	0.014091	0.041473	0.155786	False	174612.4829
HAP1_chr01	HAP1_chr06	11	1823142	1991127	1876352	0.891801	0.971642	0.005354	False	31.2065
HAP1_chr01	HAP1_chr06	13	7095782	14649297	10101329	0.401917	0.702460	0.042785	False	1278.9008
HAP1_chr01	HAP1_chr06	15	4786260	32089168	16950141	0.108157	0.282373	0.108915	False	3748.6224
HAP1_chr01	HAP1_chr06	17	2180718	39186621	19049592	0.038903	0.114476	0.152453	False	7102.6683
HAP1_chr01	HAP1_chr06	19	1400641	41659793	19771438	0.023332	0.070842	0.162518	False	18015.3142
HAP1_chr01	HAP1_chr06	23	948056	43576764	20361486	0.015051	0.046561	0.152961	False	188783.9714
HAP1_chr01	HAP1_chr07	11	1778924	1991127	1823479	0.873871	0.975566	0.006335	False	36.2020
HAP1_chr01	HAP1_chr07	13	6972478	14649297	9661438	0.402144	0.721681	0.042754	False	1341.1637
HAP1_chr01	HAP1_chr07	15	5020875	32089168	16644392	0.114861	0.301656	0.105308	False	4036.4398
HAP1_chr01	HAP1_chr07	17	2392377	39186621	18960497	0.042909	0.126177	0.146914	False	7840.3959
HAP1_chr01	HAP1_chr07	19	1554446	41659793	19768268	0.025962	0.078633	0.157032	False	20003.7007
HAP1_chr01	HAP1_chr07	23	1050822	43576764	20407861	0.016697	0.051491	0.148518	False	209010.1518
HAP1_chr01	HAP1_chr08	11	1782428	1991127	1827298	0.875457	0.975445	0.006247	False	36.0716
HAP1_chr01	HAP1_chr08	13	6901029	14649297	9454938	0.401148	0.729886	0.042890	False	1364.9371
HAP1_chr01	HAP1_chr08	15	5123189	32089168	15943705	0.119395	0.321330	0.102997	False	4271.8920
HAP1_chr01	HAP1_chr08	17	2601858	39186621	18063511	0.047611	0.144039	0.141062	False	8776.7011
HAP1_chr01	HAP1_chr08	19	1737255	41659793	18812839	0.029578	0.092344	0.150355	False	22930.0432
HAP1_chr01	HAP1_chr08	23	1155159	43576764	19415281	0.018681	0.059497	0.143723	False	235563.6633
HAP1_chr01	HAP1_chr09	11	1685541	1991127	1719963	0.832140	0.979987	0.008736	False	41.1096
HAP1_chr01	HAP1_chr09	13	5946008	14649297	7908296	0.357943	0.751870	0.049246	False	1341.8796
HAP1_chr01	HAP1_chr09	15	4281530	32089168	12713853	0.105661	0.336761	0.110321	False	4039.7904
