unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr02	1	250000	20332	11154	0.0424	0.0217	ambiguous
HAPA_chr02	250001	500000	13226	13169	0.0276	0.0256	ambiguous
HAPA_chr02	500001	750000	27472	11370	0.0574	0.0221	a
HAPA_chr02	750001	1000000	28351	8093	0.0592	0.0157	a
HAPA_chr02	1000001	1250000	19674	7894	0.0411	0.0153	a
HAPA_chr02	1250001	1500000	19644	9182	0.0410	0.0178	a
HAPA_chr02	1500001	1750000	22359	9872	0.0467	0.0192	a
HAPA_chr02	1750001	2000000	21257	12408	0.0444	0.0241	ambiguous
HAPA_chr02	2000001	2250000	27719	8047	0.0579	0.0156	a
HAPA_chr02	2250001	2500000	22320	11958	0.0466	0.0232	a
HAPA_chr02	2500001	2750000	31067	5941	0.0649	0.0115	a
HAPA_chr02	2750001	3000000	12303	8764	0.0257	0.0170	ambiguous
HAPA_chr02	3000001	3250000	23253	10348	0.0485	0.0201	a
HAPA_chr02	3250001	3500000	23277	8837	0.0486	0.0172	a
HAPA_chr02	3500001	3750000	15106	8435	0.0315	0.0164	ambiguous
HAPA_chr02	3750001	4000000	14108	8544	0.0295	0.0166	ambiguous
HAPA_chr02	4000001	4250000	26249	8231	0.0548	0.0160	a
HAPA_chr02	4250001	4500000	32514	9371	0.0679	0.0182	a
HAPA_chr02	4500001	4750000	18991	9265	0.0396	0.0180	a
HAPA_chr02	4750001	5000000	29014	6717	0.0606	0.0130	a
HAPA_chr02	5000001	5250000	19672	10131	0.0411	0.0197	a
HAPA_chr02	5250001	5500000	21280	6045	0.0444	0.0117	a
HAPA_chr02	5500001	5750000	30217	9833	0.0631	0.0191	a
HAPA_chr02	5750001	6000000	30817	8664	0.0643	0.0168	a
HAPA_chr02	6000001	6250000	14346	6597	0.0300	0.0128	a
HAPA_chr02	6250001	6500000	4258	2199	0.0089	0.0043	a
HAPA_chr02	6500001	6750000	8300	6031	0.0173	0.0117	ambiguous
HAPA_chr02	6750001	7000000	32031	7982	0.0669	0.0155	a
HAPA_chr02	7000001	7250000	12881	8868	0.0269	0.0172	ambiguous
HAPA_chr02	7250001	7500000	25104	10796	0.0524	0.0210	a
HAPA_chr02	7500001	7750000	34596	8389	0.0722	0.0163	a
HAPA_chr02	7750001	8000000	20939	8234	0.0437	0.0160	a
HAPA_chr02	8000001	8250000	34601	8812	0.0722	0.0171	a
HAPA_chr02	8250001	8500000	24718	12534	0.0516	0.0243	a
HAPA_chr02	8500001	8750000	31003	7485	0.0647	0.0145	a
HAPA_chr02	8750001	9000000	17031	13663	0.0356	0.0265	ambiguous
HAPA_chr02	9000001	9250000	23830	12961	0.0498	0.0252	ambiguous
HAPA_chr02	9250001	9500000	26018	10003	0.0543	0.0194	a
HAPA_chr02	9500001	9750000	25968	8901	0.0542	0.0173	a
HAPA_chr02	9750001	10000000	27932	12634	0.0583	0.0245	a
HAPA_chr02	10000001	10250000	31080	10839	0.0649	0.0210	a
HAPA_chr02	10250001	10500000	14019	11743	0.0293	0.0228	ambiguous
HAPA_chr02	10500001	10750000	15135	13907	0.0316	0.0270	ambiguous
HAPA_chr02	10750001	11000000	16748	9331	0.0350	0.0181	ambiguous
HAPA_chr02	11000001	11250000	20389	10655	0.0426	0.0207	a
HAPA_chr02	11250001	11500000	15714	15812	0.0328	0.0307	ambiguous
HAPA_chr02	11500001	11750000	18636	9831	0.0389	0.0191	a
HAPA_chr02	11750001	12000000	15463	8262	0.0323	0.0160	a
HAPA_chr02	12000001	12250000	33747	13225	0.0705	0.0257	a
HAPA_chr02	12250001	12500000	29227	9349	0.0610	0.0181	a
HAPA_chr02	12500001	12750000	27414	12287	0.0572	0.0239	a
HAPA_chr02	12750001	13000000	22604	10950	0.0472	0.0213	a
HAPA_chr02	13000001	13250000	27224	9352	0.0568	0.0182	a
HAPA_chr02	13250001	13500000	29009	9042	0.0606	0.0176	a
HAPA_chr02	13500001	13750000	28336	10901	0.0592	0.0212	a
HAPA_chr02	13750001	14000000	34048	9641	0.0711	0.0187	a
HAPA_chr02	14000001	14250000	25422	11718	0.0531	0.0227	a
HAPA_chr02	14250001	14500000	35797	6370	0.0747	0.0124	a
HAPA_chr02	14500001	14750000	35512	7839	0.0741	0.0152	a
HAPA_chr02	14750001	15000000	41511	8588	0.0867	0.0167	a
HAPA_chr02	15000001	15250000	38489	8982	0.0804	0.0174	a
HAPA_chr02	15250001	15500000	31640	10274	0.0661	0.0199	a
HAPA_chr02	15500001	15750000	25856	13810	0.0540	0.0268	a
HAPA_chr02	15750001	16000000	33304	10187	0.0695	0.0198	a
