unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr03	1	250000	5178	7923	0.0121	0.0131	ambiguous
HAPA_chr03	250001	500000	17640	8881	0.0412	0.0147	a
HAPA_chr03	500001	750000	18419	11408	0.0430	0.0188	a
HAPA_chr03	750001	1000000	12387	19954	0.0290	0.0330	ambiguous
HAPA_chr03	1000001	1250000	13470	15396	0.0315	0.0254	ambiguous
HAPA_chr03	1250001	1500000	20077	10520	0.0469	0.0174	a
HAPA_chr03	1500001	1750000	12814	8946	0.0299	0.0148	a
HAPA_chr03	1750001	2000000	11734	10567	0.0274	0.0175	ambiguous
HAPA_chr03	2000001	2250000	13696	6410	0.0320	0.0106	a
HAPA_chr03	2250001	2500000	12100	13352	0.0283	0.0221	ambiguous
HAPA_chr03	2500001	2750000	18470	9927	0.0432	0.0164	a
HAPA_chr03	2750001	3000000	20904	12104	0.0489	0.0200	a
HAPA_chr03	3000001	3250000	26324	12052	0.0615	0.0199	a
HAPA_chr03	3250001	3500000	22578	12288	0.0528	0.0203	a
HAPA_chr03	3500001	3750000	24100	13644	0.0563	0.0225	a
HAPA_chr03	3750001	4000000	22053	12331	0.0515	0.0204	a
HAPA_chr03	4000001	4250000	26479	10462	0.0619	0.0173	a
HAPA_chr03	4250001	4500000	24156	12358	0.0565	0.0204	a
HAPA_chr03	4500001	4750000	24847	12155	0.0581	0.0201	a
HAPA_chr03	4750001	5000000	23613	13136	0.0552	0.0217	a
HAPA_chr03	5000001	5250000	25379	11068	0.0593	0.0183	a
HAPA_chr03	5250001	5500000	24644	13410	0.0576	0.0222	a
HAPA_chr03	5500001	5750000	16906	13902	0.0395	0.0230	ambiguous
HAPA_chr03	5750001	6000000	16453	10676	0.0385	0.0176	a
HAPA_chr03	6000001	6250000	16639	12514	0.0389	0.0207	ambiguous
HAPA_chr03	6250001	6500000	22092	16049	0.0516	0.0265	ambiguous
HAPA_chr03	6500001	6750000	12283	8924	0.0287	0.0147	ambiguous
HAPA_chr03	6750001	7000000	17026	16042	0.0398	0.0265	ambiguous
HAPA_chr03	7000001	7250000	17603	7991	0.0411	0.0132	a
HAPA_chr03	7250001	7500000	27632	9591	0.0646	0.0158	a
HAPA_chr03	7500001	7750000	16839	11397	0.0394	0.0188	a
HAPA_chr03	7750001	8000000	13537	17312	0.0316	0.0286	ambiguous
HAPA_chr03	8000001	8250000	29515	9790	0.0690	0.0162	a
HAPA_chr03	8250001	8500000	23088	8916	0.0540	0.0147	a
HAPA_chr03	8500001	8750000	12907	8999	0.0302	0.0149	a
HAPA_chr03	8750001	9000000	15435	9735	0.0361	0.0161	a
HAPA_chr03	9000001	9250000	28736	13237	0.0672	0.0219	a
HAPA_chr03	9250001	9500000	21893	12324	0.0512	0.0204	a
HAPA_chr03	9500001	9750000	24294	13472	0.0568	0.0223	a
HAPA_chr03	9750001	10000000	19239	10630	0.0450	0.0176	a
HAPA_chr03	10000001	10250000	26980	11830	0.0631	0.0195	a
HAPA_chr03	10250001	10500000	19804	10683	0.0463	0.0176	a
HAPA_chr03	10500001	10750000	25747	6545	0.0602	0.0108	a
HAPA_chr03	10750001	11000000	20790	9909	0.0486	0.0164	a
HAPA_chr03	11000001	11250000	10179	9940	0.0238	0.0164	ambiguous
HAPA_chr03	11250001	11500000	16965	11795	0.0397	0.0195	a
HAPA_chr03	11500001	11750000	19459	10318	0.0455	0.0170	a
HAPA_chr03	11750001	12000000	19641	11580	0.0459	0.0191	a
HAPA_chr03	12000001	12250000	24607	9648	0.0575	0.0159	a
HAPA_chr03	12250001	12500000	19577	9490	0.0458	0.0157	a
HAPA_chr03	12500001	12750000	16977	13574	0.0397	0.0224	ambiguous
HAPA_chr03	12750001	13000000	19922	7227	0.0466	0.0119	a
HAPA_chr03	13000001	13250000	38353	10918	0.0896	0.0180	a
HAPA_chr03	13250001	13500000	33211	9171	0.0776	0.0151	a
HAPA_chr03	13500001	13750000	38761	9457	0.0906	0.0156	a
HAPA_chr03	13750001	14000000	36356	12179	0.0850	0.0201	a
HAPA_chr03	14000001	14250000	34105	12695	0.0797	0.0210	a
HAPA_chr03	14250001	14500000	26232	12865	0.0613	0.0213	a
HAPA_chr03	14500001	14750000	29790	11427	0.0696	0.0189	a
HAPA_chr03	14750001	15000000	25347	10569	0.0592	0.0175	a
HAPA_chr03	15000001	15250000	28858	8713	0.0674	0.0144	a
HAPA_chr03	15250001	15500000	16698	11102	0.0390	0.0183	a
HAPA_chr03	15500001	15750000	28509	9915	0.0666	0.0164	a
HAPA_chr03	15750001	16000000	21264	12911	0.0497	0.0213	a
HAPA_chr03	16000001	16250000	14527	11071	0.0340	0.0183	ambiguous
HAPA_chr03	16250001	16500000	17043	3388	0.0398	0.0056	a
HAPA_chr03	16500001	16750000	16811	13473	0.0393	0.0223	ambiguous
HAPA_chr03	16750001	17000000	23260	9675	0.0544	0.0160	a
HAPA_chr03	17000001	17250000	11652	6290	0.0272	0.0104	a
HAPA_chr03	17250001	17500000	35325	8955	0.0826	0.0148	a
HAPA_chr03	17500001	17750000	25342	17056	0.0592	0.0282	a
HAPA_chr03	17750001	18000000	20302	14785	0.0474	0.0244	ambiguous
HAPA_chr03	18000001	18250000	25856	9180	0.0604	0.0152	a
HAPA_chr03	18250001	18500000	11362	9394	0.0266	0.0155	ambiguous
HAPA_chr03	18500001	18750000	31565	8341	0.0738	0.0138	a
HAPA_chr03	18750001	19000000	28287	8867	0.0661	0.0146	a
HAPA_chr03	19000001	19250000	24899	9155	0.0582	0.0151	a
HAPA_chr03	19250001	19500000	19793	10599	0.0463	0.0175	a
HAPA_chr03	19500001	19750000	16842	8307	0.0394	0.0137	a
HAPA_chr03	19750001	20000000	24297	11568	0.0568	0.0191	a
HAPA_chr03	20000001	20250000	22665	13136	0.0530	0.0217	a
HAPA_chr03	20250001	20500000	21927	9749	0.0512	0.0161	a
HAPA_chr03	20500001	20750000	43288	8641	0.1012	0.0143	a
HAPA_chr03	20750001	21000000	43793	12248	0.1024	0.0202	a
HAPA_chr03	21000001	21250000	40382	14935	0.0944	0.0247	a
HAPA_chr03	21250001	21500000	31433	8752	0.0735	0.0145	a
HAPA_chr03	21500001	21750000	28440	9401	0.0665	0.0155	a
HAPA_chr03	21750001	22000000	20652	9056	0.0483	0.0150	a
HAPA_chr03	22000001	22250000	22746	13279	0.0532	0.0219	a
HAPA_chr03	22250001	22500000	24577	15390	0.0574	0.0254	a
HAPA_chr03	22500001	22750000	29147	9940	0.0681	0.0164	a
HAPA_chr03	22750001	23000000	28133	10796	0.0658	0.0178	a
HAPA_chr03	23000001	23250000	23672	9805	0.0553	0.0162	a
HAPA_chr03	23250001	23500000	36309	8308	0.0849	0.0137	a
HAPA_chr03	23500001	23750000	25968	10322	0.0607	0.0170	a
HAPA_chr03	23750001	24000000	18372	10761	0.0429	0.0178	a
HAPA_chr03	24000001	24250000	27766	9239	0.0649	0.0153	a
HAPA_chr03	24250001	24500000	22182	7401	0.0518	0.0122	a
HAPA_chr03	24500001	24750000	28543	7650	0.0667	0.0126	a
HAPA_chr03	24750001	25000000	39272	7974	0.0918	0.0132	a
HAPA_chr03	25000001	25250000	28638	8943	0.0669	0.0148	a
HAPA_chr03	25250001	25500000	15931	14585	0.0372	0.0241	ambiguous
HAPA_chr03	25500001	25750000	16978	13425	0.0397	0.0222	ambiguous
HAPA_chr03	25750001	26000000	35656	11182	0.0833	0.0185	a
HAPA_chr03	26000001	26250000	36220	13332	0.0847	0.0220	a
HAPA_chr03	26250001	26500000	10848	6826	0.0254	0.0113	a
HAPA_chr03	26500001	26750000	26315	10493	0.0615	0.0173	a
HAPA_chr03	26750001	27000000	25219	9264	0.0589	0.0153	a
HAPA_chr03	27000001	27250000	22286	15554	0.0521	0.0257	a
HAPA_chr03	27250001	27500000	20772	12099	0.0485	0.0200	a
HAPA_chr03	27500001	27750000	17581	16424	0.0411	0.0271	ambiguous
HAPA_chr03	27750001	28000000	15825	10110	0.0370	0.0167	a
HAPA_chr03	28000001	28250000	23013	13669	0.0538	0.0226	a
HAPA_chr03	28250001	28500000	22544	15239	0.0527	0.0252	a
HAPA_chr03	28500001	28750000	31479	17421	0.0736	0.0288	a
HAPA_chr03	28750001	29000000	28989	11984	0.0678	0.0198	a
HAPA_chr03	29000001	29250000	32029	16209	0.0749	0.0268	a
HAPA_chr03	29250001	29500000	23869	10156	0.0558	0.0168	a
HAPA_chr03	29500001	29750000	23325	8271	0.0545	0.0137	a
HAPA_chr03	29750001	30000000	35006	11518	0.0818	0.0190	a
HAPA_chr03	30000001	30250000	38563	11076	0.0901	0.0183	a
HAPA_chr03	30250001	30500000	22811	15032	0.0533	0.0248	a
HAPA_chr03	30500001	30750000	26649	12934	0.0623	0.0214	a
HAPA_chr03	30750001	31000000	26765	9410	0.0626	0.0155	a
HAPA_chr03	31000001	31250000	9506	9669	0.0222	0.0160	ambiguous
HAPA_chr03	31250001	31500000	29867	12135	0.0698	0.0200	a
HAPA_chr03	31500001	31750000	37287	9758	0.0871	0.0161	a
HAPA_chr03	31750001	32000000	26639	11585	0.0623	0.0191	a
HAPA_chr03	32000001	32250000	9552	5412	0.0223	0.0089	a
HAPA_chr03	32250001	32500000	30995	11131	0.0724	0.0184	a
HAPA_chr03	32500001	32750000	27126	8117	0.0634	0.0134	a
HAPA_chr03	32750001	33000000	27360	14315	0.0639	0.0236	a
HAPA_chr03	33000001	33250000	24675	17383	0.0577	0.0287	a
HAPA_chr03	33250001	33500000	23751	10397	0.0555	0.0172	a
HAPA_chr03	33500001	33750000	14284	4680	0.0334	0.0077	a
HAPA_chr03	33750001	34000000	22667	10001	0.0530	0.0165	a
HAPA_chr03	34000001	34250000	26905	10084	0.0629	0.0167	a
HAPA_chr03	34250001	34500000	21321	12471	0.0498	0.0206	a
HAPA_chr03	34500001	34750000	30465	9657	0.0712	0.0160	a
HAPA_chr03	34750001	35000000	31730	11510	0.0742	0.0190	a
HAPA_chr03	35000001	35250000	33226	10469	0.0777	0.0173	a
HAPA_chr03	35250001	35500000	30890	11070	0.0722	0.0183	a
HAPA_chr03	35500001	35750000	36441	8711	0.0852	0.0144	a
HAPA_chr03	35750001	36000000	17005	10831	0.0397	0.0179	a
HAPA_chr03	36000001	36250000	36205	5920	0.0846	0.0098	a
HAPA_chr03	36250001	36500000	17342	11845	0.0405	0.0196	a
HAPA_chr03	36500001	36750000	25069	8513	0.0586	0.0141	a
HAPA_chr03	36750001	37000000	18852	6035	0.0441	0.0100	a
HAPA_chr03	37000001	37250000	31288	14684	0.0731	0.0243	a
HAPA_chr03	37250001	37500000	23853	14008	0.0557	0.0231	a
HAPA_chr03	37500001	37750000	6874	15531	0.0161	0.0257	ambiguous
HAPA_chr03	37750001	38000000	29794	12198	0.0696	0.0201	a
HAPA_chr03	38000001	38250000	25586	13589	0.0598	0.0224	a
HAPA_chr03	38250001	38500000	23594	9913	0.0551	0.0164	a
HAPA_chr03	38500001	38750000	34575	10321	0.0808	0.0170	a
HAPA_chr03	38750001	39000000	38193	7257	0.0893	0.0120	a
HAPA_chr03	39000001	39250000	30992	12336	0.0724	0.0204	a
HAPA_chr03	39250001	39500000	25343	12943	0.0592	0.0214	a
HAPA_chr03	39500001	39750000	14227	11252	0.0333	0.0186	ambiguous
HAPA_chr03	39750001	40000000	36502	12555	0.0853	0.0207	a
HAPA_chr03	40000001	40250000	27731	13350	0.0648	0.0221	a
HAPA_chr03	40250001	40500000	19053	11832	0.0445	0.0195	a
HAPA_chr03	40500001	40750000	26298	18854	0.0615	0.0311	ambiguous
HAPA_chr03	40750001	41000000	12750	12302	0.0298	0.0203	ambiguous
HAPA_chr03	41000001	41250000	12818	7820	0.0300	0.0129	a
HAPA_chr03	41250001	41500000	28973	16178	0.0677	0.0267	a
HAPA_chr03	41500001	41750000	18701	12494	0.0437	0.0206	a
HAPA_chr03	41750001	42000000	16282	12525	0.0381	0.0207	ambiguous
HAPA_chr03	42000001	42250000	22596	16499	0.0528	0.0273	ambiguous
HAPA_chr03	42250001	42500000	26957	14472	0.0630	0.0239	a
HAPA_chr03	42500001	42750000	28270	14545	0.0661	0.0240	a
HAPA_chr03	42750001	43000000	16516	14702	0.0386	0.0243	ambiguous
HAPA_chr03	43000001	43250000	27284	13436	0.0638	0.0222	a
HAPA_chr03	43250001	43500000	17123	11043	0.0400	0.0182	a
HAPA_chr03	43500001	43750000	32150	16351	0.0751	0.0270	a
HAPA_chr03	43750001	44000000	31419	11282	0.0734	0.0186	a
HAPA_chr03	44000001	44250000	37924	9095	0.0886	0.0150	a
HAPA_chr03	44250001	44500000	29754	12578	0.0695	0.0208	a
HAPA_chr03	44500001	44750000	26813	11515	0.0627	0.0190	a
HAPA_chr03	44750001	45000000	34687	12025	0.0811	0.0199	a
HAPA_chr03	45000001	45250000	18524	7334	0.0433	0.0121	a
HAPA_chr03	45250001	45500000	39599	12488	0.0926	0.0206	a
HAPA_chr03	45500001	45750000	21314	10490	0.0498	0.0173	a
HAPA_chr03	45750001	46000000	24390	9937	0.0570	0.0164	a
HAPA_chr03	46000001	46250000	44113	9759	0.1031	0.0161	a
HAPA_chr03	46250001	46500000	36026	15410	0.0842	0.0255	a
HAPA_chr03	46500001	46750000	20503	5141	0.0479	0.0085	a
HAPA_chr03	46750001	47000000	32303	13933	0.0755	0.0230	a
HAPA_chr03	47000001	47250000	37204	10121	0.0870	0.0167	a
HAPA_chr03	47250001	47500000	42132	11250	0.0985	0.0186	a
HAPA_chr03	47500001	47750000	33486	16045	0.0783	0.0265	a
HAPA_chr03	47750001	48000000	42960	10150	0.1004	0.0168	a
HAPA_chr03	48000001	48250000	33495	9370	0.0783	0.0155	a
HAPA_chr03	48250001	48500000	30533	13001	0.0714	0.0215	a
HAPA_chr03	48500001	48750000	31625	14314	0.0739	0.0236	a
