unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2034278	2058957	2059607	0.976007	0.988014	0.001111	False	8.5669
HAP1_chr01	HAP1_chr02	13	12238098	15870527	15776660	0.630534	0.775709	0.019765	False	1748.4087
HAP1_chr01	HAP1_chr02	15	16996432	31749734	31249235	0.369467	0.543899	0.041131	False	11143.2519
HAP1_chr01	HAP1_chr02	17	16175591	36668459	35993895	0.286361	0.449398	0.047598	False	40874.2045
HAP1_chr01	HAP1_chr02	19	15209489	38306797	37583435	0.250648	0.404686	0.048117	False	148502.6397
HAP1_chr01	HAP1_chr02	23	13522775	40115098	39357163	0.205047	0.343591	0.046865	False	2018707.8037
HAP1_chr01	HAP1_chr03	11	2008142	2058957	2036409	0.962111	0.986119	0.001773	False	6.2389
HAP1_chr01	HAP1_chr03	13	9722295	15870527	14371617	0.473800	0.676493	0.033974	False	1121.8294
HAP1_chr01	HAP1_chr03	15	7237808	31749734	27143062	0.140118	0.266654	0.093550	False	4445.7499
HAP1_chr01	HAP1_chr03	17	4176840	36668459	31046899	0.065737	0.134533	0.123095	False	11109.2233
HAP1_chr01	HAP1_chr03	19	3470508	38306797	32492891	0.051545	0.106808	0.122232	False	36373.1647
HAP1_chr01	HAP1_chr03	23	3054675	40115098	34238837	0.042843	0.089217	0.108653	False	488901.0072
HAP1_chr01	HAP1_chr04	11	2003681	2058957	2031834	0.960027	0.986144	0.001873	False	6.2677
HAP1_chr01	HAP1_chr04	13	9395818	15870527	13907311	0.460986	0.675603	0.035412	False	1098.7331
HAP1_chr01	HAP1_chr04	15	6590090	31749734	25601659	0.129825	0.257409	0.098032	False	4125.3086
HAP1_chr01	HAP1_chr04	17	3518920	36668459	29082143	0.056545	0.120999	0.131445	False	9634.8818
HAP1_chr01	HAP1_chr04	19	2779454	38306797	30367810	0.042180	0.091526	0.132315	False	30119.3233
HAP1_chr01	HAP1_chr04	23	2287077	40115098	31913718	0.032794	0.071664	0.119854	False	379145.7124
HAP1_chr01	HAP1_chr05	11	2000438	2058957	2027916	0.958783	0.986450	0.001933	False	6.7015
HAP1_chr01	HAP1_chr05	13	9427244	15870527	13821770	0.465197	0.682058	0.034934	False	1130.2427
