unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	40115098	39357163	13522775	65949486	0.205047	0.343591	0.046865	0.045386	False	0.047006
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	40115098	34238837	3054675	71299260	0.042843	0.089217	0.108653	0.099742	False	0.121322
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	40115098	31913718	2287077	69741739	0.032794	0.071664	0.119854	0.108276	False	0.130441
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	40115098	31799227	2905446	69008879	0.042102	0.091368	0.109380	0.098808	False	0.122330
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	40115098	30225729	2902821	67438006	0.043044	0.096038	0.108457	0.096853	False	0.121817
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	40115098	31016751	2310825	68821024	0.033577	0.074502	0.118860	0.106769	False	0.129302
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	40115098	30693378	2829979	67978497	0.041631	0.092202	0.109851	0.098452	False	0.122717
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	40115098	31850136	2231909	69733325	0.032006	0.070075	0.120877	0.109145	False	0.131466
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	40115098	28757195	3198339	65673954	0.048700	0.111219	0.103325	0.091072	False	0.112831
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	40115098	28752570	2769915	66097753	0.041906	0.096336	0.109575	0.096731	False	0.122890
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	40115098	28870690	2772229	66213559	0.041868	0.096022	0.109613	0.096860	False	0.122745
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	40115098	28478457	2738475	65855080	0.041583	0.096160	0.109898	0.096803	False	0.123234
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	40115098	27929867	2084430	65960535	0.031601	0.074631	0.121414	0.106702	False	0.131872
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	40115098	27711003	2498368	65327733	0.038244	0.090158	0.113398	0.099331	False	0.121110
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	40115098	27475004	2101086	65489016	0.032083	0.076473	0.120777	0.105754	False	0.131321
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	40115098	27630256	2076478	65668876	0.031620	0.075152	0.121389	0.106431	False	0.131858
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	40115098	24810806	2610514	62315390	0.041892	0.105217	0.109589	0.093262	False	0.123585
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	40115098	26885869	2633739	64367228	0.040917	0.097960	0.110572	0.096075	False	0.124127
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	40115098	26620919	2646586	64089431	0.041295	0.099418	0.110188	0.095494	False	0.123817
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	40115098	27125200	2017003	65223295	0.030925	0.074359	0.122327	0.106844	False	0.132707
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	40115098	23688839	1979294	61824643	0.032015	0.083554	0.120866	0.102305	False	0.131664
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	40115098	24954331	2521135	62548294	0.040307	0.101030	0.111200	0.094861	False	0.124849
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	40115098	25534137	1903031	63746204	0.029853	0.074529	0.123814	0.106755	False	0.134224
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	40115098	25431099	1927879	63618318	0.030304	0.075808	0.123182	0.106094	False	0.133747
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	40115098	24184124	2550304	61748918	0.041301	0.105454	0.110182	0.093173	False	0.124016
HAP1_chr01	HAP1_chr27	11,13,15,17,19,23	23	40115098	24206577	2566144	61755531	0.041553	0.106010	0.109928	0.092965	False	0.116207
HAP1_chr01	HAP1_chr28	11,13,15,17,19,23	23	40115098	24679370	2544113	62250355	0.040869	0.103087	0.110621	0.094068	False	0.124172
HAP1_chr01	HAP1_chr29	11,13,15,17,19,23	23	40115098	24339080	3098303	61355875	0.050497	0.127297	0.101824	0.085720	False	0.110080
HAP1_chr01	HAP1_chr30	11,13,15,17,19,23	23	40115098	22725123	2506955	60333266	0.041552	0.110316	0.109930	0.091394	False	0.123219
HAP1_chr01	HAP1_chr31	11,13,15,17,19,23	23	40115098	22450054	1953978	60611174	0.032238	0.087037	0.120574	0.100709	False	0.130700
HAP1_chr01	HAP1_chr32	11,13,15,17,19,23	23	40115098	23579494	1826791	61867801	0.029527	0.077474	0.124278	0.105249	False	0.134690
HAP1_chr01	HAP1_chr33	11,13,15,17,19,23	23	40115098	23602031	1876906	61840223	0.030351	0.079523	0.123117	0.104232	False	0.133399
HAP1_chr01	HAP1_chr34	11,13,15,17,19,23	23	40115098	22187382	1791784	60510696	0.029611	0.080757	0.124158	0.103633	False	0.134875
