chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
2	1	250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	162574	211367	101878	272063	0.625535
2	1	250000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	162574	226913	1769	387718	0.995437
2	1	250000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	162574	202496	100211	264859	0.621644
2	1	250000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	211367	226913	69986	368294	0.809972
2	1	250000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	211367	202496	171954	241909	0.289179
2	1	250000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	226913	202496	60298	369111	0.836640
2	250001	500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	238424	232727	62677	408474	0.846558
2	250001	500000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	238424	245000	2110	481314	0.995616
2	250001	500000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	238424	230638	58381	410681	0.857843
2	250001	500000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	232727	245000	81181	396546	0.795280
2	250001	500000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	232727	230638	150083	313282	0.520933
2	250001	500000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	245000	230638	86008	389630	0.779257
2	500001	750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	245346	242848	80804	407390	0.801654
2	500001	750000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	245346	241862	2441	484767	0.994965
2	500001	750000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	245346	243016	66160	422202	0.843298
2	500001	750000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	242848	241862	77671	407039	0.809180
2	500001	750000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	242848	243016	168371	317493	0.469686
2	500001	750000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	241862	243016	83174	401704	0.792947
2	750001	1000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	243166	222542	66054	399654	0.834722
2	750001	1000000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	243166	209094	3421	448839	0.992378
2	750001	1000000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	243166	234428	69796	407798	0.828847
2	750001	1000000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	222542	209094	59843	371793	0.839042
2	750001	1000000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	222542	234428	91284	365686	0.750376
2	750001	1000000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	209094	234428	62461	381061	0.836087
2	1000001	1250000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	234489	227617	73524	388582	0.810789
2	1000001	1250000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	234489	236872	13039	458322	0.971551
2	1000001	1250000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	234489	238152	34592	438049	0.921032
2	1000001	1250000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	227617	236872	103265	361224	0.714125
2	1000001	1250000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	227617	238152	55151	410618	0.865688
2	1000001	1250000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	236872	238152	101549	373475	0.728097
2	1250001	1500000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	239941	238288	138526	339703	0.592214
2	1250001	1500000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	239941	234899	62415	412425	0.848663
2	1250001	1500000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	239941	240253	55918	424276	0.868204
2	1250001	1500000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	238288	234899	71142	402045	0.823050
2	1250001	1500000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	238288	240253	62284	416257	0.850371
2	1250001	1500000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	234899	240253	127927	347225	0.631573
2	1500001	1750000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	227419	209662	136389	300692	0.546416
2	1500001	1750000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	227419	190859	55475	362803	0.847093
2	1500001	1750000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	227419	176971	53755	350635	0.846692
2	1500001	1750000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	209662	190859	52551	347970	0.848978
2	1500001	1750000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	209662	176971	48000	338633	0.858254
2	1500001	1750000	HAP3_chr02	HAP4_chr02	HAP3	HAP4	190859	176971	104645	263185	0.602390
2	1750001	2000000	HAP1_chr02	HAP2_chr02	HAP1	HAP2	160244	167419	83730	243933	0.656750
2	1750001	2000000	HAP1_chr02	HAP3_chr02	HAP1	HAP3	160244	164138	75241	249141	0.697998
2	1750001	2000000	HAP1_chr02	HAP4_chr02	HAP1	HAP4	160244	228221	41788	346677	0.879461
2	1750001	2000000	HAP2_chr02	HAP3_chr02	HAP2	HAP3	167419	164138	74343	257214	0.710968
2	1750001	2000000	HAP2_chr02	HAP4_chr02	HAP2	HAP4	167419	228221	41444	354196	0.882991
