chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
4	1	250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234987	235417	46133	424271	0.891265
4	1	250000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	234987	178593	6625	406955	0.983721
4	1	250000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	234987	227223	48008	414202	0.884095
4	1	250000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	235417	178593	96316	317694	0.696828
4	1	250000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	235417	227223	176538	286102	0.382954
4	1	250000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	178593	227223	90903	314913	0.711339
4	250001	500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236132	238212	42498	431846	0.901590
4	250001	500000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	236132	233472	6642	462962	0.985653
4	250001	500000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	236132	223114	9786	449460	0.978227
4	250001	500000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	238212	233472	66345	405339	0.836322
4	250001	500000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	238212	223114	137861	323465	0.573799
4	250001	500000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	233472	223114	86368	370218	0.766710
4	500001	750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244056	241795	3019	482832	0.993747
4	500001	750000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	244056	242767	4889	481934	0.989855
4	500001	750000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	244056	242647	4733	481970	0.990180
4	500001	750000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	241795	242767	90287	394275	0.771005
4	500001	750000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	241795	242647	119633	364809	0.672067
4	500001	750000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	242767	242647	148607	336807	0.558777
