chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
12	1	250000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	204653	152930	30334	327249	0.907306
12	1	250000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	204653	215263	124610	295306	0.578031
12	1	250000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	204653	163373	60519	307507	0.803195
12	1	250000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	152930	215263	10659	357534	0.970187
12	1	250000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	152930	163373	70036	246267	0.715609
12	1	250000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	215263	163373	51914	326722	0.841107
12	250001	500000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	230301	209545	7754	432092	0.982055
12	250001	500000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	230301	229921	109608	350614	0.687383
12	250001	500000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	230301	217095	89794	357602	0.748900
12	250001	500000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	209545	229921	11381	428085	0.973414
12	250001	500000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	209545	217095	57336	369304	0.844746
12	250001	500000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	229921	217095	50365	396651	0.873024
12	500001	750000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	222740	217136	9577	430299	0.977743
12	500001	750000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	222740	230481	91381	361840	0.747455
12	500001	750000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	222740	230971	56016	397695	0.859148
12	500001	750000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	217136	230481	11138	436479	0.974482
12	500001	750000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	217136	230971	37794	410313	0.907890
12	500001	750000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	230481	230971	26532	434920	0.938996
12	750001	1000000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	239277	221306	8411	452172	0.981399
12	750001	1000000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	239277	240240	195371	284146	0.312427
12	750001	1000000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	239277	237122	99587	376812	0.735712
12	750001	1000000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	221306	240240	8146	453400	0.982034
12	750001	1000000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	221306	237122	8176	450252	0.981841
12	750001	1000000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	240240	237122	69388	407974	0.829921
12	1000001	1250000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	234285	227600	5823	456062	0.987232
12	1000001	1250000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	234285	236817	144626	326476	0.557009
12	1000001	1250000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	234285	236543	87515	383313	0.771688
12	1000001	1250000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	227600	236817	5978	458439	0.986960
12	1000001	1250000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	227600	236543	15018	449125	0.966562
12	1000001	1250000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	236817	236543	65278	408082	0.840037
12	1250001	1500000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	236142	238496	8839	465799	0.981024
12	1250001	1500000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	236142	224927	97184	363885	0.732927
12	1250001	1500000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	236142	235165	63094	408213	0.845439
12	1250001	1500000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	238496	224927	5248	458175	0.988546
12	1250001	1500000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	238496	235165	35233	438428	0.919638
12	1250001	1500000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	224927	235165	49738	410354	0.878792
12	1500001	1750000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	239765	223745	4499	459011	0.990198
12	1500001	1750000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	239765	232953	105746	366972	0.711842
12	1500001	1750000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	239765	239012	46264	432513	0.893034
12	1500001	1750000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	223745	232953	11746	444952	0.973602
12	1500001	1750000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	223745	239012	8078	454679	0.982234
12	1500001	1750000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	232953	239012	57241	414724	0.861978
12	1750001	2000000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	210600	234650	15692	429558	0.963469
12	1750001	2000000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	210600	218726	59660	369666	0.838611
12	1750001	2000000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	210600	233910	66081	378429	0.825381
12	1750001	2000000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	234650	218726	15886	437490	0.963688
12	1750001	2000000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	234650	233910	5272	463288	0.988620
12	1750001	2000000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	218726	233910	117388	335248	0.649847
12	2000001	2250000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	231116	231611	12322	450405	0.972642
12	2000001	2250000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	231116	231177	60720	401573	0.848795
12	2000001	2250000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	231116	231218	68623	393711	0.825702
12	2000001	2250000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	231611	231177	8202	454586	0.981957
12	2000001	2250000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	231611	231218	5916	456913	0.987052
12	2000001	2250000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	231177	231218	119283	343112	0.652350
12	2250001	2500000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	226965	228686	18431	437220	0.957845
12	2250001	2500000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	226965	228138	96544	358559	0.730744
12	2250001	2500000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	226965	237190	132370	331785	0.601037
12	2250001	2500000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	228686	228138	11108	445716	0.975078
12	2250001	2500000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	228686	237190	9597	456279	0.978967
12	2250001	2500000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	228138	237190	90653	374675	0.758049
12	2500001	2750000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	229313	226022	7434	447901	0.983403
12	2500001	2750000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	229313	196675	96847	329141	0.705758
12	2500001	2750000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	229313	225458	113930	340841	0.665739
12	2500001	2750000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	226022	196675	6539	416158	0.984287
12	2500001	2750000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	226022	225458	7603	443877	0.982871
12	2500001	2750000	HAP3_chr12	HAP4_chr12	HAP3	HAP4	196675	225458	89842	332291	0.729629
12	2750001	3000000	HAP1_chr12	HAP2_chr12	HAP1	HAP2	221462	229098	14793	435767	0.966053
12	2750001	3000000	HAP1_chr12	HAP3_chr12	HAP1	HAP3	221462	239777	80470	380769	0.788665
12	2750001	3000000	HAP1_chr12	HAP4_chr12	HAP1	HAP4	221462	237161	101063	357560	0.717354
12	2750001	3000000	HAP2_chr12	HAP3_chr12	HAP2	HAP3	229098	239777	5612	463263	0.987886
12	2750001	3000000	HAP2_chr12	HAP4_chr12	HAP2	HAP4	229098	237161	11150	455109	0.975500
