chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
19	1	250000	HAP1_chr19	HAP2_chr19	HAP1	HAP2	224481	229358	93520	360319	0.740452
19	1	250000	HAP1_chr19	HAP3_chr19	HAP1	HAP3	224481	227882	123346	329017	0.625108
19	1	250000	HAP1_chr19	HAP4_chr19	HAP1	HAP4	224481	235553	95335	364699	0.738593
19	1	250000	HAP2_chr19	HAP3_chr19	HAP2	HAP3	229358	227882	54969	402271	0.863353
19	1	250000	HAP2_chr19	HAP4_chr19	HAP2	HAP4	229358	235553	65939	398972	0.834728
19	1	250000	HAP3_chr19	HAP4_chr19	HAP3	HAP4	227882	235553	79611	383824	0.792585
19	250001	500000	HAP1_chr19	HAP2_chr19	HAP1	HAP2	232073	234369	120914	345528	0.650060
19	250001	500000	HAP1_chr19	HAP3_chr19	HAP1	HAP3	232073	235090	133819	333344	0.598556
19	250001	500000	HAP1_chr19	HAP4_chr19	HAP1	HAP4	232073	241002	122020	351055	0.652419
19	250001	500000	HAP2_chr19	HAP3_chr19	HAP2	HAP3	234369	235090	131579	337880	0.610575
19	250001	500000	HAP2_chr19	HAP4_chr19	HAP2	HAP4	234369	241002	120296	355075	0.661210
19	250001	500000	HAP3_chr19	HAP4_chr19	HAP3	HAP4	235090	241002	149136	326956	0.543865
19	500001	750000	HAP1_chr19	HAP2_chr19	HAP1	HAP2	232459	230924	71632	391751	0.817149
19	500001	750000	HAP1_chr19	HAP3_chr19	HAP1	HAP3	232459	238071	87475	383055	0.771639
19	500001	750000	HAP1_chr19	HAP4_chr19	HAP1	HAP4	232459	238026	69562	400923	0.826495
19	500001	750000	HAP2_chr19	HAP3_chr19	HAP2	HAP3	230924	238071	125719	343276	0.633767
19	500001	750000	HAP2_chr19	HAP4_chr19	HAP2	HAP4	230924	238026	78597	390353	0.798651
19	500001	750000	HAP3_chr19	HAP4_chr19	HAP3	HAP4	238071	238026	82915	393182	0.789118
19	750001	1000000	HAP1_chr19	HAP2_chr19	HAP1	HAP2	236074	241733	142362	335445	0.575603
19	750001	1000000	HAP1_chr19	HAP3_chr19	HAP1	HAP3	236074	239795	127099	348770	0.635579
19	750001	1000000	HAP1_chr19	HAP4_chr19	HAP1	HAP4	236074	238506	49386	425194	0.883851
19	750001	1000000	HAP2_chr19	HAP3_chr19	HAP2	HAP3	241733	239795	136284	345244	0.605253
19	750001	1000000	HAP2_chr19	HAP4_chr19	HAP2	HAP4	241733	238506	75569	404670	0.813258
19	750001	1000000	HAP3_chr19	HAP4_chr19	HAP3	HAP4	239795	238506	72872	405429	0.820260
