chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
6	1	250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	212125	204581	77214	339492	0.772560
6	1	250000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	212125	241798	154124	299799	0.485909
6	1	250000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	212125	230735	183346	259514	0.293502
6	1	250000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	204581	241798	60906	385473	0.841997
6	1	250000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	204581	230735	77691	357625	0.782758
6	1	250000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	241798	230735	178415	294118	0.393390
6	250001	500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	237737	243732	119599	361870	0.669497
6	250001	500000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	237737	223104	73994	386847	0.808725
6	250001	500000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	237737	205647	92086	351298	0.737869
6	250001	500000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	243732	223104	74743	392093	0.809374
6	250001	500000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	243732	205647	98942	350437	0.717661
6	250001	500000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	223104	205647	118813	309938	0.616656
6	500001	750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	230547	213308	126619	317236	0.600868
6	500001	750000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	230547	231710	71825	390432	0.816037
6	500001	750000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	230547	235983	129734	336796	0.614799
6	500001	750000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	213308	231710	21062	423956	0.950320
6	500001	750000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	213308	235983	64268	385023	0.833080
6	500001	750000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	231710	235983	127486	340207	0.625269
6	750001	1000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	217724	241450	130603	328571	0.602512
6	750001	1000000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	217724	242310	41239	418795	0.901529
6	750001	1000000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	217724	236712	97007	357429	0.728598
6	750001	1000000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	241450	242310	13963	469797	0.970279
6	750001	1000000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	241450	236712	60010	418152	0.856488
6	750001	1000000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	242310	236712	95035	383987	0.752505
6	1000001	1250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	238610	127280	2302	363588	0.993669
6	1000001	1250000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	238610	235181	51967	421824	0.876804
6	1000001	1250000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	238610	240313	103871	375052	0.723049
6	1000001	1250000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	127280	235181	5080	357381	0.985785
6	1000001	1250000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	127280	240313	2999	364594	0.991774
6	1000001	1250000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	235181	240313	80658	394836	0.795718
6	1250001	1500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	233602	242245	4358	471489	0.990757
6	1250001	1500000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	233602	213562	71670	375494	0.809131
6	1250001	1500000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	233602	235731	78289	391044	0.799795
6	1250001	1500000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	242245	213562	3431	452376	0.992416
6	1250001	1500000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	242245	235731	3452	474524	0.992725
6	1250001	1500000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	213562	235731	68322	380971	0.820664
6	1500001	1750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	234123	239530	6520	467133	0.986043
6	1500001	1750000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	234123	242001	69799	406325	0.828219
6	1500001	1750000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	234123	232503	77576	389050	0.800601
6	1500001	1750000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	239530	242001	3724	477807	0.992206
6	1500001	1750000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	239530	232503	3337	468696	0.992880
6	1500001	1750000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	242001	232503	154262	320242	0.518296
6	1750001	2000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	241034	235026	6006	470054	0.987223
6	1750001	2000000	HAP1_chr06	HAP3_chr06	HAP1	HAP3	241034	241506	49262	433278	0.886304
6	1750001	2000000	HAP1_chr06	HAP4_chr06	HAP1	HAP4	241034	241543	68937	413640	0.833341
6	1750001	2000000	HAP2_chr06	HAP3_chr06	HAP2	HAP3	235026	241506	3588	472944	0.992413
6	1750001	2000000	HAP2_chr06	HAP4_chr06	HAP2	HAP4	235026	241543	3383	473186	0.992851
6	1750001	2000000	HAP3_chr06	HAP4_chr06	HAP3	HAP4	241506	241543	123414	359635	0.656835
6	2000001	2250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	240066	229865	3022	466909	0.993528
