chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
18	1	250000	HAP1_chr18	HAP2_chr18	HAP1	HAP2	226511	221167	140820	306858	0.541091
18	1	250000	HAP1_chr18	HAP3_chr18	HAP1	HAP3	226511	230430	117140	339801	0.655269
18	1	250000	HAP1_chr18	HAP4_chr18	HAP1	HAP4	226511	229571	90676	365406	0.751849
18	1	250000	HAP2_chr18	HAP3_chr18	HAP2	HAP3	221167	230430	95269	356328	0.732637
18	1	250000	HAP2_chr18	HAP4_chr18	HAP2	HAP4	221167	229571	79779	370959	0.784938
18	1	250000	HAP3_chr18	HAP4_chr18	HAP3	HAP4	230430	229571	127296	332705	0.617391
18	250001	500000	HAP1_chr18	HAP2_chr18	HAP1	HAP2	241735	240937	136831	345841	0.604353
18	250001	500000	HAP1_chr18	HAP3_chr18	HAP1	HAP3	241735	239315	108653	372397	0.708233
18	250001	500000	HAP1_chr18	HAP4_chr18	HAP1	HAP4	241735	241219	84333	398621	0.788438
18	250001	500000	HAP2_chr18	HAP3_chr18	HAP2	HAP3	240937	239315	123166	357086	0.655080
18	250001	500000	HAP2_chr18	HAP4_chr18	HAP2	HAP4	240937	241219	92722	389434	0.761906
18	250001	500000	HAP3_chr18	HAP4_chr18	HAP3	HAP4	239315	241219	121824	358710	0.660383
18	500001	750000	HAP1_chr18	HAP2_chr18	HAP1	HAP2	223204	206759	169448	260515	0.349565
18	500001	750000	HAP1_chr18	HAP3_chr18	HAP1	HAP3	223204	223107	97463	348848	0.720615
18	500001	750000	HAP1_chr18	HAP4_chr18	HAP1	HAP4	223204	229044	60602	391646	0.845263
18	500001	750000	HAP2_chr18	HAP3_chr18	HAP2	HAP3	206759	223107	96825	333041	0.709270
18	500001	750000	HAP2_chr18	HAP4_chr18	HAP2	HAP4	206759	229044	62904	372899	0.831311
18	500001	750000	HAP3_chr18	HAP4_chr18	HAP3	HAP4	223107	229044	96995	355156	0.726895
18	750001	1000000	HAP1_chr18	HAP2_chr18	HAP1	HAP2	236626	239364	119467	356523	0.664911
18	750001	1000000	HAP1_chr18	HAP3_chr18	HAP1	HAP3	236626	233758	101346	369038	0.725378
18	750001	1000000	HAP1_chr18	HAP4_chr18	HAP1	HAP4	236626	230171	71120	395677	0.820257
18	750001	1000000	HAP2_chr18	HAP3_chr18	HAP2	HAP3	239364	233758	69798	403324	0.826943
18	750001	1000000	HAP2_chr18	HAP4_chr18	HAP2	HAP4	239364	230171	35839	433696	0.917364
18	750001	1000000	HAP3_chr18	HAP4_chr18	HAP3	HAP4	233758	230171	131111	332818	0.606058
18	1000001	1250000	HAP1_chr18	HAP2_chr18	HAP1	HAP2	235921	233699	83240	386380	0.784564
