unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	30808037	29564231	7496393	52875875	0.141773	0.253563	0.060564	0.057914	False	0.060763
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	30808037	26168999	1263218	55713818	0.022673	0.048272	0.135471	0.123465	False	0.146510
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	30808037	26669532	1391711	56085858	0.024814	0.052184	0.131640	0.120490	False	0.142488
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	30808037	27078998	1423958	56463077	0.025219	0.052585	0.130952	0.120197	False	0.142393
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	30808037	25954239	1277507	55484769	0.023024	0.049222	0.134818	0.122722	False	0.145978
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	30808037	26731940	6468958	51071019	0.126666	0.241994	0.064883	0.059825	False	0.065506
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	30808037	27307928	1333479	56782486	0.023484	0.048831	0.133978	0.123026	False	0.145246
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	30808037	26414292	1417155	55805174	0.025395	0.053651	0.130659	0.119429	False	0.141174
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	30808037	26169894	1353691	55624240	0.024336	0.051727	0.132464	0.120826	False	0.143668
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	30808037	26572341	1397961	55982417	0.024971	0.052610	0.131371	0.120179	False	0.142253
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	30808037	26232813	1234754	55806096	0.022126	0.047069	0.136511	0.124426	False	0.148060
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	30808037	24241692	1188455	53861274	0.022065	0.049025	0.136628	0.122875	False	0.148037
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	30808037	26041762	1168752	55681047	0.020990	0.044880	0.138753	0.126237	False	0.150155
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	30808037	20227038	1076204	49958871	0.021542	0.053206	0.137649	0.119748	False	0.148940
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	30808037	20922826	1117376	50613487	0.022077	0.053405	0.136605	0.119605	False	0.147753
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	30808037	19132822	1114722	48826137	0.022830	0.058262	0.135178	0.116267	False	0.146075
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	30808037	19469854	1106108	49171783	0.022495	0.056811	0.135807	0.117235	False	0.146858
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	30808037	23368182	1045592	53130627	0.019680	0.044744	0.141501	0.126352	False	0.153147
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	30808037	20436373	1216737	50027673	0.024321	0.059538	0.132491	0.115434	False	0.143498
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	30808037	18127170	1110882	47824325	0.023228	0.061283	0.134443	0.114323	False	0.145029
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	30808037	30892423	25361343	36339117	0.697908	0.823205	0.008518	0.008423	False	0.007919
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	30808037	29732527	7484950	53055614	0.141077	0.251743	0.060751	0.058209	False	0.060979
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	30808037	25589077	1250294	55146820	0.022672	0.048860	0.135474	0.123003	False	0.146535
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	30808037	26574107	1422258	55959886	0.025416	0.053520	0.130623	0.119523	False	0.141575
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	30808037	26888729	1401857	56294909	0.024902	0.052135	0.131489	0.120526	False	0.142922
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	30808037	26003895	1272399	55539533	0.022910	0.048931	0.135030	0.122948	False	0.146307
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	30808037	28397827	6643632	52562232	0.126396	0.233949	0.064966	0.061206	False	0.065620
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	30808037	26138748	1176350	55770435	0.021093	0.045004	0.138546	0.126132	False	0.149788
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	30808037	26296918	1422160	55682795	0.025540	0.054081	0.130416	0.119124	False	0.140909
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	30808037	26029771	1376061	55461747	0.024811	0.052865	0.131645	0.119994	False	0.142807
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	30808037	26906361	1419264	56295134	0.025211	0.052748	0.130966	0.120079	False	0.141828
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	30808037	26427899	1245117	55990819	0.022238	0.047114	0.136296	0.124390	False	0.148010
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	30808037	13947286	777998	43977325	0.017691	0.055781	0.146048	0.117937	False	0.157431
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	30808037	26426284	1207764	56026557	0.021557	0.045703	0.137619	0.125546	False	0.149132
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	30808037	20047246	1062099	49793184	0.021330	0.052980	0.138069	0.119911	False	0.149232
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	30808037	20573534	1087252	50294319	0.021618	0.052847	0.137499	0.120007	False	0.148722
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	30808037	19252570	1160192	48900415	0.023726	0.060262	0.133544	0.114969	False	0.144605
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	30808037	19709390	1140122	49377305	0.023090	0.057847	0.134697	0.116542	False	0.145862
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	30808037	23882516	1099566	53590987	0.020518	0.046041	0.139723	0.125267	False	0.151479
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	30808037	20450391	1218889	50039539	0.024359	0.059602	0.132426	0.115393	False	0.143353
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	30808037	17727459	1096980	47438516	0.023124	0.061880	0.134634	0.113949	False	0.145021
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	29564231	26168999	1310210	54423020	0.024075	0.050067	0.132924	0.122072	False	0.143378
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	29564231	26669532	1227131	55006632	0.022309	0.046012	0.136160	0.125290	False	0.146920
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	29564231	27078998	1273110	55370119	0.022993	0.047015	0.134877	0.124470	False	0.145484
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	29564231	25954239	1309042	54209428	0.024148	0.050437	0.132794	0.121792	False	0.143444
HAP1_chr02	HAP1_chr07	11,13,15,17,19,23	23	29564231	26731940	6127269	50168902	0.122133	0.229212	0.066293	0.062040	False	0.067014
HAP1_chr02	HAP1_chr08	11,13,15,17,19,23	23	29564231	27307928	1372034	55500125	0.024721	0.050243	0.131798	0.121938	False	0.142324
HAP1_chr02	HAP1_chr09	11,13,15,17,19,23	23	29564231	26414292	1254553	54723970	0.022925	0.047495	0.135002	0.124083	False	0.145615
HAP1_chr02	HAP1_chr10	11,13,15,17,19,23	23	29564231	26169894	1173017	54561108	0.021499	0.044823	0.137733	0.126285	False	0.148922
HAP1_chr02	HAP1_chr11	11,13,15,17,19,23	23	29564231	26572341	1211008	54925564	0.022048	0.045574	0.136660	0.125654	False	0.147490
HAP1_chr02	HAP1_chr12	11,13,15,17,19,23	23	29564231	26232813	1290623	54506421	0.023678	0.049199	0.133628	0.122740	False	0.144557
HAP1_chr02	HAP1_chr13	11,13,15,17,19,23	23	29564231	24241692	1235245	52570678	0.023497	0.050955	0.133955	0.121401	False	0.144799
HAP1_chr02	HAP1_chr14	11,13,15,17,19,23	23	29564231	26041762	1221006	54384987	0.022451	0.046886	0.135890	0.124574	False	0.146590
HAP1_chr02	HAP1_chr15	11,13,15,17,19,23	23	29564231	20227038	1106271	48684998	0.022723	0.054693	0.135378	0.118693	False	0.145984
HAP1_chr02	HAP1_chr16	11,13,15,17,19,23	23	29564231	20922826	1116452	49370605	0.022614	0.053360	0.135583	0.119637	False	0.146042
HAP1_chr02	HAP1_chr17	11,13,15,17,19,23	23	29564231	19132822	1176251	47520802	0.024752	0.061478	0.131745	0.114200	False	0.142215
HAP1_chr02	HAP1_chr18	11,13,15,17,19,23	23	29564231	19469854	1132974	47901111	0.023652	0.058191	0.133675	0.116314	False	0.143894
HAP1_chr02	HAP1_chr19	11,13,15,17,19,23	23	29564231	23368182	1097979	51834434	0.021182	0.046986	0.138365	0.124493	False	0.149398
HAP1_chr02	HAP1_chr20	11,13,15,17,19,23	23	29564231	20436373	1044203	48956401	0.021329	0.051095	0.138071	0.121296	False	0.149077
HAP1_chr02	HAP1_chr21	11,13,15,17,19,23	23	29564231	18127170	980794	46710607	0.020997	0.054106	0.138739	0.119106	False	0.149480
HAP1_chr02	HAP2_chr01	11,13,15,17,19,23	23	29564231	30892423	7544694	52911960	0.142590	0.255197	0.060345	0.057651	False	0.060564
HAP1_chr02	HAP2_chr02	11,13,15,17,19,23	23	29564231	29732527	23901528	35395230	0.675275	0.808461	0.009368	0.009202	False	0.008669
HAP1_chr02	HAP2_chr03	11,13,15,17,19,23	23	29564231	25589077	1302561	53850747	0.024188	0.050903	0.132723	0.121440	False	0.143260
HAP1_chr02	HAP2_chr04	11,13,15,17,19,23	23	29564231	26574107	1243329	54895009	0.022649	0.046787	0.135516	0.124655	False	0.146458
HAP1_chr02	HAP2_chr05	11,13,15,17,19,23	23	29564231	26888729	1234755	55218205	0.022361	0.045921	0.136060	0.125366	False	0.146564
HAP1_chr02	HAP2_chr06	11,13,15,17,19,23	23	29564231	26003895	1319944	54248182	0.024332	0.050759	0.132473	0.121548	False	0.143257
HAP1_chr02	HAP2_chr07	11,13,15,17,19,23	23	29564231	28397827	6311407	51650651	0.122194	0.222250	0.066273	0.063297	False	0.067052
HAP1_chr02	HAP2_chr08	11,13,15,17,19,23	23	29564231	26138748	1251064	54451915	0.022976	0.047862	0.134908	0.123789	False	0.145539
HAP1_chr02	HAP2_chr09	11,13,15,17,19,23	23	29564231	26296918	1249772	54611377	0.022885	0.047525	0.135077	0.124059	False	0.145705
HAP1_chr02	HAP2_chr10	11,13,15,17,19,23	23	29564231	26029771	1203052	54390950	0.022119	0.046218	0.136525	0.125120	False	0.147774
HAP1_chr02	HAP2_chr11	11,13,15,17,19,23	23	29564231	26906361	1234937	55235655	0.022358	0.045898	0.136068	0.125385	False	0.146925
HAP1_chr02	HAP2_chr12	11,13,15,17,19,23	23	29564231	26427899	1278271	54713859	0.023363	0.048368	0.134198	0.123389	False	0.145228
HAP1_chr02	HAP2_chr13	11,13,15,17,19,23	23	29564231	13947286	805496	42706021	0.018861	0.057753	0.143312	0.116604	False	0.154015
HAP1_chr02	HAP2_chr14	11,13,15,17,19,23	23	29564231	26426284	1266685	54723830	0.023147	0.047933	0.134593	0.123734	False	0.145376
HAP1_chr02	HAP2_chr15	11,13,15,17,19,23	23	29564231	20047246	1121809	48489668	0.023135	0.055958	0.134614	0.117816	False	0.145204
HAP1_chr02	HAP2_chr16	11,13,15,17,19,23	23	29564231	20573534	1114273	49023492	0.022729	0.054161	0.135366	0.119067	False	0.146004
HAP1_chr02	HAP2_chr17	11,13,15,17,19,23	23	29564231	19252570	1192456	47624345	0.025039	0.061937	0.131257	0.113913	False	0.141817
HAP1_chr02	HAP2_chr18	11,13,15,17,19,23	23	29564231	19709390	1188192	48085429	0.024710	0.060286	0.131818	0.114954	False	0.142225
HAP1_chr02	HAP2_chr19	11,13,15,17,19,23	23	29564231	23882516	1137310	52309437	0.021742	0.047621	0.137255	0.123982	False	0.148333
HAP1_chr02	HAP2_chr20	11,13,15,17,19,23	23	29564231	20450391	1042267	48972355	0.021283	0.050966	0.138164	0.121393	False	0.149027
HAP1_chr02	HAP2_chr21	11,13,15,17,19,23	23	29564231	17727459	953784	46337906	0.020583	0.053803	0.139587	0.119321	False	0.150048
HAP1_chr03	HAP1_chr04	11,13,15,17,19,23	23	26168999	26669532	1164866	51673665	0.022543	0.044513	0.135717	0.126549	False	0.146276
HAP1_chr03	HAP1_chr05	11,13,15,17,19,23	23	26168999	27078998	1204362	52043635	0.023141	0.046022	0.134603	0.125282	False	0.144910
HAP1_chr03	HAP1_chr06	11,13,15,17,19,23	23	26168999	25954239	1249879	50873359	0.024568	0.048157	0.132062	0.123556	False	0.142234
HAP1_chr03	HAP1_chr07	11,13,15,17,19,23	23	26168999	26731940	1197714	51703225	0.023165	0.045768	0.134559	0.125492	False	0.145947
HAP1_chr03	HAP1_chr08	11,13,15,17,19,23	23	26168999	27307928	1309116	52167811	0.025094	0.050025	0.131163	0.122104	False	0.141222
HAP1_chr03	HAP1_chr09	11,13,15,17,19,23	23	26168999	26414292	6525924	46057367	0.141691	0.249376	0.060586	0.058595	False	0.060356
HAP1_chr03	HAP1_chr10	11,13,15,17,19,23	23	26168999	26169894	1118610	51220283	0.021839	0.042746	0.137065	0.128086	False	0.148054
HAP1_chr03	HAP1_chr11	11,13,15,17,19,23	23	26168999	26572341	1184392	51556948	0.022973	0.045259	0.134914	0.125917	False	0.145503
HAP1_chr03	HAP1_chr12	11,13,15,17,19,23	23	26168999	26232813	1230206	51171606	0.024041	0.047010	0.132983	0.124474	False	0.143717
HAP1_chr03	HAP1_chr13	11,13,15,17,19,23	23	26168999	24241692	5307930	45102761	0.117685	0.218959	0.067733	0.063905	False	0.068154
HAP1_chr03	HAP1_chr14	11,13,15,17,19,23	23	26168999	26041762	1164238	51046523	0.022807	0.044707	0.135221	0.126384	False	0.145605
HAP1_chr03	HAP1_chr15	11,13,15,17,19,23	23	26168999	20227038	1072609	45323428	0.023666	0.053028	0.133651	0.119876	False	0.143957
HAP1_chr03	HAP1_chr16	11,13,15,17,19,23	23	26168999	20922826	1120485	45971340	0.024374	0.053553	0.132400	0.119499	False	0.142602
HAP1_chr03	HAP1_chr17	11,13,15,17,19,23	23	26168999	19132822	1104962	44196859	0.025001	0.057752	0.131321	0.116605	False	0.141203
HAP1_chr03	HAP1_chr18	11,13,15,17,19,23	23	26168999	19469854	1114665	44524188	0.025035	0.057251	0.131263	0.116939	False	0.141128
HAP1_chr03	HAP1_chr19	11,13,15,17,19,23	23	26168999	23368182	1046854	48490327	0.021589	0.044798	0.137556	0.126306	False	0.148518
HAP1_chr03	HAP1_chr20	11,13,15,17,19,23	23	26168999	20436373	989382	45615990	0.021689	0.048413	0.137358	0.123354	False	0.147930
HAP1_chr03	HAP1_chr21	11,13,15,17,19,23	23	26168999	18127170	929651	43366518	0.021437	0.051285	0.137856	0.121154	False	0.148150
HAP1_chr03	HAP2_chr01	11,13,15,17,19,23	23	26168999	30892423	1276485	55784937	0.022882	0.048779	0.135081	0.123067	False	0.146110
HAP1_chr03	HAP2_chr02	11,13,15,17,19,23	23	26168999	29732527	1311497	54590029	0.024024	0.050116	0.133012	0.122035	False	0.143531
HAP1_chr03	HAP2_chr03	11,13,15,17,19,23	23	26168999	25589077	20390375	31367701	0.650044	0.796839	0.010364	0.009825	False	0.009424
HAP1_chr03	HAP2_chr04	11,13,15,17,19,23	23	26168999	26574107	1179100	51564006	0.022867	0.045057	0.135110	0.126087	False	0.145861
