group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr13	1	250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	13	13	165200	115063	75727	204536	0.629762
chr13	1	250000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	13	13	165200	170078	136499	198779	0.313313
chr13	1	250000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	13	13	165200	122964	107887	180277	0.401549
chr13	1	250000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	13	13	115063	170078	83390	201751	0.586669
chr13	1	250000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	13	13	115063	122964	72889	165138	0.558618
chr13	1	250000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	13	13	170078	122964	98333	194709	0.494975
chr13	250001	500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	13	13	217140	213307	90607	339840	0.733383
chr13	250001	500000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	13	13	217140	212099	137142	292097	0.530492
chr13	250001	500000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	13	13	217140	214133	126696	304577	0.584026
chr13	250001	500000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	13	13	213307	212099	123623	301783	0.590358
chr13	250001	500000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	13	13	213307	214133	127759	299681	0.573683
chr13	250001	500000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	13	13	212099	214133	134020	292212	0.541360
chr13	500001	750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	13	13	233398	225514	142297	316615	0.550568
chr13	500001	750000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	13	13	233398	225950	124546	334802	0.628001
chr13	500001	750000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	13	13	233398	230896	131700	332594	0.604022
chr13	500001	750000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	13	13	225514	225950	108309	343155	0.684373
chr13	500001	750000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	13	13	225514	230896	127987	328423	0.610298
chr13	500001	750000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	13	13	225950	230896	182759	274087	0.333208
chr13	750001	1000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	13	13	216282	225805	163760	278327	0.411627
chr13	750001	1000000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	13	13	216282	222630	121364	317548	0.617809
chr13	750001	1000000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	13	13	216282	219120	126253	309149	0.591611
