group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr07	1	250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	225812	228606	4391	450027	0.990243
chr07	1	250000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	225812	241729	3725	463816	0.991969
chr07	1	250000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	225812	226830	4739	447903	0.989420
chr07	1	250000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	228606	241729	149775	320560	0.532771
chr07	1	250000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	228606	226830	3677	451759	0.991861
chr07	1	250000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	241729	226830	4343	464216	0.990644
chr07	250001	500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	241993	246149	1897	486245	0.996099
chr07	250001	500000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	241993	245666	1862	485797	0.996167
chr07	250001	500000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	241993	239110	2270	478833	0.995259
chr07	250001	500000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	246149	245666	161755	330060	0.509922
chr07	250001	500000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	246149	239110	2433	482826	0.994961
chr07	250001	500000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	245666	239110	1995	482781	0.995868
chr07	500001	750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	226918	239965	2076	464807	0.995534
chr07	500001	750000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	226918	240241	1833	465326	0.996061
chr07	500001	750000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	226918	235752	1597	461073	0.996536
chr07	500001	750000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	239965	240241	134639	345567	0.610382
chr07	500001	750000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	239965	235752	2087	473630	0.995594
chr07	500001	750000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	240241	235752	2713	473280	0.994268
chr07	750001	1000000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	238292	238949	3052	474189	0.993564
chr07	750001	1000000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	238292	238751	2137	474906	0.995500
chr07	750001	1000000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	238292	240801	4371	474722	0.990793
chr07	750001	1000000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	238949	238751	141456	336244	0.579306
chr07	750001	1000000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	238949	240801	2138	477612	0.995524
chr07	750001	1000000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	238751	240801	1924	477628	0.995972
chr07	1000001	1250000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	243370	239633	2301	480702	0.995213
chr07	1000001	1250000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	243370	228834	2545	469659	0.994581
chr07	1000001	1250000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	243370	240215	2531	481054	0.994739
chr07	1000001	1250000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	239633	228834	132131	336336	0.607146
chr07	1000001	1250000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	239633	240215	2169	477679	0.995459
chr07	1000001	1250000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	228834	240215	2901	466148	0.993777
chr07	1250001	1500000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	228770	203859	7844	424785	0.981534
chr07	1250001	1500000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	228770	233531	5344	456957	0.988305
chr07	1250001	1500000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	228770	235277	3946	460101	0.991424
chr07	1250001	1500000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	203859	233531	61128	376262	0.837539
chr07	1250001	1500000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	203859	235277	5853	433283	0.986492
chr07	1250001	1500000	HAP3_chr07	HAP4_chr07	HAP3	HAP4	7	7	233531	235277	4109	464699	0.991158
chr07	1500001	1750000	HAP1_chr07	HAP2_chr07	HAP1	HAP2	7	7	229030	231361	3492	456899	0.992357
chr07	1500001	1750000	HAP1_chr07	HAP3_chr07	HAP1	HAP3	7	7	229030	237577	2699	463908	0.994182
chr07	1500001	1750000	HAP1_chr07	HAP4_chr07	HAP1	HAP4	7	7	229030	236178	4009	461199	0.991307
chr07	1500001	1750000	HAP2_chr07	HAP3_chr07	HAP2	HAP3	7	7	231361	237577	60324	408614	0.852369
chr07	1500001	1750000	HAP2_chr07	HAP4_chr07	HAP2	HAP4	7	7	231361	236178	4715	462824	0.989813
