unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ377840.1	55473006	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ377841.1	53550803	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ377842.1	45091140	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ377843.1	44884161	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ377844.1	43404386	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ377845.1	42358925	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ377846.1	41969425	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ377847.1	41069455	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ377848.1	40406522	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ377849.1	38849652	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ377850.1	37719197	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	Galium boreale genome assembly, chromosome: 11
HAP2_chr01	HAP2	1	CDWVXI010000001.1	56572923	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CDWVXI010000002.1	54418032	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CDWVXI010000003.1	43720766	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_3, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CDWVXI010000005.1	45170548	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_4, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CDWVXI010000006.1	44404940	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_5, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CDWVXI010000007.1	40796395	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_6, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CDWVXI010000008.1	41093018	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_7, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CDWVXI010000009.1	40455400	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_8, whole genome shotgun sequence
HAP2_chr09	HAP2	9	CDWVXI010000010.1	37641100	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_9, whole genome shotgun sequence
HAP2_chr10	HAP2	10	CDWVXI010000011.1	35550237	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_10, whole genome shotgun sequence
HAP2_chr11	HAP2	11	CDWVXI010000012.1	38365736	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP2_SUPER_11, whole genome shotgun sequence
HAP3_chr01	HAP3	1	CDWVXI010000151.1	56445241	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_1, whole genome shotgun sequence
HAP3_chr02	HAP3	2	CDWVXI010000152.1	54591105	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_2, whole genome shotgun sequence
HAP3_chr03	HAP3	3	CDWVXI010000153.1	42877448	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_3, whole genome shotgun sequence
HAP3_chr04	HAP3	4	CDWVXI010000155.1	43781470	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_4, whole genome shotgun sequence
HAP3_chr05	HAP3	5	CDWVXI010000156.1	43982629	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_5, whole genome shotgun sequence
HAP3_chr06	HAP3	6	CDWVXI010000157.1	40325503	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_6, whole genome shotgun sequence
HAP3_chr07	HAP3	7	CDWVXI010000158.1	42649919	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_7, whole genome shotgun sequence
HAP3_chr08	HAP3	8	CDWVXI010000159.1	41804008	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_8, whole genome shotgun sequence
HAP3_chr09	HAP3	9	CDWVXI010000160.1	39566308	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_9, whole genome shotgun sequence
HAP3_chr10	HAP3	10	CDWVXI010000161.1	38098451	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_10, whole genome shotgun sequence
HAP3_chr11	HAP3	11	CDWVXI010000162.1	35973140	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP3_SUPER_11, whole genome shotgun sequence
HAP4_chr01	HAP4	1	CDWVXI010000163.1	55494036	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_1, whole genome shotgun sequence
HAP4_chr02	HAP4	2	CDWVXI010000165.1	56030600	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_2, whole genome shotgun sequence
HAP4_chr03	HAP4	3	CDWVXI010000166.1	43169339	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_3, whole genome shotgun sequence
HAP4_chr04	HAP4	4	CDWVXI010000168.1	44290896	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_4, whole genome shotgun sequence
HAP4_chr05	HAP4	5	CDWVXI010000169.1	43901541	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_5, whole genome shotgun sequence
HAP4_chr06	HAP4	6	CDWVXI010000170.1	43607031	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_6, whole genome shotgun sequence
HAP4_chr07	HAP4	7	CDWVXI010000171.1	41218830	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_7, whole genome shotgun sequence
HAP4_chr08	HAP4	8	CDWVXI010000173.1	37510992	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_8, whole genome shotgun sequence
HAP4_chr09	HAP4	9	CDWVXI010000174.1	38276331	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_9, whole genome shotgun sequence
HAP4_chr10	HAP4	10	CDWVXI010000175.1	35575480	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_10, whole genome shotgun sequence
HAP4_chr11	HAP4	11	CDWVXI010000176.1	37259141	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964275.1.fa.gz	Galium boreale genome assembly, contig: HAP4_SUPER_11, whole genome shotgun sequence
