chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
4	1	250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	237225	237776	153491	321510	0.522593
4	1	250000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	237225	236966	149104	325087	0.541341
4	1	250000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	237225	238592	141278	334539	0.577693
4	1	250000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	237776	236966	166079	308663	0.461941
4	1	250000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	237776	238592	197622	278746	0.291032
4	1	250000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	236966	238592	150425	325133	0.537343
4	250001	500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241009	240925	158642	323292	0.509292
4	250001	500000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	241009	236392	136967	340434	0.597669
4	250001	500000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	241009	242714	172658	311065	0.444946
4	250001	500000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	240925	236392	152813	324504	0.529087
4	250001	500000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	240925	242714	169464	314175	0.460606
4	250001	500000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	236392	242714	141656	337450	0.580216
4	500001	750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	213140	228860	94212	347788	0.729111
4	500001	750000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	213140	229344	77465	365019	0.787778
4	500001	750000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	213140	216350	94127	335363	0.719328
4	500001	750000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	228860	229344	61407	396797	0.845243
4	500001	750000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	228860	216350	106447	338763	0.685777
4	500001	750000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	229344	216350	61801	383893	0.839015
4	750001	1000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	223455	220439	120716	323178	0.626472
4	750001	1000000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	223455	236801	84930	375326	0.773717
4	750001	1000000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	223455	221584	121941	323098	0.622588
4	750001	1000000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	220439	236801	83221	374019	0.777495
4	750001	1000000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	220439	221584	137289	304734	0.549479
4	750001	1000000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	236801	221584	90809	367576	0.752952
4	1000001	1250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	226048	231370	88668	368750	0.759544
4	1000001	1250000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	226048	219784	48676	397156	0.877439
4	1000001	1250000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	226048	223025	90947	358126	0.746047
4	1000001	1250000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	231370	219784	92511	358643	0.742053
4	1000001	1250000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	231370	223025	90923	363472	0.749849
4	1000001	1250000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	219784	223025	40277	402532	0.899941
4	1250001	1500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	226799	233512	56227	404084	0.860853
4	1250001	1500000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	226799	231823	88480	370142	0.760957
4	1250001	1500000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	226799	228822	56829	398792	0.857497
4	1250001	1500000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	233512	231823	67096	398239	0.831518
4	1250001	1500000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	233512	228822	85283	377051	0.773816
4	1250001	1500000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	231823	228822	128421	332224	0.613451
4	1500001	1750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	232230	226331	127688	330873	0.614088
4	1500001	1750000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	232230	229877	136064	326043	0.582681
4	1500001	1750000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	232230	238739	47400	423569	0.888094
4	1500001	1750000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	226331	229877	144239	311969	0.537650
4	1500001	1750000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	226331	238739	64714	400356	0.838359
4	1500001	1750000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	229877	238739	59023	409593	0.855898
4	1750001	2000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	233231	220277	84291	369217	0.771703
4	1750001	2000000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	233231	219614	80195	372650	0.784798
4	1750001	2000000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	233231	233819	31356	435694	0.928032
4	1750001	2000000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	220277	219614	79366	360525	0.779860
4	1750001	2000000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	220277	233819	36846	417250	0.911693
4	1750001	2000000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	219614	233819	23096	430337	0.946330
4	2000001	2250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	224142	223129	115118	332153	0.653419
4	2000001	2250000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	224142	224359	115385	333116	0.653619
4	2000001	2250000	HAP1_chr04	HAP4_chr04	HAP1	HAP4	224142	215454	26407	413189	0.936090
4	2000001	2250000	HAP2_chr04	HAP3_chr04	HAP2	HAP3	223129	224359	125203	322285	0.611515
4	2000001	2250000	HAP2_chr04	HAP4_chr04	HAP2	HAP4	223129	215454	12311	426272	0.971119
4	2000001	2250000	HAP3_chr04	HAP4_chr04	HAP3	HAP4	224359	215454	5307	434506	0.987786
4	2250001	2500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	220317	224773	157325	287765	0.453287
4	2250001	2500000	HAP1_chr04	HAP3_chr04	HAP1	HAP3	220317	220845	142951	298211	0.520638
