chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
5	1	250000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	239437	238809	158571	319675	0.503962
5	1	250000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	239437	236830	156608	319659	0.510078
5	1	250000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	239437	239035	161772	316700	0.489195
5	1	250000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	238809	236830	151889	323750	0.530845
5	1	250000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	238809	239035	158793	319051	0.502296
5	1	250000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	236830	239035	146302	329563	0.556073
5	250001	500000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	237671	202814	83051	357434	0.767647
5	250001	500000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	237671	228035	106360	359346	0.704018
5	250001	500000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	237671	189392	87205	339858	0.743408
5	250001	500000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	202814	228035	91613	339236	0.729943
5	250001	500000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	202814	189392	111219	280987	0.604185
5	250001	500000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	228035	189392	89010	328417	0.728973
5	500001	750000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	214069	176956	35113	355912	0.901344
5	500001	750000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	214069	212727	105997	320799	0.669584
5	500001	750000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	214069	189091	32883	370277	0.911194
5	500001	750000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	176956	212727	24025	365658	0.934297
5	500001	750000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	176956	189091	85404	280643	0.695685
5	500001	750000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	212727	189091	36810	365008	0.899153
5	750001	1000000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	224856	224691	31855	417692	0.923736
5	750001	1000000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	224856	211554	119542	316868	0.622739
5	750001	1000000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	224856	239580	36168	428268	0.915548
5	750001	1000000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	224691	211554	52650	383595	0.862746
5	750001	1000000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	224691	239580	118999	345272	0.655347
5	750001	1000000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	211554	239580	45770	405364	0.887089
5	1000001	1250000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	231495	216730	43054	405171	0.893739
5	1000001	1250000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	231495	217744	104610	344629	0.696456
5	1000001	1250000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	231495	221203	66768	385930	0.826995
5	1000001	1250000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	216730	217744	55833	378641	0.852544
5	1000001	1250000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	216730	221203	110289	327644	0.663388
5	1000001	1250000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	217744	221203	72205	366742	0.803118
5	1250001	1500000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	241035	230848	43938	427945	0.897328
5	1250001	1500000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	241035	222157	40814	422378	0.903371
5	1250001	1500000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	241035	234126	30557	444604	0.931271
5	1250001	1500000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	230848	222157	89432	363573	0.754019
5	1250001	1500000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	230848	234126	111013	353961	0.686369
5	1250001	1500000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	222157	234126	113648	342635	0.668312
5	1500001	1750000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	228388	208896	5387	431897	0.987527
5	1500001	1750000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	228388	216717	4407	440698	0.990000
5	1500001	1750000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	228388	206047	4466	429969	0.989613
5	1500001	1750000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	208896	216717	133567	292046	0.542651
5	1500001	1750000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	208896	206047	122865	292078	0.579342
5	1500001	1750000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	216717	206047	126805	295959	0.571545
5	1750001	2000000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	239940	235241	6020	469161	0.987169
5	1750001	2000000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	239940	238449	19511	458878	0.957481
5	1750001	2000000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	239940	236354	7122	469172	0.984820
5	1750001	2000000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	235241	238449	128789	344901	0.626591
5	1750001	2000000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	235241	236354	119449	352146	0.660797
5	1750001	2000000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	238449	236354	99768	375035	0.733977
5	2000001	2250000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	239269	239551	3341	475479	0.992973
5	2000001	2250000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	239269	235083	11677	462675	0.974762
5	2000001	2250000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	239269	235487	4379	470377	0.990690
5	2000001	2250000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	239551	235083	113139	361495	0.687025
5	2000001	2250000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	239551	235487	118053	356985	0.669305
5	2000001	2250000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	235083	235487	111085	359485	0.690988
5	2250001	2500000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	235882	217053	3888	449047	0.991342
5	2250001	2500000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	235882	226307	3554	458635	0.992251
5	2250001	2500000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	235882	233615	3748	465749	0.991953
5	2250001	2500000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	217053	226307	126809	316551	0.599404
5	2250001	2500000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	217053	233615	125780	324888	0.612851
5	2250001	2500000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	226307	233615	115125	344797	0.666108
5	2500001	2750000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	242181	233685	4150	471716	0.991202
5	2500001	2750000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	242181	233483	4671	470993	0.990083
5	2500001	2750000	HAP1_chr05	HAP4_chr05	HAP1	HAP4	242181	235417	3732	473866	0.992124
5	2500001	2750000	HAP2_chr05	HAP3_chr05	HAP2	HAP3	233685	233483	97607	369561	0.735884
5	2500001	2750000	HAP2_chr05	HAP4_chr05	HAP2	HAP4	233685	235417	132862	336240	0.604860
5	2500001	2750000	HAP3_chr05	HAP4_chr05	HAP3	HAP4	233483	235417	114946	353954	0.675252
5	2750001	3000000	HAP1_chr05	HAP2_chr05	HAP1	HAP2	224150	233386	5655	451881	0.987486
5	2750001	3000000	HAP1_chr05	HAP3_chr05	HAP1	HAP3	224150	241842	4926	461066	0.989316
