seq_id	source	length	reason
CDWVXA010000001.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	96524	below-min-len
CDWVXA010000002.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	89000	below-min-len
CDWVXA010000003.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	91553	below-min-len
CDWVXA010000004.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	59420	below-min-len
CDWVXA010000005.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	61251	below-min-len
CDWVXA010000006.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	41222	below-min-len
CDWVXA010000007.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	181906	below-min-len
CDWVXA010000008.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	141749	below-min-len
CDWVXA010000009.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	131537	below-min-len
CDWVXA010000010.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	125342	below-min-len
CDWVXA010000011.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	124703	below-min-len
CDWVXA010000012.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	118270	below-min-len
CDWVXA010000013.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	108557	below-min-len
CDWVXA010000014.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	98047	below-min-len
CDWVXA010000015.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	97818	below-min-len
CDWVXA010000016.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	93140	below-min-len
CDWVXA010000017.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	79895	below-min-len
CDWVXA010000018.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	79362	below-min-len
CDWVXA010000019.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	79077	below-min-len
CDWVXA010000020.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	78446	below-min-len
CDWVXA010000021.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	75485	below-min-len
CDWVXA010000022.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	70625	below-min-len
CDWVXA010000023.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	70517	below-min-len
CDWVXA010000024.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	70289	below-min-len
CDWVXA010000025.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	67225	below-min-len
CDWVXA010000026.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	66475	below-min-len
CDWVXA010000027.1	/Users/mc9148/Documents/software/ploidyspec/data/daGalBore1/GCA_977964095.1.fa.gz	62986	below-min-len
