unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1940603	2017293	1996379	0.936101	0.972061	0.003051	False	14.6096
HAP1_chr01	HAP1_chr02	13	8122589	13753693	12792737	0.440874	0.634938	0.037777	False	1257.2379
HAP1_chr01	HAP1_chr02	15	5443542	26567592	23476635	0.122051	0.231871	0.101689	False	3972.5100
HAP1_chr01	HAP1_chr02	17	2558932	30710798	26716414	0.046638	0.095781	0.142222	False	7970.7268
HAP1_chr01	HAP1_chr02	19	1826795	31998536	27708624	0.031562	0.065929	0.147039	False	22663.9615
HAP1_chr01	HAP1_chr02	23	1495130	33239135	28667516	0.024749	0.052154	0.131751	False	287293.7002
HAP1_chr01	HAP1_chr03	11	1966156	2017293	2027315	0.945971	0.974651	0.002560	False	11.4866
HAP1_chr01	HAP1_chr03	13	8703405	13753693	14025265	0.456260	0.632805	0.035955	False	1232.2611
HAP1_chr01	HAP1_chr03	15	6079396	26567592	26762201	0.128663	0.228828	0.098563	False	4131.9235
HAP1_chr01	HAP1_chr03	17	2970563	30710798	30740767	0.050795	0.096727	0.137432	False	8628.9515
HAP1_chr01	HAP1_chr03	19	2183047	31998536	32024280	0.035302	0.068223	0.141335	False	25195.7594
HAP1_chr01	HAP1_chr03	23	1824388	33239135	33374994	0.028159	0.054887	0.126284	False	324899.5792
HAP1_chr01	HAP1_chr04	11	1923712	2017293	1977037	0.929052	0.973028	0.003407	False	15.9242
HAP1_chr01	HAP1_chr04	13	7412608	13753693	11461330	0.416382	0.646749	0.040855	False	1252.4769
HAP1_chr01	HAP1_chr04	15	4737996	26567592	19408171	0.114895	0.244124	0.105290	False	3854.5909
HAP1_chr01	HAP1_chr04	17	2345708	30710798	21685685	0.046867	0.108168	0.141947	False	8145.9133
HAP1_chr01	HAP1_chr04	19	1748610	31998536	22452236	0.033179	0.077881	0.144491	False	24113.0858
HAP1_chr01	HAP1_chr04	23	1471742	33239135	23290461	0.026731	0.063191	0.128486	False	313751.7771
HAP1_chr01	HAP1_chr05	11	1968514	2017293	2030000	0.946957	0.975820	0.002511	False	11.3182
HAP1_chr01	HAP1_chr05	13	8981304	13753693	14566692	0.464412	0.653010	0.035022	False	1232.0499
HAP1_chr01	HAP1_chr05	15	6452512	26567592	29057742	0.131221	0.242872	0.097401	False	4181.7763
HAP1_chr01	HAP1_chr05	17	3074405	30710798	33782769	0.050056	0.100108	0.138253	False	8498.7891
HAP1_chr01	HAP1_chr05	19	2202889	31998536	35234747	0.033875	0.068843	0.143434	False	24231.2942
HAP1_chr01	HAP1_chr05	23	1812646	33239135	36649393	0.026627	0.054533	0.128651	False	308050.1001
HAP1_chr01	HAP1_chr06	11	1948705	2017293	2006224	0.939220	0.971330	0.002895	False	13.5889
HAP1_chr01	HAP1_chr06	13	8333996	13753693	13234751	0.446757	0.629706	0.037071	False	1249.0437
