unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1827775	1925461	1916775	0.907327	0.953568	0.004528	False	51.2016
HAP1_chr01	HAP1_chr02	13	7812862	11685293	11265898	0.516098	0.693497	0.029573	False	1963.6717
HAP1_chr01	HAP1_chr02	15	8535483	21879363	20479870	0.252352	0.416774	0.060587	False	8429.3299
HAP1_chr01	HAP1_chr02	17	6967672	25556822	23642906	0.164985	0.294705	0.074204	False	26005.9097
HAP1_chr01	HAP1_chr02	19	5984377	26868949	24725863	0.131206	0.242029	0.076901	False	86004.6348
HAP1_chr01	HAP1_chr02	23	4783805	27938433	25586157	0.098148	0.186968	0.074859	False	1061311.7543
HAP1_chr01	HAP1_chr03	11	1633357	1925461	1700580	0.819677	0.960471	0.009487	False	57.6221
HAP1_chr01	HAP1_chr03	13	4672677	11685293	7136145	0.330253	0.654790	0.053855	False	1387.6369
HAP1_chr01	HAP1_chr03	15	2881329	21879363	10831421	0.096593	0.266016	0.115754	False	3672.3903
HAP1_chr01	HAP1_chr03	17	1538439	25556822	12044477	0.042660	0.127730	0.147243	False	7937.6534
HAP1_chr01	HAP1_chr03	19	1111148	26868949	12543413	0.029011	0.088584	0.151344	False	22388.9703
HAP1_chr01	HAP1_chr03	23	814066	27938433	13045904	0.020265	0.062400	0.140250	False	252924.4890
HAP1_chr01	HAP1_chr04	11	1629690	1925461	1696311	0.818084	0.960726	0.009584	False	57.8968
HAP1_chr01	HAP1_chr04	13	4667172	11685293	7186404	0.328569	0.649445	0.054151	False	1368.2325
HAP1_chr01	HAP1_chr04	15	2790338	21879363	10958187	0.092865	0.254635	0.118151	False	3507.1974
HAP1_chr01	HAP1_chr04	17	1435698	25556822	12219585	0.039507	0.117492	0.151582	False	7339.0055
HAP1_chr01	HAP1_chr04	19	1027274	26868949	12769965	0.026605	0.080445	0.155777	False	20509.9363
HAP1_chr01	HAP1_chr04	23	764102	27938433	13388975	0.018837	0.057069	0.143367	False	234339.5053
HAP1_chr01	HAP1_chr05	11	1590676	1925461	1652933	0.800252	0.962335	0.010692	False	59.3113
HAP1_chr01	HAP1_chr05	13	4268090	11685293	6481455	0.307086	0.658508	0.058098	False	1338.4926
HAP1_chr01	HAP1_chr05	15	2517792	21879363	9529509	0.087148	0.264210	0.122037	False	3417.0077
HAP1_chr01	HAP1_chr05	17	1330009	25556822	10519298	0.038278	0.126435	0.153370	False	7341.0968
HAP1_chr01	HAP1_chr05	19	969032	26868949	10935254	0.026307	0.088615	0.156354	False	20911.9288
HAP1_chr01	HAP1_chr05	23	734147	27938433	11368702	0.019033	0.064576	0.142926	False	244340.8764
HAP1_chr01	HAP1_chr06	11	1614840	1925461	1681207	0.810733	0.960524	0.010036	False	57.3655
HAP1_chr01	HAP1_chr06	13	4394732	11685293	6765463	0.312658	0.649583	0.057042	False	1328.1671
HAP1_chr01	HAP1_chr06	15	2559467	21879363	10034989	0.087190	0.255054	0.122007	False	3362.7908
HAP1_chr01	HAP1_chr06	17	1317176	25556822	11103778	0.037268	0.118624	0.154886	False	7065.1028
HAP1_chr01	HAP1_chr06	19	949557	26868949	11562370	0.025334	0.082125	0.158289	False	19924.7152
HAP1_chr01	HAP1_chr06	23	723244	27938433	12068560	0.018411	0.059928	0.144344	False	233628.1868
HAP1_chr01	HAP1_chr07	11	1596045	1925461	1656436	0.803708	0.963542	0.010474	False	60.9942
HAP1_chr01	HAP1_chr07	13	4411136	11685293	6676949	0.316185	0.660651	0.056386	False	1367.9139
HAP1_chr01	HAP1_chr07	15	2656913	21879363	9942452	0.091100	0.267229	0.119323	False	3537.4140
HAP1_chr01	HAP1_chr07	17	1420669	25556822	11011402	0.040420	0.129018	0.150289	False	7667.9773
HAP1_chr01	HAP1_chr07	19	1040132	26868949	11471787	0.027885	0.090669	0.153369	False	21916.1910
HAP1_chr01	HAP1_chr07	23	785683	27938433	11975625	0.020080	0.065607	0.140643	False	254780.9111
HAP1_chr01	HAP1_chr08	11	1612806	1925461	1678890	0.809827	0.960638	0.010093	False	57.4802
HAP1_chr01	HAP1_chr08	13	4400845	11685293	6755583	0.313450	0.651438	0.056894	False	1335.3666
HAP1_chr01	HAP1_chr08	15	2546636	21879363	9961100	0.086934	0.255658	0.122188	False	3359.8277
HAP1_chr01	HAP1_chr08	17	1318814	25556822	10974409	0.037453	0.120172	0.154605	False	7117.8184
HAP1_chr01	HAP1_chr08	19	965318	26868949	11409810	0.025871	0.084604	0.157213	False	20391.8243
HAP1_chr01	HAP1_chr08	23	748765	27938433	11906090	0.019152	0.062889	0.142659	False	243517.0377
HAP1_chr01	HAP1_chr09	11	1625021	1925461	1691045	0.815985	0.960957	0.009713	False	58.1200
HAP1_chr01	HAP1_chr09	13	4597456	11685293	6994017	0.326481	0.657341	0.054520	False	1385.1819
HAP1_chr01	HAP1_chr09	15	2831489	21879363	10541159	0.095694	0.268613	0.116323	False	3664.6149
HAP1_chr01	HAP1_chr09	17	1516616	25556822	11695062	0.042440	0.129680	0.147534	False	7943.9394
HAP1_chr01	HAP1_chr09	19	1102338	26868949	12171919	0.029056	0.090564	0.151265	False	22548.9500
HAP1_chr01	HAP1_chr09	23	823155	27938433	12673175	0.020688	0.064953	0.139370	False	259482.1428
HAP1_chr01	HAP1_chr10	11	1620878	1925461	1689171	0.812978	0.959570	0.009898	False	56.2071
HAP1_chr01	HAP1_chr10	13	4430824	11685293	6826001	0.314679	0.649110	0.056665	False	1331.9996
HAP1_chr01	HAP1_chr10	15	2600587	21879363	10130553	0.088427	0.256707	0.121144	False	3404.8271
HAP1_chr01	HAP1_chr10	17	1355742	25556822	11211557	0.038284	0.120924	0.153361	False	7240.4666
HAP1_chr01	HAP1_chr10	19	983092	26868949	11675172	0.026173	0.084204	0.156616	False	20529.7006
HAP1_chr01	HAP1_chr10	23	745429	27938433	12174695	0.018935	0.061228	0.143146	False	239742.7527
HAP1_chr01	HAP1_chr11	11	1593269	1925461	1656430	0.801192	0.961869	0.010632	False	58.7478
HAP1_chr01	HAP1_chr11	13	4236989	11685293	6449942	0.304858	0.656903	0.058527	False	1328.3293
HAP1_chr01	HAP1_chr11	15	2476076	21879363	9428173	0.085881	0.262625	0.122936	False	3374.6858
HAP1_chr01	HAP1_chr11	17	1307762	25556822	10391203	0.037753	0.125853	0.154154	False	7261.8475
HAP1_chr01	HAP1_chr11	19	959158	26868949	10811197	0.026120	0.088719	0.156720	False	20817.3189
HAP1_chr01	HAP1_chr11	23	737148	27938433	11282040	0.019155	0.065338	0.142653	False	246280.1880
HAP1_chr01	HAP1_chr12	11	1617483	1925461	1684072	0.811969	0.960460	0.009960	False	57.3268
HAP1_chr01	HAP1_chr12	13	4458854	11685293	6858085	0.316578	0.650160	0.056313	False	1339.7878
HAP1_chr01	HAP1_chr12	15	2618874	21879363	10236373	0.088785	0.255840	0.120897	False	3408.8186
HAP1_chr01	HAP1_chr12	17	1355549	25556822	11350862	0.038128	0.119423	0.153592	False	7192.5941
HAP1_chr01	HAP1_chr12	19	979625	26868949	11834629	0.025968	0.082776	0.157019	False	20318.1987
HAP1_chr01	HAP1_chr12	23	741441	27938433	12373225	0.018737	0.059923	0.143594	False	236539.2787
HAP1_chr01	HAP1_chr13	11	1640411	1925461	1709261	0.822545	0.959719	0.009313	False	56.7441
HAP1_chr01	HAP1_chr13	13	4666998	11685293	7195761	0.328337	0.648576	0.054192	False	1365.1743
HAP1_chr01	HAP1_chr13	15	2824558	21879363	10929478	0.094201	0.258435	0.117280	False	3564.8278
HAP1_chr01	HAP1_chr13	17	1497099	25556822	12177573	0.041314	0.122939	0.149053	False	7674.8902
HAP1_chr01	HAP1_chr13	19	1091536	26868949	12706507	0.028363	0.085904	0.152499	False	21850.6858
HAP1_chr01	HAP1_chr13	23	830422	27938433	13261930	0.020570	0.062617	0.139614	False	255896.2100
HAP1_chr01	HAP1_chr14	11	1692277	1925461	1770053	0.844771	0.956060	0.007991	False	52.6634
HAP1_chr01	HAP1_chr14	13	5099940	11685293	8064952	0.348112	0.632358	0.050830	False	1367.2307
HAP1_chr01	HAP1_chr14	15	3013430	21879363	12539039	0.095954	0.240324	0.116158	False	3500.6263
HAP1_chr01	HAP1_chr14	17	1497471	25556822	13898812	0.039451	0.107741	0.151662	False	7160.6028
HAP1_chr01	HAP1_chr14	19	1059783	26868949	14393685	0.026361	0.073628	0.156250	False	19925.3456
HAP1_chr01	HAP1_chr14	23	798896	27938433	14842029	0.019030	0.053827	0.142933	False	232707.8761
HAP1_chr01	HAP1_chr15	11	1552664	1925461	1610281	0.782957	0.964219	0.011800	False	61.0359
HAP1_chr01	HAP1_chr15	13	4005598	11685293	6006365	0.292677	0.666892	0.060943	False	1323.3229
HAP1_chr01	HAP1_chr15	15	2386635	21879363	8719332	0.084596	0.273718	0.123862	False	3407.5976
HAP1_chr01	HAP1_chr15	17	1282784	25556822	9650215	0.037813	0.132928	0.154063	False	7401.0902
HAP1_chr01	HAP1_chr15	19	942552	26868949	10084157	0.026174	0.093469	0.156614	False	21183.8936
