chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr19	chr22	0.083347	-13.248	0	0	True
chr03	chr22	0.111172	-4.359	6.53575e-06	0.000980363	False
chr03	chr19	0.111884	-4.131	1.80247e-05	0.00180247	False
chr03	chr05	0.112866	-3.818	6.72789e-05	0.00504592	True
chr01	chr03	0.113888	-3.491	0.000240278	0.0144167	False
chr03	chr10	0.114770	-3.210	0.000664334	0.0332167	False
chr03	chr18	0.115353	-3.023	0.00124941	0.0514228	False
chr03	chr07	0.115441	-2.995	0.00137128	0.0514228	False
chr05	chr19	0.116062	-2.797	0.00258073	0.0860243	False
chr18	chr22	0.116287	-2.725	0.00321644	0.0880132	False
chr01	chr19	0.116291	-2.724	0.00322715	0.0880132	False
chr01	chr22	0.116491	-2.660	0.00391018	0.0977546	False
chr11	chr22	0.116931	-2.519	0.00588106	0.132827	False
chr05	chr22	0.116989	-2.501	0.00619858	0.132827	False
chr18	chr19	0.117171	-2.443	0.00728874	0.145775	False
chr02	chr03	0.117284	-2.406	0.00805422	0.151017	False
chr03	chr11	0.117501	-2.337	0.00971739	0.171483	False
chr01	chr05	0.117773	-2.250	0.0122166	0.20361	False
chr11	chr19	0.117845	-2.227	0.012966	0.204727	False
chr01	chr18	0.118121	-2.139	0.0162189	0.243283	False
chr21	chr22	0.118310	-2.079	0.0188282	0.259491	False
chr22	chr25	0.118324	-2.074	0.0190294	0.259491	False
chr03	chr25	0.118495	-2.019	0.021718	0.27928	False
chr05	chr18	0.118593	-1.988	0.0233835	0.27928	False
chr07	chr19	0.118647	-1.971	0.0243589	0.27928	False
chr02	chr22	0.118673	-1.963	0.024839	0.27928	False
chr12	chr22	0.118689	-1.958	0.0251352	0.27928	False
chr03	chr16	0.118760	-1.935	0.0265066	0.28085	False
chr16	chr22	0.118805	-1.921	0.0273888	0.28085	False
chr02	chr19	0.118839	-1.910	0.028085	0.28085	False
chr11	chr18	0.118924	-1.883	0.0298759	0.289122	False
chr05	chr11	0.119033	-1.848	0.0323172	0.30242	False
chr01	chr11	0.119073	-1.835	0.0332662	0.30242	False
chr07	chr22	0.119222	-1.787	0.0369479	0.318902	False
chr16	chr19	0.119242	-1.781	0.0374571	0.318902	False
chr03	chr12	0.119273	-1.771	0.0382683	0.318902	False
chr01	chr07	0.119338	-1.750	0.040023	0.324511	False
chr15	chr22	0.119462	-1.711	0.043564	0.343927	False
chr03	chr21	0.119535	-1.687	0.0457647	0.352036	False
chr11	chr12	0.119763	-1.615	0.0531959	0.381912	False
chr02	chr18	0.119775	-1.611	0.0536213	0.381912	False
chr03	chr09	0.119804	-1.601	0.0546345	0.381912	False
chr09	chr22	0.119807	-1.601	0.0547407	0.381912	False
chr16	chr18	0.119903	-1.570	0.0582471	0.387777	False
chr05	chr07	0.119974	-1.547	0.0609199	0.387777	False
chr12	chr19	0.120007	-1.536	0.0622085	0.387777	False
chr11	chr21	0.120011	-1.535	0.0623652	0.387777	False
chr09	chr19	0.120032	-1.529	0.0631709	0.387777	False
chr12	chr18	0.120036	-1.527	0.063337	0.387777	False
chr18	chr21	0.120071	-1.516	0.0647509	0.388506	False
chr01	chr16	0.120194	-1.477	0.0698761	0.411036	False
chr07	chr18	0.120278	-1.450	0.0735238	0.415579	False
chr01	chr21	0.120348	-1.428	0.0767127	0.415579	False
