unit	win_start	win_end	a_hits	b_hits	a_frac	b_frac	assigned
HAPA_chr05	1	250000	1984	7706	0.0047	0.0157	b
HAPA_chr05	250001	500000	3257	14905	0.0076	0.0303	b
HAPA_chr05	500001	750000	35412	11339	0.0831	0.0230	a
HAPA_chr05	750001	1000000	44536	10773	0.1045	0.0219	a
HAPA_chr05	1000001	1250000	27479	10357	0.0645	0.0210	a
HAPA_chr05	1250001	1500000	31442	11805	0.0738	0.0240	a
HAPA_chr05	1500001	1750000	24119	7875	0.0566	0.0160	a
HAPA_chr05	1750001	2000000	24870	11813	0.0584	0.0240	a
HAPA_chr05	2000001	2250000	26298	11979	0.0617	0.0243	a
HAPA_chr05	2250001	2500000	23511	16137	0.0552	0.0328	ambiguous
HAPA_chr05	2500001	2750000	16655	23140	0.0391	0.0470	ambiguous
HAPA_chr05	2750001	3000000	35211	8450	0.0827	0.0172	a
HAPA_chr05	3000001	3250000	12240	2208	0.0287	0.0045	a
HAPA_chr05	3250001	3500000	21523	7940	0.0505	0.0161	a
HAPA_chr05	3500001	3750000	11535	10763	0.0271	0.0219	ambiguous
HAPA_chr05	3750001	4000000	26295	9990	0.0617	0.0203	a
HAPA_chr05	4000001	4250000	33792	9593	0.0793	0.0195	a
HAPA_chr05	4250001	4500000	8412	10209	0.0197	0.0207	ambiguous
HAPA_chr05	4500001	4750000	34497	6342	0.0810	0.0129	a
HAPA_chr05	4750001	5000000	30050	15438	0.0705	0.0314	a
HAPA_chr05	5000001	5250000	14054	14473	0.0330	0.0294	ambiguous
HAPA_chr05	5250001	5500000	33899	7902	0.0796	0.0160	a
HAPA_chr05	5500001	5750000	54437	7742	0.1278	0.0157	a
HAPA_chr05	5750001	6000000	48117	8157	0.1130	0.0166	a
HAPA_chr05	6000001	6250000	23397	13733	0.0549	0.0279	ambiguous
HAPA_chr05	6250001	6500000	22400	13122	0.0526	0.0267	ambiguous
HAPA_chr05	6500001	6750000	16194	13152	0.0380	0.0267	ambiguous
HAPA_chr05	6750001	7000000	22145	8656	0.0520	0.0176	a
HAPA_chr05	7000001	7250000	33059	6113	0.0776	0.0124	a
HAPA_chr05	7250001	7500000	20452	8576	0.0480	0.0174	a
HAPA_chr05	7500001	7750000	33270	12305	0.0781	0.0250	a
HAPA_chr05	7750001	8000000	26963	10075	0.0633	0.0205	a
HAPA_chr05	8000001	8250000	15181	7737	0.0356	0.0157	a
HAPA_chr05	8250001	8500000	4061	2272	0.0095	0.0046	a
HAPA_chr05	8500001	8750000	6376	7597	0.0150	0.0154	ambiguous
HAPA_chr05	8750001	9000000	20696	10722	0.0486	0.0218	a
HAPA_chr05	9000001	9250000	19764	6662	0.0464	0.0135	a
HAPA_chr05	9250001	9500000	48751	6809	0.1144	0.0138	a
HAPA_chr05	9500001	9750000	41213	9320	0.0967	0.0189	a
HAPA_chr05	9750001	10000000	34085	10804	0.0800	0.0219	a
HAPA_chr05	10000001	10250000	35319	11968	0.0829	0.0243	a
HAPA_chr05	10250001	10500000	24446	8374	0.0574	0.0170	a
HAPA_chr05	10500001	10750000	22494	6708	0.0528	0.0136	a
HAPA_chr05	10750001	11000000	34763	13686	0.0816	0.0278	a
HAPA_chr05	11000001	11250000	47203	6995	0.1108	0.0142	a
HAPA_chr05	11250001	11500000	39936	8457	0.0937	0.0172	a
HAPA_chr05	11500001	11750000	36416	9651	0.0855	0.0196	a
HAPA_chr05	11750001	12000000	24654	12413	0.0579	0.0252	a
HAPA_chr05	12000001	12250000	19077	7559	0.0448	0.0154	a
HAPA_chr05	12250001	12500000	15922	5598	0.0374	0.0114	a
HAPA_chr05	12500001	12750000	22471	9482	0.0528	0.0193	a
HAPA_chr05	12750001	13000000	26426	10881	0.0620	0.0221	a
HAPA_chr05	13000001	13250000	22487	9022	0.0528	0.0183	a
HAPA_chr05	13250001	13500000	19942	9130	0.0468	0.0185	a
HAPA_chr05	13500001	13750000	39738	9776	0.0933	0.0199	a
HAPA_chr05	13750001	14000000	29501	9652	0.0693	0.0196	a
HAPA_chr05	14000001	14250000	24414	8243	0.0573	0.0167	a
HAPA_chr05	14250001	14500000	42685	9932	0.1002	0.0202	a
HAPA_chr05	14500001	14750000	31020	9477	0.0728	0.0192	a
HAPA_chr05	14750001	15000000	38771	11610	0.0910	0.0236	a
HAPA_chr05	15000001	15250000	34059	13393	0.0800	0.0272	a
HAPA_chr05	15250001	15500000	24667	11537	0.0579	0.0234	a
HAPA_chr05	15500001	15750000	29469	11347	0.0692	0.0230	a
HAPA_chr05	15750001	16000000	39909	9995	0.0937	0.0203	a
HAPA_chr05	16000001	16250000	18142	5904	0.0426	0.0120	a
HAPA_chr05	16250001	16500000	30447	10399	0.0715	0.0211	a
HAPA_chr05	16500001	16750000	34926	9051	0.0820	0.0184	a
HAPA_chr05	16750001	17000000	31146	9544	0.0731	0.0194	a
HAPA_chr05	17000001	17250000	28213	11784	0.0662	0.0239	a
HAPA_chr05	17250001	17500000	21975	15215	0.0516	0.0309	ambiguous
HAPA_chr05	17500001	17750000	21177	13262	0.0497	0.0269	ambiguous
HAPA_chr05	17750001	18000000	21791	5346	0.0512	0.0109	a
HAPA_chr05	18000001	18250000	24064	8191	0.0565	0.0166	a
HAPA_chr05	18250001	18500000	11603	8693	0.0272	0.0177	ambiguous
HAPA_chr05	18500001	18750000	15856	8976	0.0372	0.0182	a
HAPA_chr05	18750001	19000000	21206	8073	0.0498	0.0164	a
HAPA_chr05	19000001	19250000	28830	15762	0.0677	0.0320	a
HAPA_chr05	19250001	19500000	41258	7541	0.0969	0.0153	a
HAPA_chr05	19500001	19750000	32372	9654	0.0760	0.0196	a
HAPA_chr05	19750001	20000000	18977	7579	0.0445	0.0154	a
HAPA_chr05	20000001	20250000	37470	6491	0.0880	0.0132	a
HAPA_chr05	20250001	20500000	38318	6925	0.0900	0.0141	a
HAPA_chr05	20500001	20750000	39328	9598	0.0923	0.0195	a
HAPA_chr05	20750001	21000000	44215	7693	0.1038	0.0156	a
HAPA_chr05	21000001	21250000	40288	7927	0.0946	0.0161	a
HAPA_chr05	21250001	21500000	30767	8610	0.0722	0.0175	a
HAPA_chr05	21500001	21750000	29775	12736	0.0699	0.0259	a
HAPA_chr05	21750001	22000000	31777	8381	0.0746	0.0170	a
HAPA_chr05	22000001	22250000	36873	8292	0.0866	0.0168	a
HAPA_chr05	22250001	22500000	23080	13863	0.0542	0.0282	ambiguous
HAPA_chr05	22500001	22750000	32384	10278	0.0760	0.0209	a
HAPA_chr05	22750001	23000000	35013	8516	0.0822	0.0173	a
HAPA_chr05	23000001	23250000	31876	19017	0.0748	0.0386	ambiguous
HAPA_chr05	23250001	23500000	28034	7229	0.0658	0.0147	a
HAPA_chr05	23500001	23750000	36560	10449	0.0858	0.0212	a
HAPA_chr05	23750001	24000000	26371	9596	0.0619	0.0195	a
HAPA_chr05	24000001	24250000	37777	6749	0.0887	0.0137	a
HAPA_chr05	24250001	24500000	45134	7926	0.1060	0.0161	a
HAPA_chr05	24500001	24750000	35168	7908	0.0826	0.0161	a
HAPA_chr05	24750001	25000000	37414	11542	0.0878	0.0234	a
HAPA_chr05	25000001	25250000	30818	11843	0.0723	0.0241	a
HAPA_chr05	25250001	25500000	47635	8609	0.1118	0.0175	a
HAPA_chr05	25500001	25750000	25416	10904	0.0597	0.0221	a
HAPA_chr05	25750001	26000000	29504	8067	0.0693	0.0164	a
HAPA_chr05	26000001	26250000	29989	8342	0.0704	0.0169	a
HAPA_chr05	26250001	26500000	30449	13440	0.0715	0.0273	a
HAPA_chr05	26500001	26750000	36726	11603	0.0862	0.0236	a
HAPA_chr05	26750001	27000000	24093	8458	0.0566	0.0172	a
HAPA_chr05	27000001	27250000	37041	12827	0.0870	0.0261	a
HAPA_chr05	27250001	27500000	34386	12287	0.0807	0.0250	a
HAPA_chr05	27500001	27750000	25967	16499	0.0610	0.0335	ambiguous
HAPA_chr05	27750001	28000000	38934	8039	0.0914	0.0163	a
HAPA_chr05	28000001	28250000	34992	9575	0.0821	0.0194	a
HAPA_chr05	28250001	28500000	21481	14443	0.0504	0.0293	ambiguous
HAPA_chr05	28500001	28750000	38995	8286	0.0915	0.0168	a
HAPA_chr05	28750001	29000000	30113	10260	0.0707	0.0208	a
HAPA_chr05	29000001	29250000	41253	9273	0.0968	0.0188	a
HAPA_chr05	29250001	29500000	23814	9788	0.0559	0.0199	a
HAPA_chr05	29500001	29750000	29819	7825	0.0700	0.0159	a
HAPA_chr05	29750001	30000000	32688	10491	0.0767	0.0213	a
HAPA_chr05	30000001	30250000	32597	8442	0.0765	0.0171	a
HAPA_chr05	30250001	30500000	44854	7815	0.1053	0.0159	a
HAPA_chr05	30500001	30750000	31511	8167	0.0740	0.0166	a
HAPA_chr05	30750001	31000000	34740	7642	0.0816	0.0155	a
HAPA_chr05	31000001	31250000	29593	13952	0.0695	0.0283	a
HAPA_chr05	31250001	31500000	40856	10010	0.0959	0.0203	a
HAPA_chr05	31500001	31750000	25063	9562	0.0588	0.0194	a
HAPA_chr05	31750001	32000000	17603	14989	0.0413	0.0304	ambiguous
HAPA_chr05	32000001	32250000	32262	10974	0.0757	0.0223	a
HAPA_chr05	32250001	32500000	27312	8028	0.0641	0.0163	a
HAPA_chr05	32500001	32750000	24443	17860	0.0574	0.0363	ambiguous
HAPA_chr05	32750001	33000000	10038	26733	0.0236	0.0543	b
HAPA_chr05	33000001	33250000	12908	19556	0.0303	0.0397	ambiguous
HAPA_chr05	33250001	33500000	25133	9714	0.0590	0.0197	a
HAPA_chr05	33500001	33750000	22079	9375	0.0518	0.0190	a
HAPA_chr05	33750001	34000000	6194	4398	0.0145	0.0089	ambiguous
HAPA_chr05	34000001	34250000	22492	6035	0.0528	0.0123	a
HAPA_chr05	34250001	34500000	21665	6517	0.0509	0.0132	a
HAPA_chr05	34500001	34750000	21411	8823	0.0503	0.0179	a
HAPA_chr05	34750001	35000000	30801	10902	0.0723	0.0221	a
HAPA_chr05	35000001	35250000	36130	9628	0.0848	0.0196	a
HAPA_chr05	35250001	35500000	26885	6628	0.0631	0.0135	a
HAPA_chr05	35500001	35750000	20357	9123	0.0478	0.0185	a
HAPA_chr05	35750001	36000000	39304	8412	0.0923	0.0171	a
HAPA_chr05	36000001	36250000	38803	12622	0.0911	0.0256	a
HAPA_chr05	36250001	36500000	42442	8390	0.0996	0.0170	a
HAPA_chr05	36500001	36750000	30059	8313	0.0706	0.0169	a
HAPA_chr05	36750001	37000000	35967	10440	0.0844	0.0212	a
HAPA_chr05	37000001	37250000	27899	10138	0.0655	0.0206	a
HAPA_chr05	37250001	37500000	22154	17889	0.0520	0.0363	ambiguous
HAPA_chr05	37500001	37750000	21459	18320	0.0504	0.0372	ambiguous
HAPA_chr05	37750001	38000000	17525	8970	0.0411	0.0182	a
HAPA_chr05	38000001	38250000	24249	8225	0.0569	0.0167	a
HAPA_chr05	38250001	38500000	38093	12295	0.0894	0.0250	a
HAPA_chr05	38500001	38750000	34714	9965	0.0815	0.0202	a
HAPA_chr05	38750001	39000000	24376	11991	0.0572	0.0244	a
HAPA_chr05	39000001	39250000	27170	10424	0.0638	0.0212	a
HAPA_chr05	39250001	39500000	40683	9683	0.0955	0.0197	a
HAPA_chr05	39500001	39750000	31820	13043	0.0747	0.0265	a
HAPA_chr05	39750001	40000000	36937	11458	0.0867	0.0233	a
HAPA_chr05	40000001	40250000	32786	9909	0.0770	0.0201	a
HAPA_chr05	40250001	40500000	30764	9073	0.0722	0.0184	a
HAPA_chr05	40500001	40750000	35053	8329	0.0823	0.0169	a
HAPA_chr05	40750001	41000000	24761	7050	0.0581	0.0143	a
HAPA_chr05	41000001	41250000	34907	14958	0.0819	0.0304	a
HAPA_chr05	41250001	41500000	34871	11857	0.0819	0.0241	a
HAPA_chr05	41500001	41750000	18317	10123	0.0430	0.0206	a
HAPA_chr05	41750001	42000000	16226	13532	0.0381	0.0275	ambiguous
HAPA_chr05	42000001	42250000	21738	19116	0.0510	0.0388	ambiguous
HAPA_chr05	42250001	42500000	23634	21228	0.0555	0.0431	ambiguous
HAPA_chr05	42500001	42750000	33421	10451	0.0785	0.0212	a
HAPA_chr05	42750001	43000000	31293	8267	0.0735	0.0168	a
HAPA_chr05	43000001	43250000	45131	8129	0.1059	0.0165	a
HAPA_chr05	43250001	43500000	37197	7888	0.0873	0.0160	a
HAPA_chr05	43500001	43750000	27994	8387	0.0657	0.0170	a
HAPA_chr05	43750001	44000000	16883	7783	0.0396	0.0158	a
HAPA_chr05	44000001	44250000	32106	7520	0.0754	0.0153	a
HAPA_chr05	44250001	44500000	30362	11378	0.0713	0.0231	a
HAPA_chr05	44500001	44750000	28760	13843	0.0675	0.0281	a
HAPA_chr05	44750001	45000000	16669	9662	0.0391	0.0196	ambiguous
HAPA_chr05	45000001	45250000	34779	7357	0.0816	0.0149	a
HAPA_chr05	45250001	45500000	39652	11226	0.0931	0.0228	a
HAPA_chr05	45500001	45750000	24948	14220	0.0586	0.0289	a
HAPA_chr05	45750001	46000000	22248	16312	0.0522	0.0331	ambiguous
HAPA_chr05	46000001	46250000	31047	11292	0.0729	0.0229	a
HAPA_chr05	46250001	46500000	31100	12276	0.0730	0.0249	a
HAPA_chr05	46500001	46750000	30899	10060	0.0725	0.0204	a
HAPA_chr05	46750001	47000000	24204	10989	0.0568	0.0223	a
HAPA_chr05	47000001	47250000	31068	12886	0.0729	0.0262	a
HAPA_chr05	47250001	47500000	31755	13948	0.0745	0.0283	a
HAPA_chr05	47500001	47750000	24444	15762	0.0574	0.0320	ambiguous
HAPA_chr05	47750001	48000000	41828	8562	0.0982	0.0174	a
HAPA_chr05	48000001	48250000	28990	8637	0.0681	0.0175	a
HAPA_chr05	48250001	48500000	41914	9477	0.0984	0.0192	a
HAPA_chr05	48500001	48750000	34533	9056	0.0811	0.0184	a
HAPA_chr05	48750001	49000000	38453	6600	0.0903	0.0134	a
HAPA_chr05	49000001	49250000	25768	5141	0.0605	0.0104	a
HAPA_chr05	49250001	49500000	18265	11244	0.0429	0.0228	ambiguous
HAPA_chr05	49500001	49750000	35589	20747	0.0835	0.0421	ambiguous
HAPA_chr05	49750001	50000000	48733	7637	0.1144	0.0155	a
HAPA_chr05	50000001	50250000	47879	10606	0.1124	0.0215	a
HAPA_chr05	50250001	50500000	25654	8456	0.0602	0.0172	a
HAPA_chr05	50500001	50750000	41848	8042	0.0982	0.0163	a
