unit_id	hap	chrom	seq_id	length	source	desc
HAPA_chr01	HAPA	1	OZ256545.1	591862964	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 1A
HAPA_chr02	HAPA	2	OZ256547.1	797885371	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 2A
HAPA_chr03	HAPA	3	OZ256549.1	757079690	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 3A
HAPA_chr04	HAPA	4	OZ256551.1	760432648	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 4A
HAPA_chr05	HAPA	5	OZ256553.1	713809180	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 5A
HAPA_chr06	HAPA	6	OZ256555.1	618044106	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 6A
HAPA_chr07	HAPA	7	OZ256557.1	743832821	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 7A
HAPB_chr01	HAPB	1	OZ256546.1	671280887	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 1B
HAPB_chr02	HAPB	2	OZ256548.1	810727183	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 2B
HAPB_chr03	HAPB	3	OZ256550.1	838911320	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 3B
HAPB_chr04	HAPB	4	OZ256552.1	694322583	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 4B
HAPB_chr05	HAPB	5	OZ256554.1	739562375	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 5B
HAPB_chr06	HAPB	6	OZ256556.1	725502821	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 6B
HAPB_chr07	HAPB	7	OZ256558.1	722093253	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 7B
