unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	60682520	66640072	5822627	121499965	0.047923	0.095952	0.103992	0.096888	False	0.110110
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	60682520	66113668	5669311	121126877	0.046805	0.093426	0.104972	0.097935	False	0.111232
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	60682520	52205287	5192214	107695593	0.048212	0.099458	0.103743	0.095478	False	0.110027
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	60682520	52900340	5276857	108306003	0.048722	0.099751	0.103307	0.095362	False	0.108777
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	60682520	54201381	5171179	109712722	0.047134	0.095407	0.104681	0.097112	False	0.110739
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	60682520	49901410	5168554	105415376	0.049030	0.103575	0.103045	0.093881	False	0.108683
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	60682520	52709081	4924904	108466697	0.045405	0.093436	0.106235	0.097931	False	0.112495
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	60682520	50413378	4829622	106266276	0.045448	0.095800	0.106195	0.096950	False	0.112229
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	60682520	47233928	4903902	103012546	0.047605	0.103822	0.104269	0.093788	False	0.110004
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	60682520	43621028	4551107	99752441	0.045624	0.104333	0.106034	0.093594	False	0.111341
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	60682520	44439719	4732183	100390056	0.047138	0.106485	0.104678	0.092789	False	0.110697
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	60682520	37941081	4259199	94364402	0.045136	0.112258	0.106482	0.090704	False	0.112719
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	66640072	66113668	5921697	126832043	0.046689	0.089568	0.105075	0.099587	False	0.111716
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	66640072	52205287	5321238	113524121	0.046873	0.101929	0.104912	0.094512	False	0.111622
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	66640072	52900340	5380803	114159609	0.047134	0.101716	0.104681	0.094595	False	0.110714
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	66640072	54201381	5411458	115429995	0.046881	0.099840	0.104905	0.095327	False	0.111492
HAP1_chr02	HAP1_chr07	11,13,15,17,19,23	23	66640072	49901410	5242493	111298989	0.047103	0.105057	0.104709	0.093322	False	0.110818
