chrom_a	chrom_b	distance	z_score	p_value	q_value	accepted
chr01	chr06	0.083229	-11.316	0	0	True
chr02	chr04	0.084350	-10.980	0	0	True
chr05	chr08	0.085436	-10.655	0	0	True
chr12	chr14	0.085981	-10.492	0	0	True
chr18	chr22	0.086148	-10.442	0	0	True
chr19	chr23	0.087877	-9.924	0	0	True
chr07	chr17	0.088289	-9.801	0	0	True
chr11	chr16	0.091730	-8.771	0	0	True
chr09	chr24	0.092942	-8.409	0	0	True
chr10	chr20	0.099905	-6.324	1.27048e-10	4.12905e-09	True
chr11	chr25	0.101338	-5.896	1.86507e-09	5.51044e-08	False
chr09	chr13	0.102232	-5.628	9.10275e-09	2.46533e-07	False
chr03	chr13	0.102345	-5.594	1.10774e-08	2.76936e-07	True
chr15	chr26	0.103951	-5.114	1.57907e-07	3.6657e-06	True
chr21	chr25	0.106187	-4.445	4.40409e-06	9.5422e-05	True
chr16	chr21	0.106345	-4.397	5.48729e-06	0.000111461	False
chr03	chr10	0.107519	-4.046	2.60722e-05	0.000498439	False
chr03	chr15	0.109336	-3.502	0.000230838	0.00416791	False
chr03	chr20	0.110502	-3.153	0.000807985	0.0138208	False
chr02	chr10	0.113655	-2.209	0.0135783	0.220647	False
chr07	chr10	0.113823	-2.159	0.0154317	0.238824	False
chr02	chr07	0.114416	-1.981	0.0237677	0.351114	False
chr10	chr13	0.114565	-1.937	0.026374	0.369588	False
chr01	chr02	0.114614	-1.922	0.0272926	0.369588	False
chr02	chr03	0.114779	-1.873	0.0305391	0.397008	False
chr01	chr10	0.114978	-1.813	0.0348989	0.436237	False
chr04	chr17	0.115780	-1.573	0.0578465	0.600452	False
chr07	chr13	0.115809	-1.565	0.0588493	0.600452	False
chr03	chr07	0.115856	-1.551	0.060491	0.600452	False
chr03	chr04	0.115909	-1.535	0.0624438	0.600452	False
chr05	chr10	0.115921	-1.531	0.0628679	0.600452	False
chr02	chr11	0.115962	-1.519	0.0644077	0.600452	False
chr02	chr05	0.116050	-1.492	0.0677903	0.600452	False
chr04	chr10	0.116054	-1.491	0.0679277	0.600452	False
chr07	chr15	0.116065	-1.488	0.0683902	0.600452	False
chr10	chr15	0.116072	-1.486	0.0686769	0.600452	False
chr02	chr13	0.116120	-1.472	0.0705677	0.600452	False
chr01	chr07	0.116161	-1.459	0.0722611	0.600452	False
chr13	chr15	0.116198	-1.448	0.0737762	0.600452	False
chr10	chr17	0.116201	-1.447	0.0739018	0.600452	False
chr05	chr07	0.116387	-1.392	0.0820346	0.629468	False
chr04	chr07	0.116412	-1.384	0.0831398	0.629468	False
chr10	chr14	0.116430	-1.379	0.0839905	0.629468	False
chr13	chr17	0.116457	-1.371	0.0852203	0.629468	False
chr13	chr19	0.116567	-1.338	0.0904821	0.653482	False
chr01	chr03	0.116609	-1.325	0.0925612	0.653965	False
chr17	chr19	0.116663	-1.309	0.095257	0.658692	False
chr13	chr21	0.116783	-1.273	0.101483	0.66232	False
chr02	chr17	0.116785	-1.272	0.101603	0.66232	False
chr02	chr15	0.116791	-1.271	0.101895	0.66232	False
chr10	chr19	0.116982	-1.214	0.112439	0.709557	False
chr13	chr14	0.117014	-1.204	0.114308	0.709557	False
chr15	chr17	0.117095	-1.180	0.119047	0.709557	False
chr03	chr17	0.117127	-1.170	0.120963	0.709557	False
chr07	chr14	0.117143	-1.165	0.121959	0.709557	False
