group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr17x26	1	250000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	7176	151315	4	158487	0.999975
chr17x26	1	250000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	7176	231262	10	238428	0.999958
chr17x26	1	250000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	151315	16152	7	167460	0.999958
chr17x26	1	250000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	16152	231262	13	247401	0.999947
chr17x26	250001	500000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	25649	241528	279	266898	0.998955
chr17x26	250001	500000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	25649	246687	753	271583	0.997227
chr17x26	250001	500000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	241528	17680	26	259182	0.999900
chr17x26	250001	500000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	17680	246687	18	264349	0.999932
chr17x26	500001	750000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	224728	247313	1626	470415	0.996543
chr17x26	500001	750000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	224728	242435	3397	463766	0.992675
chr17x26	500001	750000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	247313	16119	19	263413	0.999928
chr17x26	500001	750000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	16119	242435	11	258543	0.999957
chr17x26	750001	1000000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	189159	244597	1167	432589	0.997302
chr17x26	750001	1000000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	189159	245189	1745	432603	0.995966
chr17x26	750001	1000000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	244597	6618	5	251210	0.999980
chr17x26	750001	1000000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	6618	245189	6	251801	0.999976
chr17x26	1000001	1250000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	228592	236698	3202	462088	0.993071
chr17x26	1000001	1250000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	228592	246334	1465	473461	0.996906
chr17x26	1000001	1250000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	236698	151515	4031	384182	0.989508
chr17x26	1000001	1250000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	151515	246334	1257	396592	0.996830
chr17x26	1250001	1500000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	244474	246573	1618	489429	0.996694
chr17x26	1250001	1500000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	244474	227181	3144	468511	0.993289
chr17x26	1250001	1500000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	246573	232605	1252	477926	0.997380
chr17x26	1250001	1500000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	232605	227181	3163	456623	0.993073
chr17x26	1500001	1750000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	239694	207769	1517	445946	0.996598
chr17x26	1500001	1750000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	239694	238578	2252	476020	0.995269
chr17x26	1500001	1750000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	207769	172262	5138	374893	0.986295
chr17x26	1500001	1750000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	172262	238578	2267	408573	0.994451
chr17x26	1750001	2000000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	235836	146789	4288	378337	0.988666
chr17x26	1750001	2000000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	235836	240598	1935	474499	0.995922
chr17x26	1750001	2000000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	146789	241209	3428	384570	0.991086
chr17x26	1750001	2000000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	241209	240598	1853	479954	0.996139
chr17x26	2000001	2250000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	121976	245121	1104	365993	0.996984
chr17x26	2000001	2250000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	121976	235915	1644	356247	0.995385
chr17x26	2000001	2250000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	245121	242611	1857	485875	0.996178
chr17x26	2000001	2250000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	242611	235915	2630	475896	0.994474
chr17x26	2250001	2500000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	231501	232091	4114	459478	0.991046
chr17x26	2250001	2500000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	231501	195733	4261	422973	0.989926
chr17x26	2250001	2500000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	232091	238796	3194	467693	0.993171
chr17x26	2250001	2500000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	238796	195733	7080	427449	0.983437
chr17x26	2500001	2750000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	228728	222381	8076	443033	0.981771
chr17x26	2500001	2750000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	228728	240000	8801	459927	0.980864
chr17x26	2500001	2750000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	222381	194140	3137	413384	0.992411
chr17x26	2500001	2750000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	194140	240000	2632	431508	0.993900
chr17x26	2750001	3000000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	237304	238678	3449	472533	0.992701
chr17x26	2750001	3000000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	237304	211921	9892	439333	0.977484
chr17x26	2750001	3000000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	238678	195302	2771	431209	0.993574
chr17x26	2750001	3000000	HAP2_chr17	HAP2_chr26	HAP2	HAP2	17	26	195302	211921	6876	400347	0.982825
chr17x26	3000001	3250000	HAP1_chr17	HAP1_chr26	HAP1	HAP1	17	26	237459	229694	3416	463737	0.992634
chr17x26	3000001	3250000	HAP1_chr17	HAP2_chr26	HAP1	HAP2	17	26	237459	231847	11563	457743	0.974739
chr17x26	3000001	3250000	HAP1_chr26	HAP2_chr17	HAP1	HAP2	26	17	229694	228188	3575	454307	0.992131
