unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	24549625	23215393	1625065	46139953	0.035220	0.069999	0.116852	0.109187	False	0.126309
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	24549625	22014490	1477556	45086559	0.032772	0.067117	0.119882	0.110814	False	0.129762
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	24549625	21366028	1463052	44452601	0.032913	0.068476	0.119701	0.110039	False	0.129628
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	24549625	20826870	3197323	42179172	0.075803	0.153519	0.085197	0.078244	False	0.085999
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	24549625	16408075	1230414	39727286	0.030972	0.074988	0.122263	0.106516	False	0.132460
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	24549625	13324187	1151299	36722513	0.031351	0.086407	0.121749	0.100993	False	0.130301
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	24549625	16207280	1228864	39528041	0.031088	0.075822	0.122104	0.106087	False	0.132227
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	24549625	19900010	1454142	42995493	0.033821	0.073072	0.118556	0.107521	False	0.128205
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	24549625	18258702	1287447	41520880	0.031007	0.070511	0.122214	0.108904	False	0.132400
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	24549625	17621694	1366827	40804492	0.033497	0.077565	0.118961	0.105203	False	0.127529
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	24549625	19189942	1368393	42371174	0.032295	0.071308	0.120499	0.108469	False	0.130477
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	24549625	17677470	1348538	40878557	0.032989	0.076286	0.119604	0.105850	False	0.128331
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	24549625	17136388	1284011	40402002	0.031781	0.074929	0.121175	0.106547	False	0.129913
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	24549625	15979423	1236958	39292090	0.031481	0.077409	0.121575	0.105281	False	0.131156
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	24549625	16206423	994541	39761507	0.025013	0.061367	0.131301	0.114270	False	0.141091
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	24549625	14203159	1190508	37562276	0.031694	0.083820	0.121290	0.102181	False	0.131031
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	24549625	11490106	1045721	34994010	0.029883	0.091011	0.123773	0.098962	False	0.134451
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	24549625	11676341	1030236	35195730	0.029272	0.088233	0.124645	0.100175	False	0.134313
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	24549625	10349545	952859	33946311	0.028070	0.092068	0.126418	0.098509	False	0.135262
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	24549625	11173336	970818	34752143	0.027935	0.086887	0.126620	0.100777	False	0.135000
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	24549625	10195462	952809	33792278	0.028196	0.093454	0.126227	0.097923	False	0.134742
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	24549625	11537178	999945	35086858	0.028499	0.086672	0.125775	0.100874	False	0.134579
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	24549625	10997536	939753	34607408	0.027155	0.085451	0.127820	0.101428	False	0.137568
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	24549625	8789357	762328	32576654	0.023401	0.086733	0.134129	0.100846	False	0.143730
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	24549625	9253365	844296	32958694	0.025617	0.091242	0.130289	0.098862	False	0.140529
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	24549625	24358453	22320923	26587155	0.839538	0.916352	0.003968	0.003791	False	0.003495
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	24549625	23100878	1607613	46042890	0.034916	0.069591	0.117217	0.109413	False	0.126645
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	24549625	24190163	1598706	47141082	0.033913	0.066089	0.118441	0.111410	False	0.128276
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	24549625	21714248	1470258	44793615	0.032823	0.067709	0.119816	0.110474	False	0.129710
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	24549625	16092268	1205606	39436287	0.030571	0.074918	0.122812	0.106552	False	0.132955
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	24549625	14488605	1185753	37852477	0.031326	0.081840	0.121783	0.103113	False	0.131680
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	24549625	15783256	1210915	39121966	0.030952	0.076721	0.122289	0.105628	False	0.132410
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	24549625	17855262	1363802	41041085	0.033230	0.076381	0.119297	0.105801	False	0.127740
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	24549625	19196363	1365789	42380199	0.032227	0.071148	0.120588	0.108556	False	0.130502
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	24549625	12533334	1045743	36037216	0.029018	0.083437	0.125012	0.102359	False	0.133814
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	24549625	20608717	3154498	42003844	0.075100	0.153066	0.085574	0.078363	False	0.086272
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	24549625	18052398	1269241	41332782	0.030708	0.070309	0.122623	0.109016	False	0.132797
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	24549625	17192812	1287916	40454521	0.031836	0.074910	0.121102	0.106557	False	0.129860
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	24549625	13763461	1148743	37164343	0.030910	0.083463	0.122347	0.102347	False	0.131335
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	24549625	11244443	1020948	34773120	0.029360	0.090796	0.124518	0.099055	False	0.135109
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	24549625	16190750	993927	39746448	0.025007	0.061389	0.131311	0.114256	False	0.141107
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	24549625	14252006	1178062	37623569	0.031312	0.082659	0.121802	0.102725	False	0.131548
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	24549625	12293816	1077941	35765500	0.030139	0.087682	0.123412	0.100421	False	0.131744
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	24549625	9920765	913586	33556804	0.027225	0.092088	0.127710	0.098501	False	0.137320
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	24549625	10242168	944715	33847078	0.027911	0.092238	0.126657	0.098437	False	0.135582
HAP1_chr01	HAP2_chr22	11,13,15,17,19,23	23	24549625	9392238	890477	33051386	0.026942	0.094810	0.128152	0.097358	False	0.136361
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	24549625	11129001	965027	34713599	0.027800	0.086713	0.126826	0.100855	False	0.135162
