unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1907865	2015631	1954281	0.925229	0.976249	0.003601	False	21.5622
HAP1_chr01	HAP1_chr02	13	7622488	14196524	11483995	0.422111	0.663749	0.040114	False	1253.8145
HAP1_chr01	HAP1_chr02	15	5096717	27221034	19551833	0.122293	0.260677	0.101571	False	4123.2724
HAP1_chr01	HAP1_chr02	17	2888491	31361939	21869972	0.057376	0.132076	0.130634	False	9939.5330
HAP1_chr01	HAP1_chr02	19	2344126	32840634	22713033	0.044055	0.103206	0.130121	False	31745.7709
HAP1_chr01	HAP1_chr02	23	1988392	34519657	23686905	0.035369	0.083945	0.116675	False	412462.4705
HAP1_chr01	HAP1_chr03	11	1916193	2015631	1959246	0.930785	0.978026	0.003319	False	24.1262
HAP1_chr01	HAP1_chr03	13	8272911	14196524	11724333	0.468775	0.705619	0.034532	False	1487.2769
HAP1_chr01	HAP1_chr03	15	7287317	27221034	20268254	0.181268	0.359543	0.078748	False	6174.8261
HAP1_chr01	HAP1_chr03	17	5361200	31361939	22764124	0.109940	0.235511	0.095234	False	18308.1570
HAP1_chr01	HAP1_chr03	19	4650900	32840634	23676391	0.089671	0.196436	0.094965	False	61758.9355
HAP1_chr01	HAP1_chr03	23	3908253	34519657	24728865	0.070622	0.158044	0.088065	False	793449.9710
HAP1_chr01	HAP1_chr04	11	1884387	2015631	1926953	0.915552	0.977910	0.004099	False	23.7629
HAP1_chr01	HAP1_chr04	13	7195134	14196524	10666921	0.407234	0.674528	0.042065	False	1262.5105
HAP1_chr01	HAP1_chr04	15	4754713	27221034	17576373	0.118741	0.270517	0.103324	False	4092.6344
HAP1_chr01	HAP1_chr04	17	2745454	31361939	19535820	0.057016	0.140534	0.130984	False	10012.9012
HAP1_chr01	HAP1_chr04	19	2247736	32840634	20267310	0.044194	0.110905	0.129961	False	32229.9543
HAP1_chr01	HAP1_chr04	23	1914697	34519657	21125839	0.035635	0.090633	0.116361	False	420562.0096
HAP1_chr01	HAP1_chr05	11	1893588	2015631	1937930	0.919230	0.977119	0.003909	False	22.7069
HAP1_chr01	HAP1_chr05	13	7317806	14196524	10922992	0.411073	0.669945	0.041553	False	1254.2904
HAP1_chr01	HAP1_chr05	15	4815750	27221034	18130361	0.118803	0.265618	0.103293	False	4063.9869
HAP1_chr01	HAP1_chr05	17	2749537	31361939	20159021	0.056376	0.136392	0.131612	False	9863.5787
HAP1_chr01	HAP1_chr05	19	2242576	32840634	20906591	0.043541	0.107266	0.130712	False	31658.1985
HAP1_chr01	HAP1_chr05	23	1904512	34519657	21777201	0.035014	0.087454	0.117099	False	412021.1197
HAP1_chr01	HAP1_chr06	11	1844114	2015631	1882188	0.897945	0.979771	0.005025	False	26.0899
HAP1_chr01	HAP1_chr06	13	6530271	14196524	9491379	0.380604	0.688021	0.045798	False	1254.8242
HAP1_chr01	HAP1_chr06	15	4189793	27221034	14938760	0.110345	0.280465	0.107711	False	3943.8198
HAP1_chr01	HAP1_chr06	17	2417955	31361939	16465793	0.053247	0.146847	0.134796	False	9616.4805
HAP1_chr01	HAP1_chr06	19	1965556	32840634	17071927	0.040994	0.115134	0.133755	False	30710.7935
HAP1_chr01	HAP1_chr06	23	1639981	34519657	17812296	0.032352	0.092070	0.120425	False	392297.8279
HAP1_chr01	HAP1_chr07	11	1901863	2015631	1947275	0.922767	0.976679	0.003727	False	22.1357
