unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	34519657	23686905	1988392	56218170	0.035369	0.083945	0.116675	0.102122	False	0.127033
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	34519657	24728865	3908253	55340269	0.070622	0.158044	0.088065	0.077080	False	0.091915
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	34519657	21125839	1914697	53730799	0.035635	0.090633	0.116361	0.099125	False	0.126885
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	34519657	21777201	1904512	54392346	0.035014	0.087454	0.117099	0.100522	False	0.127704
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	34519657	17812296	1639981	50691972	0.032352	0.092070	0.120425	0.098508	False	0.129772
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	34519657	22268895	1756103	55032449	0.031910	0.078859	0.121004	0.104559	False	0.131321
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	34519657	17109965	1631545	49998077	0.032632	0.095356	0.120062	0.097133	False	0.129629
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	34519657	18570155	1685239	51404573	0.032784	0.090750	0.119867	0.099074	False	0.130670
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	34519657	18715623	1649728	51585552	0.031980	0.088147	0.120911	0.100213	False	0.132086
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	34519657	19069104	1690738	51898023	0.032578	0.088664	0.120132	0.099985	False	0.130497
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	34519657	16940678	1610406	49849929	0.032305	0.095061	0.120486	0.097254	False	0.130457
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	34519657	7931816	958107	41493366	0.023091	0.120793	0.134696	0.087803	False	0.144287
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	34519657	16075870	1588549	49006978	0.032415	0.098816	0.120343	0.095733	False	0.130696
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	34519657	11773834	1905118	44388373	0.042919	0.161809	0.108579	0.076134	False	0.115536
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	34519657	17158300	1446200	50231757	0.028791	0.084286	0.125345	0.101964	False	0.136376
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	34519657	12884272	1932318	45471611	0.042495	0.149975	0.108993	0.079180	False	0.115873
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	34519657	11271126	1215669	44575114	0.027272	0.107857	0.127637	0.092284	False	0.138081
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	34519657	11307556	1205249	44621964	0.027010	0.106588	0.128045	0.092751	False	0.138369
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	34519657	13549295	2315779	45753173	0.050615	0.170915	0.101728	0.073933	False	0.107933
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	34519657	10248247	1145639	43622265	0.026263	0.111789	0.129234	0.090870	False	0.139123
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	34519657	11576158	1650652	44445163	0.037139	0.142591	0.114626	0.081199	False	0.122887
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	34519657	11435262	1268124	44686795	0.028378	0.110896	0.125955	0.091187	False	0.136186
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	34519657	11017346	1230639	44306364	0.027776	0.111700	0.126863	0.090901	False	0.137704
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	34519657	10921722	1176471	44264908	0.026578	0.107718	0.128729	0.092335	False	0.139640
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	34519657	35029041	31285455	38263243	0.817637	0.906308	0.004597	0.004268	False	0.004340
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	34519657	23844763	1993260	56371160	0.035360	0.083593	0.116686	0.102286	False	0.126994
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	34519657	24958720	3922562	55555815	0.070606	0.157162	0.088075	0.077304	False	0.091876
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	34519657	21900006	1961464	54458199	0.036018	0.089565	0.115912	0.099589	False	0.126380
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	34519657	21532805	1890992	54161470	0.034914	0.087819	0.117219	0.100359	False	0.127803
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	34519657	17708643	1650773	50577527	0.032638	0.093218	0.120054	0.098022	False	0.129488
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	34519657	22491163	1759215	55251605	0.031840	0.078218	0.121097	0.104877	False	0.131447
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	34519657	16758113	1612619	49665151	0.032470	0.096229	0.120272	0.096775	False	0.129734
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	34519657	18483749	1654372	51349034	0.032218	0.089504	0.120599	0.099616	False	0.131376
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	34519657	18474556	1660885	51333328	0.032355	0.089901	0.120421	0.099442	False	0.131636
