unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ335100.1	32905921	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ335101.1	31943811	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ335102.1	28101798	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ335103.1	27233028	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ335104.1	25899413	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ335105.1	25307429	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ335106.1	24674655	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ335107.1	24570157	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ335108.1	24545631	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ335109.1	24347100	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ335110.1	24004110	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ335111.1	23564165	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ335112.1	23461940	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 13
HAP1_chr14	HAP1	14	OZ335113.1	22286430	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 14
HAP1_chr15	HAP1	15	OZ335114.1	21830126	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 15
HAP1_chr16	HAP1	16	OZ335115.1	18794316	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 16
HAP1_chr17	HAP1	17	OZ335116.1	18734631	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 17
HAP1_chr18	HAP1	18	OZ335117.1	18549642	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 18
HAP1_chr19	HAP1	19	OZ335118.1	18311111	/lustre/scratch122/tol/data/3/9/4/9/6/7/Potamogeton_nodosus/assembly/release/laPotNodo1.hap1.1/insdc/GCA_976984665.1.fa.gz	Potamogeton nodosus genome assembly, chromosome: 19
