group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr03	1	250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	11583	176642	37	188188	0.999803
chr03	250001	500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	3872	225689	4	229557	0.999983
chr03	500001	750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	4848	189567	3	194412	0.999985
chr03	750001	1000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	36428	230218	8426	258220	0.967369
chr03	1000001	1250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	16774	220989	410	237353	0.998273
chr03	1250001	1500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	18384	237154	5425	250113	0.978310
chr03	1500001	1750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	6749	231399	17	238131	0.999929
chr03	1750001	2000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	114421	229912	5315	339018	0.984322
chr03	2000001	2250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	208462	228744	10291	426915	0.975894
chr03	2250001	2500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	216143	222595	7043	431695	0.983685
chr03	2500001	2750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	231258	230077	6104	455231	0.986591
chr03	2750001	3000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	219071	234716	5680	448107	0.987324
chr03	3000001	3250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	238974	231113	3353	466734	0.992816
chr03	3250001	3500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	242285	226088	7130	461243	0.984542
chr03	3500001	3750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	215791	219284	3572	431503	0.991722
chr03	3750001	4000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	230231	239046	9822	459455	0.978622
chr03	4000001	4250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	241367	232048	6990	466425	0.985014
chr03	4250001	4500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	231224	234857	6198	459883	0.986523
chr03	4500001	4750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	211165	230706	12122	429749	0.971793
chr03	4750001	5000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	232713	224981	6253	451441	0.986149
chr03	5000001	5250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	3	3	225719	220453	11676	434496	0.973127
