group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr14	1	250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	150713	237770	1349	387134	0.996515
chr14	250001	500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	189639	239213	3134	425718	0.992638
chr14	500001	750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	199709	229008	998	427719	0.997667
chr14	750001	1000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	208951	241633	2721	447863	0.993924
chr14	1000001	1250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	194201	243282	1184	436299	0.997286
chr14	1250001	1500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	188604	233225	1284	420545	0.996947
chr14	1500001	1750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	222591	236915	3013	456493	0.993400
chr14	1750001	2000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	198467	226400	1244	423623	0.997063
chr14	2000001	2250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	221125	240618	1891	459852	0.995888
chr14	2250001	2500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	220707	241015	1760	459962	0.996174
chr14	2500001	2750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	204500	240788	1639	443649	0.996306
chr14	2750001	3000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	179964	241439	1555	419848	0.996296
chr14	3000001	3250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	208018	238322	3724	442616	0.991586
chr14	3250001	3500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	172318	239269	2506	409081	0.993874
chr14	3500001	3750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	164519	214133	1129	377523	0.997009
chr14	3750001	4000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	119715	243068	739	362044	0.997959
chr14	4000001	4250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	197282	242566	1524	438324	0.996523
chr14	4250001	4500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	163633	225753	1300	388086	0.996650
chr14	4500001	4750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	224117	240382	5170	459329	0.988744
chr14	4750001	5000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	219730	240969	1721	458978	0.996250
chr14	5000001	5250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	211141	238453	3121	446473	0.993010
chr14	5250001	5500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	189600	241876	1398	430078	0.996749
chr14	5500001	5750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	179658	238299	1581	416376	0.996203
chr14	5750001	6000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	213057	240803	5911	447949	0.986804
chr14	6000001	6250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	225779	236316	2063	460032	0.995516
chr14	6250001	6500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	216089	237205	3378	449916	0.992492
chr14	6500001	6750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	218407	221526	4523	435410	0.989612
chr14	6750001	7000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	204610	241214	2735	443089	0.993827
chr14	7000001	7250000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	200796	231858	1609	431045	0.996267
chr14	7250001	7500000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	208840	198744	5198	402386	0.987082
chr14	7500001	7750000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	212394	241106	4150	449350	0.990764
chr14	7750001	8000000	HAP1_chr14	HAP2_chr14	HAP1	HAP2	14	14	164905	243263	1651	406517	0.995939
