unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1759429	1863689	1906034	0.875210	0.944057	0.006260	False	50.3904
HAP1_chr01	HAP1_chr02	13	5721797	9891673	11055933	0.375796	0.578446	0.046507	False	1364.0494
HAP1_chr01	HAP1_chr02	15	3274710	16715381	19435423	0.099608	0.195910	0.113888	False	3431.8209
HAP1_chr01	HAP1_chr02	17	1372476	18731077	21822208	0.035029	0.073273	0.158403	False	6073.5737
HAP1_chr01	HAP1_chr02	19	882018	19333719	22470163	0.021554	0.045621	0.166599	False	15631.9216
HAP1_chr01	HAP1_chr02	23	644718	19859382	23002403	0.015272	0.032464	0.152338	False	178923.1285
HAP1_chr01	HAP1_chr03	11	1755214	1863689	1898976	0.874350	0.941796	0.006308	False	52.0676
HAP1_chr01	HAP1_chr03	13	5644245	9891673	10725487	0.376964	0.570606	0.046334	False	1396.0727
HAP1_chr01	HAP1_chr03	15	3364391	16715381	18532827	0.105520	0.201275	0.110401	False	3669.4529
HAP1_chr01	HAP1_chr03	17	1612659	18731077	20795833	0.042534	0.086095	0.147409	False	7360.0512
HAP1_chr01	HAP1_chr03	19	1154471	19333719	21474530	0.029114	0.059713	0.151163	False	20949.8311
HAP1_chr01	HAP1_chr03	23	919314	19859382	22109456	0.022395	0.046291	0.135996	False	260232.1726
HAP1_chr01	HAP1_chr04	11	1769575	1863689	1919564	0.878778	0.949501	0.006063	False	48.7748
HAP1_chr01	HAP1_chr04	13	5859784	9891673	11335608	0.381310	0.592396	0.045694	False	1377.4999
HAP1_chr01	HAP1_chr04	15	3505387	16715381	20038665	0.105429	0.209710	0.110453	False	3648.0352
HAP1_chr01	HAP1_chr04	17	1627909	18731077	22527343	0.041077	0.086910	0.149377	False	7123.3109
HAP1_chr01	HAP1_chr04	19	1140300	19333719	23209796	0.027541	0.058980	0.154005	False	19899.1904
HAP1_chr01	HAP1_chr04	23	894261	19859382	23775311	0.020923	0.045030	0.138890	False	244110.6393
HAP1_chr01	HAP1_chr05	11	1743846	1863689	1883536	0.870452	0.935696	0.006525	False	54.0994
HAP1_chr01	HAP1_chr05	13	5461564	9891673	10270456	0.371521	0.552138	0.047148	False	1398.7676
HAP1_chr01	HAP1_chr05	15	3188098	16715381	17264972	0.103536	0.190728	0.111547	False	3615.1878
HAP1_chr01	HAP1_chr05	17	1537086	18731077	19201027	0.042233	0.082061	0.147810	False	7307.2744
HAP1_chr01	HAP1_chr05	19	1114544	19333719	19770913	0.029338	0.057648	0.150771	False	21081.2323
HAP1_chr01	HAP1_chr05	23	896546	19859382	20303001	0.022833	0.045145	0.135173	False	264837.1744
HAP1_chr01	HAP1_chr06	11	1746234	1863689	1886565	0.871366	0.936977	0.006474	False	53.8213
HAP1_chr01	HAP1_chr06	13	5556186	9891673	10544356	0.373404	0.561703	0.046865	False	1388.3522
HAP1_chr01	HAP1_chr06	15	3222198	16715381	18240992	0.101537	0.192768	0.112726	False	3522.0647
HAP1_chr01	HAP1_chr06	17	1424795	18731077	20470421	0.037716	0.076066	0.154208	False	6532.4910
HAP1_chr01	HAP1_chr06	19	951765	19333719	21106690	0.024102	0.049228	0.160848	False	17412.4527
HAP1_chr01	HAP1_chr06	23	713458	19859382	21637549	0.017494	0.035925	0.146526	False	204149.8114
HAP1_chr01	HAP1_chr07	11	1723044	1863689	1854255	0.863724	0.929238	0.006903	False	58.5908
HAP1_chr01	HAP1_chr07	13	5317096	9891673	9874003	0.368001	0.538494	0.047682	False	1410.3977
HAP1_chr01	HAP1_chr07	15	3073021	16715381	16700852	0.101275	0.184004	0.112882	False	3540.5082
HAP1_chr01	HAP1_chr07	17	1398609	18731077	18676731	0.038840	0.074885	0.152544	False	6728.6109
HAP1_chr01	HAP1_chr07	19	964040	19333719	19266191	0.025615	0.050038	0.157722	False	18465.9516
HAP1_chr01	HAP1_chr07	23	753671	19859382	19811780	0.019366	0.038042	0.142186	False	225374.9535
HAP1_chr01	HAP1_chr08	11	1743089	1863689	1844044	0.887229	0.945253	0.005601	False	81.4997
HAP1_chr01	HAP1_chr08	13	6463899	9891673	9753081	0.490401	0.662755	0.032187	False	2116.4660
HAP1_chr01	HAP1_chr08	15	6566497	16715381	16579981	0.245671	0.396050	0.062019	False	8420.9370
HAP1_chr01	HAP1_chr08	17	5359377	18731077	18622945	0.167509	0.287784	0.073438	False	26393.7093
HAP1_chr01	HAP1_chr08	19	4696352	19333719	19230227	0.138668	0.244217	0.074336	False	90243.3948
HAP1_chr01	HAP1_chr08	23	3920819	19859382	19749158	0.109865	0.198531	0.070417	False	1174338.5151
HAP1_chr01	HAP1_chr09	11	1718830	1863689	1846813	0.863009	0.930701	0.006943	False	60.5817
HAP1_chr01	HAP1_chr09	13	5294375	9891673	9697077	0.370382	0.545976	0.047320	False	1440.6160
HAP1_chr01	HAP1_chr09	15	3200378	16715381	16315960	0.107284	0.196150	0.109403	False	3777.5254
HAP1_chr01	HAP1_chr09	17	1603107	18731077	18290451	0.045262	0.087647	0.143906	False	7827.4863
HAP1_chr01	HAP1_chr09	19	1169099	19333719	18916747	0.031528	0.061802	0.147093	False	22611.8260
HAP1_chr01	HAP1_chr09	23	930329	19859382	19518631	0.024197	0.047664	0.132708	False	280284.3032
HAP1_chr01	HAP1_chr10	11	1721690	1863689	1850875	0.863923	0.930203	0.006892	False	59.9306
HAP1_chr01	HAP1_chr10	13	5274615	9891673	9686013	0.368775	0.544560	0.047564	False	1431.6750
HAP1_chr01	HAP1_chr10	15	3151823	16715381	16210725	0.105857	0.194428	0.110209	False	3726.0333
HAP1_chr01	HAP1_chr10	17	1568023	18731077	18148267	0.044406	0.086401	0.144982	False	7683.2856
HAP1_chr01	HAP1_chr10	19	1140354	19333719	18776376	0.030846	0.060733	0.148210	False	22137.2637
HAP1_chr01	HAP1_chr10	23	904059	19859382	19393335	0.023575	0.046617	0.133815	False	273248.1960
HAP1_chr01	HAP1_chr11	11	1722783	1863689	1854689	0.863293	0.928880	0.006927	False	58.0802
HAP1_chr01	HAP1_chr11	13	5203590	9891673	9691170	0.361882	0.536941	0.048628	False	1388.3739
HAP1_chr01	HAP1_chr11	15	2904947	16715381	16011511	0.097410	0.181429	0.115242	False	3408.2711
HAP1_chr01	HAP1_chr11	17	1302846	18731077	17750333	0.037035	0.073398	0.155241	False	6425.4780
HAP1_chr01	HAP1_chr11	19	896117	19333719	18255824	0.024422	0.049087	0.160172	False	17632.5384
HAP1_chr01	HAP1_chr11	23	702678	19859382	18718516	0.018552	0.037539	0.144017	False	216175.3429
HAP1_chr01	HAP1_chr12	11	1708308	1863689	1833840	0.858782	0.931547	0.007183	False	61.5843
HAP1_chr01	HAP1_chr12	13	5121585	9891673	9391559	0.361652	0.545339	0.048663	False	1414.1436
HAP1_chr01	HAP1_chr12	15	2909123	16715381	15499623	0.099268	0.187690	0.114096	False	3493.0482
HAP1_chr01	HAP1_chr12	17	1330967	18731077	17236047	0.038427	0.077220	0.153150	False	6671.4717
HAP1_chr01	HAP1_chr12	19	913802	19333719	17766447	0.025253	0.051434	0.158453	False	18228.8645
HAP1_chr01	HAP1_chr12	23	697922	19859382	18258988	0.018651	0.038223	0.143791	False	217397.3076
HAP1_chr01	HAP1_chr13	11	1707695	1863689	1833043	0.858554	0.931618	0.007196	False	61.6723
HAP1_chr01	HAP1_chr13	13	5209891	9891673	9546944	0.366153	0.545713	0.047966	False	1427.9214
HAP1_chr01	HAP1_chr13	15	3047968	16715381	16073043	0.102486	0.189632	0.112164	False	3601.2078
HAP1_chr01	HAP1_chr13	17	1415080	18731077	18008822	0.040059	0.078577	0.150796	False	6942.7166
HAP1_chr01	HAP1_chr13	19	975221	19333719	18603347	0.026385	0.052422	0.156204	False	19012.4351
HAP1_chr01	HAP1_chr13	23	748521	19859382	19146967	0.019565	0.039093	0.141749	False	227687.8006
HAP1_chr01	HAP1_chr14	11	1732526	1863689	1867385	0.866892	0.929622	0.006724	False	56.6873
HAP1_chr01	HAP1_chr14	13	5314268	9891673	9916009	0.366668	0.537247	0.047887	False	1398.5104
HAP1_chr01	HAP1_chr14	15	3061627	16715381	16502094	0.101527	0.185530	0.112732	False	3554.5035
HAP1_chr01	HAP1_chr14	17	1451923	18731077	18326936	0.040777	0.079223	0.149791	False	7063.0273
HAP1_chr01	HAP1_chr14	19	1036830	19333719	18855698	0.027907	0.054988	0.153329	False	20080.3378
HAP1_chr01	HAP1_chr14	23	824126	19859382	19329760	0.021481	0.042635	0.137769	False	249497.7726
HAP1_chr01	HAP1_chr15	11	1730455	1863689	1863388	0.866691	0.928661	0.006736	False	57.8990
HAP1_chr01	HAP1_chr15	13	5369923	9891673	9949345	0.371079	0.542873	0.047215	False	1422.9246
HAP1_chr01	HAP1_chr15	15	3191876	16715381	16742537	0.105461	0.190954	0.110435	False	3698.9207
HAP1_chr01	HAP1_chr15	17	1564835	18731077	18702185	0.043627	0.083671	0.145978	False	7546.8816
HAP1_chr01	HAP1_chr15	19	1135600	19333719	19300591	0.030284	0.058838	0.149149	False	21741.9116
HAP1_chr01	HAP1_chr15	23	907396	19859382	19853739	0.023383	0.045704	0.134161	False	271058.0942
HAP1_chr01	HAP1_chr16	11	1728064	1863689	1862488	0.864848	0.927826	0.006839	False	56.6761
HAP1_chr01	HAP1_chr16	13	5261309	9891673	9870441	0.362829	0.533037	0.048480	False	1378.5634
HAP1_chr01	HAP1_chr16	15	2906928	16715381	16361168	0.096353	0.177672	0.115905	False	3359.1775
HAP1_chr01	HAP1_chr16	17	1262264	18731077	18105451	0.035483	0.069717	0.157673	False	6154.0138
HAP1_chr01	HAP1_chr16	19	841840	19333719	18584318	0.022706	0.045298	0.163918	False	16413.5563
HAP1_chr01	HAP1_chr16	23	628977	19859382	18979275	0.016461	0.033140	0.149127	False	192167.3478
HAP1_chr01	HAP2_chr01	11	1801954	1863689	1857079	0.939098	0.970316	0.002901	False	118.0177
HAP1_chr01	HAP2_chr01	13	8389618	9891673	9788411	0.743071	0.857097	0.012267	False	3240.1562
HAP1_chr01	HAP2_chr01	15	12624114	16715381	16477063	0.613765	0.766163	0.018238	False	16909.1047
HAP1_chr01	HAP2_chr01	17	13334346	18731077	18439833	0.559407	0.723127	0.019532	False	66297.2008
HAP1_chr01	HAP2_chr01	19	13269998	19333719	19017551	0.529080	0.697776	0.019376	False	256509.3611
HAP1_chr01	HAP2_chr01	23	12895609	19859382	19508386	0.487139	0.661029	0.018388	False	3886179.4723
HAP1_chr01	HAP2_chr06	11	1743594	1863689	1882607	0.870621	0.935561	0.006516	False	54.5562
HAP1_chr01	HAP2_chr06	13	5549529	9891673	10483564	0.374318	0.561030	0.046728	False	1398.7792
HAP1_chr01	HAP2_chr06	15	3252465	16715381	18110754	0.103012	0.194579	0.111854	False	3580.4127
HAP1_chr01	HAP2_chr06	17	1482295	18731077	20325544	0.039450	0.079136	0.151663	False	6830.3558
HAP1_chr01	HAP2_chr06	19	1019650	19333719	20971962	0.025955	0.052739	0.157047	False	18718.4742
HAP1_chr01	HAP2_chr06	23	790752	19859382	21547678	0.019469	0.039818	0.141960	False	226738.5779
HAP1_chr01	HAP2_chr03	11	1758214	1863689	1902503	0.875614	0.943405	0.006238	False	51.9160
HAP1_chr01	HAP2_chr03	13	5683807	9891673	10807532	0.378532	0.574605	0.046102	False	1399.3775
HAP1_chr01	HAP2_chr03	15	3407703	16715381	18734155	0.106352	0.203866	0.109928	False	3698.1862
HAP1_chr01	HAP2_chr03	17	1640452	18731077	21034148	0.043029	0.087579	0.146757	False	7445.5852
HAP1_chr01	HAP2_chr03	19	1178597	19333719	21719567	0.029558	0.060961	0.150389	False	21267.1684
HAP1_chr01	HAP2_chr03	23	940212	19859382	22356931	0.022779	0.047343	0.135274	False	264670.7239
HAP1_chr01	HAP2_chr11	11	1728559	1863689	1862274	0.865403	0.928198	0.006808	False	57.2120
HAP1_chr01	HAP2_chr11	13	5295892	9891673	9909150	0.365110	0.535389	0.048127	False	1389.4258
HAP1_chr01	HAP2_chr11	15	2991323	16715381	16563184	0.098765	0.180601	0.114403	False	3447.3933
HAP1_chr01	HAP2_chr11	17	1343385	18731077	18428279	0.037508	0.072898	0.154522	False	6501.0339
HAP1_chr01	HAP2_chr11	19	922692	19333719	18980964	0.024676	0.048611	0.159639	False	17804.7657
HAP1_chr01	HAP2_chr11	23	720808	19859382	19496828	0.018657	0.036971	0.143778	False	217281.6372
HAP1_chr01	HAP2_chr04	11	1763050	1863689	1909837	0.876932	0.946000	0.006165	False	50.5255
