unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	28709731	19078132	497083	47290780	0.010511	0.026055	0.168375	0.146653	False	0.183453
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	28709731	22375410	533408	50551733	0.010552	0.023839	0.168209	0.149944	False	0.184073
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	28709731	18134970	472191	46372510	0.010183	0.026038	0.169742	0.146678	False	0.185157
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	28709731	25508045	528208	53689568	0.009838	0.020708	0.171223	0.155133	False	0.186951
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	19078132	22375410	588513	40865029	0.014401	0.030848	0.154851	0.140365	False	0.169456
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	19078132	18134970	526979	36686123	0.014365	0.029059	0.154961	0.142595	False	0.168929
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	19078132	25508045	510197	44075980	0.011575	0.026743	0.164228	0.145686	False	0.179638
HAP1_chr03	HAP1_chr04	11,13,15,17,19,23	23	22375410	18134970	526404	39983976	0.013165	0.029027	0.158700	0.142636	False	0.173944
HAP1_chr03	HAP1_chr05	11,13,15,17,19,23	23	22375410	25508045	544034	47339421	0.011492	0.024314	0.164538	0.149215	False	0.180037
HAP1_chr04	HAP1_chr05	11,13,15,17,19,23	23	18134970	25508045	522922	43120093	0.012127	0.028835	0.162227	0.142883	False	0.177547
