unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1840022	1977121	1906051	0.900581	0.965358	0.004884	False	32.1254
HAP1_chr01	HAP1_chr02	13	6478536	13131905	10278112	0.382633	0.630324	0.045502	False	1224.6080
HAP1_chr01	HAP1_chr02	15	3417646	24602374	16859172	0.089834	0.202717	0.120178	False	3009.2956
HAP1_chr01	HAP1_chr02	17	1130747	27686976	18448324	0.025125	0.061293	0.177385	False	4393.2262
HAP1_chr01	HAP1_chr02	19	657962	28323063	18808625	0.014158	0.034982	0.188337	False	10506.0900
HAP1_chr01	HAP1_chr02	23	497083	28709731	19078132	0.010511	0.026055	0.168375	False	125981.7758
HAP1_chr01	HAP1_chr03	11	1871186	1977121	1941971	0.913707	0.963550	0.004195	False	29.8314
HAP1_chr01	HAP1_chr03	13	7068260	13131905	11465814	0.403222	0.616464	0.042607	False	1218.4116
HAP1_chr01	HAP1_chr03	15	3793197	24602374	19619269	0.093825	0.193340	0.117524	False	3052.2753
HAP1_chr01	HAP1_chr03	17	1224560	27686976	21597489	0.025480	0.056699	0.176581	False	4377.4145
HAP1_chr01	HAP1_chr03	19	703981	28323063	22038240	0.014177	0.031944	0.188267	False	10378.7837
HAP1_chr01	HAP1_chr03	23	533408	28709731	22375410	0.010552	0.023839	0.168209	False	124830.1519
HAP1_chr01	HAP1_chr04	11	1828928	1977121	1891409	0.896708	0.966966	0.005091	False	34.2789
HAP1_chr01	HAP1_chr04	13	6311198	13131905	9976021	0.375740	0.632637	0.046516	False	1218.1564
HAP1_chr01	HAP1_chr04	15	3234175	24602374	16046507	0.086441	0.201550	0.122537	False	2914.0293
HAP1_chr01	HAP1_chr04	17	1060279	27686976	17476833	0.024041	0.060668	0.179919	False	4229.9669
HAP1_chr01	HAP1_chr04	19	621294	28323063	17827032	0.013646	0.034851	0.190248	False	10189.8271
HAP1_chr01	HAP1_chr04	23	472191	28709731	18134970	0.010183	0.026038	0.169742	False	122745.6231
HAP1_chr01	HAP1_chr05	11	1885227	1977121	1958752	0.919333	0.962463	0.003903	False	28.3938
HAP1_chr01	HAP1_chr05	13	7480615	13131905	12267657	0.417470	0.609784	0.040713	False	1222.8939
HAP1_chr01	HAP1_chr05	15	4199486	24602374	22092495	0.098822	0.190087	0.114368	False	3167.5093
HAP1_chr01	HAP1_chr05	17	1310111	27686976	24639353	0.025680	0.053171	0.176132	False	4367.0936
HAP1_chr01	HAP1_chr05	19	711911	28323063	25170971	0.013488	0.028283	0.190854	False	9812.6105
HAP1_chr01	HAP1_chr05	23	528208	28709731	25508045	0.009838	0.020708	0.171223	False	115773.6204
HAP1_chr02	HAP1_chr03	11	1815293	1906051	1941971	0.893032	0.952384	0.005288	False	37.8479
